gisjoin,year,n_couples,n_same_bpl,icm_rate
G4803310,1880,2068,646.0,0.3123791102514506
G4803350,1880,12,6.0,0.5
G4803370,1880,1747,549.0,0.3142530051516886
G4803390,1880,685,235.0,0.3430656934306569
G4803430,1880,455,161.0,0.3538461538461538
G4803490,1880,2342,782.0,0.3339026473099915
G4803510,1880,435,160.0,0.367816091954023
G4803550,1880,145,37.0,0.2551724137931034
G4803630,1880,810,242.0,0.2987654320987654
G4803710,1880,9,3.0,0.3333333333333333
G4803730,1880,681,257.0,0.3773861967694566
G4803910,1880,107,44.0,0.411214953271028
G4804030,1880,494,190.0,0.3846153846153846
G4804050,1880,471,180.0,0.3821656050955414
G4804090,1880,47,9.0,0.1914893617021276
G4804110,1880,732,221.0,0.3019125683060109
G4804190,1880,1092,407.0,0.3727106227106227
G4804230,1880,1709,606.0,0.3545933294324166
G4804250,1880,399,123.0,0.3082706766917293
G4804410,1880,272,87.0,0.3198529411764705
G4804470,1880,93,29.0,0.3118279569892473
G4804530,1880,1608,513.0,0.3190298507462686
G4804550,1880,540,200.0,0.3703703703703703
G4804570,1880,644,234.0,0.3633540372670807
G4804630,1880,234,65.0,0.2777777777777778
G4804690,1880,184,55.0,0.2989130434782608
G4804710,1880,542,183.0,0.3376383763837638
G48061.0,1880,93,17.0,0.1827956989247312
G48091.0,1880,42,14.0,0.3333333333333333
G4803230,1880,47,11.0,0.2340425531914893
G4804270,1880,18,2.0,0.1111111111111111
G50025.0,1880,4431,2899.0,0.654254118709095
G50027.0,1880,5899,4227.0,0.7165621291744363
G5101.00,1880,2365,2094.0,0.8854122621564482
G51013.0,1880,1072,708.0,0.6604477611940298
G5103.00,1880,2071,1975.0,0.9536455818445196
G5105.00,1880,620,602.0,0.970967741935484
G5109.00,1880,1411,1373.0,0.9730687455705174
G51011.0,1880,758,754.0,0.9947229551451188
G51015.0,1880,3529,3299.0,0.9348257296684612
G51019.0,1880,2698,2653.0,0.9833209785025944
G51021.0,1880,719,663.0,0.9221140472878998
G51029.0,1880,939,925.0,0.9850905218317358
G51031.0,1880,2169,2030.0,0.9359151682803136
G51033.0,1880,1016,991.0,0.9753937007874016
G51035.0,1880,2060,1775.0,0.8616504854368932
G51036.0,1880,252,241.0,0.9563492063492064
G51037.0,1880,780,734.0,0.941025641025641
G51043.0,1880,704,639.0,0.9076704545454546
G51045.0,1880,521,503.0,0.965451055662188
G51047.0,1880,873,825.0,0.9450171821305842
G51049.0,1880,443,427.0,0.963882618510158
G51057.0,1880,496,479.0,0.9657258064516128
G5101250,1880,1297,1267.0,0.976869699306091
G5101270,1880,302,286.0,0.9470198675496688
G5101310,1880,512,483.0,0.943359375
G5101290,1880,3712,2786.0,0.7505387931034483
G5101370,1880,866,814.0,0.9399538106235564
G5101410,1880,1481,1347.0,0.9095205941931128
G5101450,1880,340,325.0,0.9558823529411764
G5101470,1880,614,586.0,0.9543973941368078
G5101490,1880,449,417.0,0.9287305122494433
G5101510,1880,814,637.0,0.7825552825552825
G5101550,1880,930,830.0,0.8924731182795699
G5101570,1880,793,778.0,0.9810844892812106
G5101610,1880,1158,1091.0,0.9421416234887736
G5101630,1880,1969,1888.0,0.9588623666835956
G5101670,1880,1902,1697.0,0.8922187171398528
G5101770,1880,1073,979.0,0.912395153774464
G5101810,1880,427,412.0,0.9648711943793912
G5101850,1880,1620,1482.0,0.9148148148148147
G5101870,1880,970,908.0,0.936082474226804
G5101930,1880,531,494.0,0.9303201506591338
G54069.0,1880,2106,1027.0,0.4876543209876543
G54071.0,1880,1069,924.0,0.8643592142188962
G54073.0,1880,914,557.0,0.6094091903719913
G54075.0,1880,804,637.0,0.7922885572139303
G54077.0,1880,2634,1984.0,0.7532270311313591
G54081.0,1880,1139,886.0,0.7778753292361721
G54083.0,1880,1106,1026.0,0.9276672694394212
G54085.0,1880,1898,1423.0,0.7497365648050579
G5401010,1880,509,458.0,0.899803536345776
G5401030,1880,1934,1367.0,0.7068252326783868
G5401070,1880,3094,1790.0,0.5785391079508727
G5401090,1880,659,501.0,0.7602427921092565
G5503.00,1880,70,38.0,0.5428571428571428
G5505.00,1880,448,160.0,0.3571428571428571
G5507.00,1880,41,24.0,0.5853658536585366
G5509.00,1880,793,349.0,0.4401008827238335
G55017.0,1880,713,274.0,0.3842917251051893
G55023.0,1880,980,328.0,0.3346938775510204
G55025.0,1880,2231,983.0,0.4406095921111609
G55013.0,1880,78,36.0,0.4615384615384615
G55015.0,1880,334,160.0,0.4790419161676646
G55027.0,1880,1419,658.0,0.463706835799859
G5501350,1880,1404,605.0,0.4309116809116809
G5501410,1880,478,162.0,0.3389121338912134
G56037.0,1880,111,20.0,0.1801801801801801
G0101.00,1900,990,835.0,0.8434343434343434
G0103.00,1900,1105,794.0,0.718552036199095
G0107.00,1900,1752,1471.0,0.8396118721461188
G01013.0,1900,1938,1602.0,0.826625386996904
G01015.0,1900,3630,2182.0,0.6011019283746556
G01023.0,1900,1161,834.0,0.7183462532299741
G01027.0,1900,2481,1850.0,0.7456670697299476
G01031.0,1900,2714,2107.0,0.7763448784082535
G01033.0,1900,1876,1282.0,0.6833688699360341
G01073.0,1900,10818,6677.0,0.6172120539841006
G01079.0,1900,2057,1593.0,0.7744287797763734
G01087.0,1900,639,463.0,0.7245696400625978
G01091.0,1900,1240,1048.0,0.8451612903225807
G01093.0,1900,2252,1591.0,0.7064831261101243
G01095.0,1900,3494,2300.0,0.658271322266743
G01097.0,1900,3001,1863.0,0.6207930689770077
G0101010,1900,2366,1638.0,0.6923076923076923
G04021.0,1900,177,29.0,0.1638418079096045
G04023.0,1900,147,25.0,0.1700680272108843
G04025.0,1900,903,210.0,0.2325581395348837
G0409010,1900,7,1.0,0.1428571428571428
G05079.0,1900,717,364.0,0.5076708507670851
G05091.0,1900,1443,517.0,0.3582813582813582
G05093.0,1900,1188,423.0,0.3560606060606061
G05097.0,1900,1435,644.0,0.448780487804878
G0501050,1900,977,403.0,0.4124872057318321
G0501030,1900,1359,702.0,0.5165562913907285
G0501130,1900,3002,1077.0,0.3587608261159227
G0501170,1900,1026,364.0,0.3547758284600389
G0501190,1900,3775,1207.0,0.3197350993377483
G0501250,1900,1708,776.0,0.4543325526932084
G0501270,1900,2101,782.0,0.3722037125178486
G05049.0,1900,2002,768.0,0.3836163836163836
G05053.0,1900,1050,532.0,0.5066666666666667
G05057.0,1900,2002,921.0,0.46003996003996
G05059.0,1900,1780,848.0,0.4764044943820225
G05061.0,1900,1769,800.0,0.4522328999434709
G05065.0,1900,2039,1040.0,0.5100539480137323
G05071.0,1900,2491,1055.0,0.4235246888799678
G05073.0,1900,624,221.0,0.3541666666666667
G0601.00,1900,6504,1882.0,0.289360393603936
G0607.00,1900,1560,506.0,0.3243589743589744
G0609.00,1900,611,222.0,0.3633387888707037
G06027.0,1900,249,58.0,0.2329317269076305
G06029.0,1900,1212,373.0,0.3077557755775577
G06037.0,1900,15720,4477.0,0.284796437659033
G06039.0,1900,420,134.0,0.319047619047619
G06041.0,1900,477,148.0,0.310272536687631
G06043.0,1900,245,82.0,0.3346938775510204
G06047.0,1900,655,252.0,0.3847328244274809
G06049.0,1900,535,135.0,0.2523364485981308
G0805.00,1900,11369,3070.0,0.2700325446389304
G0807.00,1900,294,120.0,0.4081632653061224
G08011.0,1900,335,123.0,0.3671641791044776
G08013.0,1900,2105,570.0,0.2707838479809976
G08015.0,1900,717,176.0,0.2454672245467224
G08043.0,1900,1539,409.0,0.2657569850552306
G08045.0,1900,524,136.0,0.2595419847328244
G08041.0,1900,3273,934.0,0.2853651084631836
G08047.0,1900,202,43.0,0.2128712871287128
G0603.00,1900,15,5.0,0.3333333333333333
G08049.0,1900,68,20.0,0.2941176470588235
G08051.0,1900,390,92.0,0.2358974358974359
G08059.0,1900,737,168.0,0.2279511533242876
G08061.0,1900,93,36.0,0.3870967741935484
G08063.0,1900,169,44.0,0.2603550295857988
G08067.0,1900,618,161.0,0.2605177993527508
G08069.0,1900,1485,443.0,0.2983164983164983
G08073.0,1900,72,20.0,0.2777777777777778
G08075.0,1900,288,80.0,0.2777777777777778
G08077.0,1900,1062,279.0,0.2627118644067797
G08085.0,1900,533,147.0,0.275797373358349
G08087.0,1900,320,86.0,0.26875
G08089.0,1900,1376,432.0,0.313953488372093
G08091.0,1900,365,64.0,0.1753424657534246
G08095.0,1900,167,45.0,0.2694610778443114
G08097.0,1900,429,98.0,0.2284382284382284
G0801030,1900,176,33.0,0.1875
G0801050,1900,527,202.0,0.3833017077798861
G0801070,1900,386,110.0,0.2849740932642487
G0801150,1900,109,35.0,0.3211009174311927
G0801190,1900,2656,580.0,0.2183734939759036
G0801210,1900,125,30.0,0.24
G0801230,1900,1630,490.0,0.3006134969325153
G0909.00,1900,15422,9159.0,0.5938918428219426
G1003.00,1900,9087,4771.0,0.525035765379113
G1005.00,1900,6652,5351.0,0.8044197233914612
G12059.0,1900,1020,513.0,0.5029411764705882
G12063.0,1900,1727,1018.0,0.5894614939200926
G12065.0,1900,505,319.0,0.6316831683168317
G12069.0,1900,745,315.0,0.4228187919463087
G12071.0,1900,353,175.0,0.4957507082152974
G12073.0,1900,566,362.0,0.6395759717314488
G12075.0,1900,794,431.0,0.5428211586901763
G12087.0,1900,211,92.0,0.4360189573459715
G12089.0,1900,635,360.0,0.5669291338582677
G12095.0,1900,1151,538.0,0.4674196350999131
G12097.0,1900,431,252.0,0.5846867749419954
G1201210,1900,1284,709.0,0.5521806853582555
G1201230,1900,555,352.0,0.6342342342342342
G1201330,1900,1170,575.0,0.4914529914529914
G13011.0,1900,1342,1196.0,0.8912071535022354
G13029.0,1900,455,404.0,0.8879120879120879
G13035.0,1900,983,936.0,0.9521871820956256
G13039.0,1900,360,275.0,0.7638888888888888
G1301050,1900,1535,1353.0,0.8814332247557003
G1301070,1900,2028,1889.0,0.9314595660749508
G1301110,1900,1721,1284.0,0.7460778617083091
G1301150,1900,3170,2177.0,0.6867507886435331
G1301170,1900,1694,1485.0,0.8766233766233766
G1301190,1900,2145,1670.0,0.7785547785547785
G1301250,1900,513,503.0,0.9805068226120858
G1301290,1900,1987,1568.0,0.7891293407146452
G1301370,1900,1837,1489.0,0.8105606967882417
G1301410,1900,698,668.0,0.9570200573065902
G1301430,1900,1681,1272.0,0.7566924449732302
G1301490,1900,1187,974.0,0.8205560235888796
G1301530,1900,891,802.0,0.9001122334455668
G1301590,1900,869,838.0,0.9643268124280784
G1302430,1900,871,786.0,0.9024110218140068
G1302450,1900,3418,2334.0,0.6828554710356934
G1302470,1900,736,709.0,0.9633152173913044
G1302550,1900,1281,1168.0,0.9117876658860266
G1302670,1900,2042,1768.0,0.8658178256611165
G1302650,1900,364,344.0,0.945054945054945
G1302690,1900,761,722.0,0.9487516425755584
G1302710,1900,915,806.0,0.8808743169398907
G1302730,1900,889,780.0,0.8773903262092239
G1302890,1900,461,442.0,0.9587852494577006
G1302750,1900,2033,1543.0,0.7589768814559764
G1302850,1900,1318,1051.0,0.7974203338391502
G1302910,1900,1306,932.0,0.7136294027565084
G1302930,1900,999,936.0,0.9369369369369368
G1302950,1900,2069,1403.0,0.6781053649105848
G1302970,1900,1989,1913.0,0.9617898441427852
G1302990,1900,1261,990.0,0.7850911974623315
G1303010,1900,610,583.0,0.9557377049180328
G1303050,1900,1064,935.0,0.8787593984962406
G1303110,1900,805,690.0,0.8571428571428571
G1303130,1900,1903,1216.0,0.6389910667367315
G1303150,1900,1041,915.0,0.8789625360230547
G1303210,1900,1603,1407.0,0.8777292576419214
G17025.0,1900,3042,1654.0,0.5437212360289283
G17029.0,1900,5272,2771.0,0.5256069802731411
G17035.0,1900,2634,1504.0,0.5709946848899012
G17037.0,1900,2485,1255.0,0.5050301810865191
G17081.0,1900,4445,2957.0,0.6652418447694038
G17087.0,1900,2478,1646.0,0.6642453591606134
G17085.0,1900,1098,543.0,0.494535519125683
G17089.0,1900,4650,1909.0,0.4105376344086021
G17099.0,1900,4328,1926.0,0.4450092421441775
G1701010,1900,2597,1534.0,0.5906815556411243
G1701070,1900,2683,1362.0,0.5076407007081625
G1701490,1900,4564,2779.0,0.6088957055214724
G1701550,1900,407,199.0,0.4889434889434889
G1701590,1900,2247,1232.0,0.5482866043613707
G1702030,1900,1491,776.0,0.5204560697518444
G1801.00,1900,2378,1345.0,0.5656013456686291
G1803.00,1900,5860,3107.0,0.5302047781569966
G1805.00,1900,3554,2458.0,0.6916150815981992
G1809.00,1900,2751,1673.0,0.6081424936386769
G18015.0,1900,3372,2315.0,0.6865361803084223
G18017.0,1900,4692,2933.0,0.6251065643648764
G18021.0,1900,4167,2599.0,0.6237101031917447
G18025.0,1900,2146,1800.0,0.8387698042870456
G18035.0,1900,7855,4767.0,0.6068746021642266
G18085.0,1900,5273,3258.0,0.617864593210696
G18087.0,1900,2572,1331.0,0.5174961119751167
G18071.0,1900,3460,2714.0,0.784393063583815
G18073.0,1900,1813,1030.0,0.568119139547711
G18079.0,1900,2065,1465.0,0.7094430992736077
G18069.0,1900,4512,2796.0,0.6196808510638298
G18091.0,1900,2414,1202.0,0.4979287489643745
G18093.0,1900,4203,3347.0,0.7963359505115394
G18095.0,1900,10594,6954.0,0.6564092882763829
G1801470,1900,2537,1767.0,0.696491919590067
G1801490,1900,1196,664.0,0.5551839464882943
G1801550,1900,1891,1449.0,0.7662612374405077
G1801590,1900,3346,2480.0,0.7411835026897788
G1801630,1900,3726,2030.0,0.5448201825013419
G1801710,1900,1920,1179.0,0.6140625
G1801730,1900,2833,2153.0,0.7599717613836922
G1801750,1900,3259,2837.0,0.870512427124885
G1801770,1900,5644,3373.0,0.5976257973068746
G1801790,1900,3787,2370.0,0.6258251914444151
G19075.0,1900,781,269.0,0.3444302176696543
G19077.0,1900,2684,1042.0,0.3882265275707898
G19083.0,1900,2264,829.0,0.3661660777385159
G19085.0,1900,2997,1062.0,0.3543543543543543
G19087.0,1900,2421,1221.0,0.5043370508054523
G19091.0,1900,823,280.0,0.3402187120291616
G19099.0,1900,3416,1430.0,0.4186182669789227
G1901010,1900,2201,1100.0,0.4997728305315765
G19017.0,1900,1077,447.0,0.415041782729805
G19021.0,1900,1027,348.0,0.3388510223953262
G19019.0,1900,2088,847.0,0.4056513409961685
G19027.0,1900,1170,406.0,0.347008547008547
G19029.0,1900,2232,836.0,0.3745519713261648
G19031.0,1900,1942,977.0,0.5030895983522142
G1901370,1900,2012,697.0,0.3464214711729622
G1901430,1900,510,170.0,0.3333333333333333
G1901510,1900,1029,367.0,0.3566569484936832
G1901570,1900,2303,943.0,0.4094659140251845
G1901710,1900,2000,806.0,0.403
G1901750,1900,2465,955.0,0.3874239350912778
G20027.0,1900,1418,413.0,0.2912552891396333
G20029.0,1900,1903,517.0,0.2716763005780346
G20031.0,1900,2336,731.0,0.3129280821917808
G20041.0,1900,2222,863.0,0.3883888388838883
G20049.0,1900,1751,556.0,0.3175328383780696
G20051.0,1900,407,126.0,0.3095823095823096
G20059.0,1900,3133,983.0,0.3137567826364507
G20061.0,1900,789,227.0,0.2877059569074778
G20063.0,1900,319,103.0,0.322884012539185
G20065.0,1900,555,161.0,0.29009009009009
G20067.0,1900,46,12.0,0.2608695652173913
G20069.0,1900,187,53.0,0.2834224598930481
G20071.0,1900,62,25.0,0.4032258064516129
G20073.0,1900,2212,665.0,0.300632911392405
G20081.0,1900,68,24.0,0.3529411764705882
G20083.0,1900,180,69.0,0.3833333333333333
G20087.0,1900,2320,795.0,0.3426724137931034
G20089.0,1900,2802,847.0,0.3022840827980014
G20095.0,1900,1516,515.0,0.3397097625329815
G20097.0,1900,330,117.0,0.3545454545454545
G2001010,1900,228,69.0,0.3026315789473684
G2001810,1900,398,102.0,0.2562814070351759
G2001850,1900,1276,366.0,0.286833855799373
G2001930,1900,477,156.0,0.3270440251572327
G2001970,1900,1118,353.0,0.315742397137746
G2002010,1900,2140,618.0,0.288785046728972
G2002030,1900,156,70.0,0.4487179487179487
G2002050,1900,2338,746.0,0.3190761334473909
G2002070,1900,1323,403.0,0.3046107331821617
G2002090,1900,6908,1989.0,0.2879270411117545
G2103.00,1900,2387,1853.0,0.7762882279011312
G2107.00,1900,1542,1039.0,0.6738002594033723
G2109.00,1900,3283,2853.0,0.8690222357599756
G21011.0,1900,2193,2075.0,0.9461924304605565
G21019.0,1900,2561,1512.0,0.5903943771964076
G21023.0,1900,1681,1387.0,0.8251041046995836
G21025.0,1900,2142,2027.0,0.946311858076564
G21027.0,1900,2928,2677.0,0.914275956284153
G21029.0,1900,1321,1162.0,0.8796366389099167
G21087.0,1900,1801,1762.0,0.9783453636868408
G21089.0,1900,2271,1563.0,0.6882430647291942
G21091.0,1900,1345,1112.0,0.8267657992565056
G21093.0,1900,3292,2987.0,0.9073511543134872
G21095.0,1900,1532,1284.0,0.8381201044386423
G21099.0,1900,2688,2481.0,0.9229910714285714
G2101030,1900,2223,2048.0,0.9212775528565004
G2101010,1900,3445,2583.0,0.7497822931785196
G2101090,1900,1688,1473.0,0.8726303317535545
G2101070,1900,3897,3119.0,0.800359250705671
G2101130,1900,1376,1260.0,0.9156976744186046
G2101170,1900,3980,2502.0,0.628643216080402
G2101790,1900,1910,1798.0,0.9413612565445026
G2201250,1900,245,183.0,0.746938775510204
G2205.00,1900,1313,1221.0,0.92993145468393
G2201.00,1900,2478,2121.0,0.8559322033898306
G2209.00,1900,2486,2336.0,0.9396621078037009
G22021.0,1900,588,410.0,0.6972789115646258
G22023.0,1900,443,378.0,0.8532731376975169
G22025.0,1900,1424,933.0,0.6551966292134831
G22037.0,1900,560,393.0,0.7017857142857142
G22035.0,1900,95,34.0,0.3578947368421052
G22081.0,1900,555,336.0,0.6054054054054054
G22083.0,1900,450,246.0,0.5466666666666666
G22085.0,1900,1824,1070.0,0.5866228070175439
G22087.0,1900,239,219.0,0.9163179916317992
G22089.0,1900,247,236.0,0.9554655870445344
G22095.0,1900,523,508.0,0.97131931166348
G2201010,1900,1288,1109.0,0.8610248447204969
G2201050,1900,1549,1031.0,0.6655907036797934
G2303.00,1900,3703,2914.0,0.7869295166081556
G2305.00,1900,12222,9733.0,0.7963508427425953
G2407.00,1900,779,729.0,0.9358151476251604
G2401.00,1900,4175,2409.0,0.5770059880239521
G24019.0,1900,7105,6079.0,0.8555946516537649
G24023.0,1900,2888,2258.0,0.7818559556786704
G24027.0,1900,1725,1390.0,0.8057971014492754
G24029.0,1900,2915,2151.0,0.7379073756432247
G2509.00,1900,26698,14769.0,0.5531875046819986
G25017.0,1900,37167,18249.0,0.4910000807167649
G25021.0,1900,11269,6519.0,0.5784896619043394
G2601490,1900,3514,1646.0,0.4684120660216277
G2601550,1900,4313,2338.0,0.5420820774402968
G2601570,1900,2710,1300.0,0.4797047970479705
G2601590,1900,4875,2302.0,0.4722051282051282
G2601630,1900,11782,5804.0,0.4926158546936004
G26039.0,1900,208,96.0,0.4615384615384615
G26041.0,1900,450,159.0,0.3533333333333333
G26043.0,1900,155,57.0,0.3677419354838709
G26051.0,1900,454,211.0,0.4647577092511013
G26053.0,1900,138,41.0,0.2971014492753623
G26057.0,1900,4373,2107.0,0.4818202606906014
G26059.0,1900,5165,2648.0,0.5126815101645692
G26061.0,1900,443,161.0,0.3634311512415349
G26065.0,1900,5187,2833.0,0.5461731251204935
G26067.0,1900,4483,2299.0,0.5128262324336382
G26073.0,1900,2180,998.0,0.4577981651376147
G2601070,1900,1939,829.0,0.4275399690562145
G2601090,1900,429,155.0,0.3613053613053613
G2601210,1900,2056,840.0,0.4085603112840467
G2601270,1900,1809,708.0,0.3913764510779436
G2601290,1900,526,248.0,0.4714828897338403
G2601310,1900,161,61.0,0.3788819875776397
G2601330,1900,1461,624.0,0.4271047227926078
G2601370,1900,461,194.0,0.420824295010846
G2601390,1900,1585,735.0,0.4637223974763407
G2601410,1900,180,82.0,0.4555555555555555
G2601430,1900,140,78.0,0.5571428571428572
G2707.00,1900,301,94.0,0.3122923588039867
G2709.00,1900,274,76.0,0.2773722627737226
G27053.0,1900,10283,2860.0,0.2781289506953224
G27079.0,1900,634,249.0,0.3927444794952681
G27083.0,1900,605,180.0,0.2975206611570248
G27067.0,1900,206,61.0,0.2961165048543689
G27069.0,1900,34,10.0,0.2941176470588235
G27073.0,1900,233,66.0,0.2832618025751073
G27099.0,1900,1127,363.0,0.3220940550133097
G2701010,1900,321,97.0,0.3021806853582554
G2701050,1900,576,161.0,0.2795138888888889
G2701070,1900,125,36.0,0.288
G2701170,1900,514,142.0,0.2762645914396887
G2701570,1900,799,309.0,0.3867334167709637
G2701590,1900,445,121.0,0.2719101123595505
G2701670,1900,258,88.0,0.3410852713178294
G2701710,1900,975,379.0,0.3887179487179487
G2701190,1900,396,119.0,0.3005050505050505
G2803.00,1900,1715,887.0,0.5172011661807581
G28011.0,1900,622,339.0,0.545016077170418
G28013.0,1900,1986,1416.0,0.7129909365558912
G28019.0,1900,1448,1049.0,0.7244475138121547
G28021.0,1900,595,496.0,0.8336134453781513
G28031.0,1900,1258,1128.0,0.8966613672496025
G28025.0,1900,891,544.0,0.6105499438832772
G28033.0,1900,934,512.0,0.5481798715203426
G2701730,1900,189,68.0,0.3597883597883597
G28093.0,1900,1226,749.0,0.6109298531810766
G28099.0,1900,1499,1140.0,0.7605070046697798
G2801070,1900,1431,885.0,0.6184486373165619
G2801150,1900,2196,1552.0,0.7067395264116576
G2801190,1900,184,93.0,0.5054347826086957
G2801210,1900,1315,1046.0,0.7954372623574144
G2801250,1900,197,117.0,0.5939086294416244
G2801330,1900,579,375.0,0.6476683937823834
G2801390,1900,1613,1081.0,0.6701797892126472
G29029.0,1900,2058,1229.0,0.597181729834791
G29031.0,1900,2139,1479.0,0.6914446002805049
G29041.0,1900,3057,1702.0,0.5567549885508669
G29043.0,1900,2652,1386.0,0.5226244343891403
G29047.0,1900,2876,1561.0,0.5427677329624478
G29049.0,1900,2573,1281.0,0.4978624174115818
G29051.0,1900,1303,935.0,0.7175748273215656
G29055.0,1900,1713,1101.0,0.6427320490367776
G29095.0,1900,19114,6434.0,0.3366119075023543
G2901010,1900,4081,1880.0,0.4606714040676304
G2901050,1900,2423,1277.0,0.5270326042096575
G2901070,1900,2755,1362.0,0.4943738656987296
G2901090,1900,4687,2152.0,0.459142308512908
G2901110,1900,2253,1198.0,0.5317354638260098
G2901130,1900,2219,1597.0,0.7196935556557008
G2901210,1900,4602,2572.0,0.5588874402433724
G2901290,1900,2508,1176.0,0.4688995215311005
G2901330,1900,1403,564.0,0.4019957234497505
G2901350,1900,1710,1107.0,0.6473684210526316
G2901890,1900,1999,951.0,0.4757378689344672
G2905100,1900,19082,7587.0,0.3975998323026936
G2801430,1900,199,96.0,0.4824120603015075
