gisjoin,year,lni,n_children
G5101590,1920,73.23750385326474,16
G5101610,1920,57.78051895859503,66
G5101630,1920,67.26898997674637,51
G5101650,1920,76.26824482914729,81
G5101670,1920,61.28435750121243,91
G5101690,1920,68.84250726541897,85
G5101710,1920,69.49907564301691,54
G5101730,1920,63.797796034638566,87
G5101750,1920,72.05776312790061,40
G5101770,1920,66.59254694174419,18
G5101790,1920,59.35136025520069,13
G5101810,1920,57.15186859444616,9
G5101830,1920,71.58230887337518,10
G5101850,1920,64.59222465498901,77
G5101870,1920,64.94727962837462,28
G5101870,1920,60.81527257820902,14
G5101910,1920,62.28753138303426,76
G5101930,1920,55.27183286550962,14
G5101950,1920,63.41329739541814,138
G5101970,1920,64.13820391979993,53
G5101990,1920,66.07240145030318,18
G5105100,1920,69.71484059844074,28
G5105200,1920,59.96199901902615,23
G5105300,1920,52.24364008045991,5
G5105400,1920,80.80060056538093,8
G5105600,1920,64.54256042874421,20
G5105900,1920,70.33063002346259,28
G5106300,1920,35.985215847639246,12
G5106500,1920,59.648588231463386,8
G5106600,1920,68.0521998544423,18
G5106700,1920,75.8039689387403,2
G5106800,1920,51.989043777669835,38
G5107000,1920,59.84374670697108,36
G5107100,1920,64.00252465454973,114
G5107300,1920,57.2182256618382,28
G5107400,1920,62.439963245301016,58
G5107500,1920,52.397902024680825,18
G5107600,1920,61.401793008528415,212
G5107700,1920,62.768515183793944,117
G5107900,1920,55.38427697731811,15
G5108000,1920,44.54026699806363,11
G5108400,1920,67.06100925839662,14
G5300010,1920,61.83535559612643,16
G5300030,1920,71.16727927877199,7
G5300050,1920,62.46100196325721,25
G5300070,1920,84.48462930227667,31
G5300090,1920,76.89899946258,17
G5300110,1920,72.44194211937577,42
G5300130,1920,72.87412641732747,12
G5300150,1920,69.42943800767053,18
G5300170,1920,69.47477313837365,21
G5300190,1920,76.3222703127996,6
G5300210,1920,56.626243490784155,9
G5300230,1920,76.27438146536316,5
G5300250,1920,81.07318846877466,15
G5300270,1920,63.934870166413425,59
G5300290,1920,74.62923017737047,5
G5300310,1920,74.54407402438925,3
G5300330,1920,67.92044463745788,395
G5300350,1920,65.99677309850995,34
G5300370,1920,66.48431168983768,15
G5300390,1920,76.06301537225721,26
G5300410,1920,63.63123707436175,65
G5300430,1920,79.48615999755364,39
G5300450,1920,84.78324151244708,12
G5300470,1920,75.05440332873368,35
G5300490,1920,61.93030633285,25
G5300510,1920,65.75078115457973,10
G5300530,1920,66.96531625155399,114
G5300550,1920,90.6260714164472,5
G5300570,1920,68.13816602408718,43
G5300590,1920,66.35981160408645,3
G5300610,1920,66.66886231569342,93
G5300630,1920,67.48442968797136,191
G5300650,1920,71.91613915248519,37
G5300670,1920,57.353792795785466,25
G5300690,1920,38.58826605529447,8
G5300710,1920,56.48364366486866,49
G5300730,1920,66.75267001209883,75
G5300750,1920,72.29641218603818,64
G5300770,1920,65.7549719302942,138
G5400010,1920,73.59062527926945,48
G5400030,1920,61.25577779985856,44
G5400050,1920,61.56982873611822,30
G5400070,1920,67.75305406972176,86
G5400090,1920,52.94924707314178,31
G5400110,1920,60.314693025476814,181
G5400130,1920,69.4948253557197,45
G5400150,1920,69.17335156450676,38
G5400170,1920,64.72646023202735,27
G5400190,1920,65.39135744325307,137
G5400210,1920,70.63922565545772,33
G5400230,1920,77.63402756363824,35
G5400250,1920,67.22499309661993,76
G5400270,1920,76.5620700196946,37
G5400290,1920,47.965955372780336,22
G5400310,1920,84.74356350963595,31
G5400330,1920,64.99438212118301,163
G5400350,1920,65.91289624527496,48
G5400370,1920,50.16313538131199,29
G5400390,1920,59.93733282992326,312
G5400410,1920,67.372680951997,45
G5400430,1920,70.54134868235464,57
G5400450,1920,66.21302457332746,91
G5400470,1920,60.68355842466574,134
G5400490,1920,58.70812535425964,119
G5400510,1920,60.0586431502147,74
G5400530,1920,62.88069789740305,77
G5400550,1920,66.8446920502738,129
G5400570,1920,58.31649142873137,59
G5400590,1920,63.72754064289207,72
G5400610,1920,52.58312376838909,63
G5400630,1920,65.37642238572197,55
G5400650,1920,50.78081616625074,17
G5400670,1920,66.96148570943912,55
G5400690,1920,57.970814065280614,109
G5400710,1920,71.90349453842549,25
G5400730,1920,56.78078933388227,13
G5400750,1920,59.80957758230644,27
G5400770,1920,63.23849883711766,77
G5400790,1920,63.872597067234416,39
G5400810,1920,61.27676635761275,109
G5400830,1920,73.03546383386168,75
G5400850,1920,68.91481091348113,42
G5400870,1920,69.17205974647501,72
G5400890,1920,65.76226338550148,40
G5400910,1920,66.1381747527256,30
G5400930,1920,65.01301762488552,46
G5400950,1920,64.65355983590169,35
G5400970,1920,73.19597535479751,38
G5400990,1920,54.78332239266969,69
G5401010,1920,74.89248231090443,34
G5401030,1920,67.45760884524239,87
G5401050,1920,67.59163310486247,21
G5401070,1920,58.89821923482179,83
G5401090,1920,69.78289069439131,54
G5500010,1920,72.49959199473588,19
G5500030,1920,52.68323882808735,19
G5500050,1920,61.01972174832664,65
G5500070,1920,55.45123184671511,6
G5500090,1920,62.51831189595888,137
G5500110,1920,77.83042612691429,35
G5500130,1920,63.84636994852353,17
G5500150,1920,60.509005528985654,45
G5500170,1920,61.00455569825645,71
G5500190,1920,61.14180702048137,39
G5500210,1920,58.4322851359356,39
G5500230,1920,54.03499725056698,45
G5500250,1920,61.65453610063531,133
G5500270,1920,64.39786024066171,70
G5500290,1920,55.87238203874873,33
G5500310,1920,62.074647085425674,39
G5500330,1920,60.87855351236886,46
G5500350,1920,65.42120037066624,68
G5500370,1920,34.28528466685626,1
G5500390,1920,62.24865086623699,94
G5500410,1920,60.41546554971056,9
G5500430,1920,68.05175793804942,70
G5500450,1920,62.39454063125087,45
G5500470,1920,68.00763264825713,21
G5500490,1920,62.91234925634473,32
G5500510,1920,66.36514021636383,2
G5500530,1920,69.72809200236799,16
G5500550,1920,69.47772349429462,46
G5500570,1920,62.33600071486597,39
G5500590,1920,53.90848940722775,57
G5500610,1920,60.32792766758126,33
G5500630,1920,66.01675035018424,80
G5500650,1920,55.57789280955819,45
G5500670,1920,65.61395769722546,34
G5500690,1920,48.56052091249882,35
G5500710,1920,62.68299904539935,103
G5500730,1920,60.754371446278725,135
G5500750,1920,62.32263086215333,62
G5500770,1920,61.49288239995143,19
G5500790,1920,56.73630652186642,614
G5500810,1920,64.99896084513924,46
G5500830,1920,61.90822805573552,47
G5500850,1920,52.699901748161295,13
G5500870,1920,54.28209275533584,114
G5500890,1920,61.84844607275932,27
G5500910,1920,55.90901222746941,4
G5500930,1920,61.95708236174675,33
G5500950,1920,66.22005113401194,41
G5500970,1920,67.96639645379534,54
G5500990,1920,61.05660296728113,22
G5501010,1920,56.49357289330519,70
G5501030,1920,58.60916582188759,44
G5501050,1920,61.27754707042037,98
G5501070,1920,58.55646415989213,54
G5501090,1920,61.15608604973125,42
G5501110,1920,58.50870369081417,60
G5501130,1920,63.37369872237584,8
G5501150,1920,61.11671922037364,65
G5501170,1920,66.3670800749156,85
G5501190,1920,61.546405181335906,26
G5501210,1920,58.11062937466512,43
G5501230,1920,66.34693822515652,31
G5501250,1920,66.69434546108653,3
G5501270,1920,60.42664814742928,38
G5501290,1920,67.6129112854483,19
G5501310,1920,62.08699536135381,54
G5501330,1920,58.330680190564166,81
G5501350,1920,61.53048267248521,55
G5501370,1920,73.31674798261248,27
G5501390,1920,56.56044404121255,86
G5501410,1920,67.1393354817496,65
G5600010,1920,81.48942117763646,9
G5600030,1920,79.78002604115379,27
G5600050,1920,75.47789840421724,14
G5600070,1920,85.20011122868121,13
G5600090,1920,92.41732861161638,12
G5600110,1920,80.83721599904169,9
G5600130,1920,89.56408268596903,15
G5600150,1920,87.77204335386294,22
G5600170,1920,67.6134755052041,7
G5600190,1920,84.08900403849658,7
G5600210,1920,85.0366715994315,36
G5600230,1920,84.99519169850524,15
G5600250,1920,82.46283054889116,25
G5600270,1920,46.38455940929256,2
G5600290,1920,82.72157734917019,23
G5600310,1920,86.71039734515809,25
G5600330,1920,76.566917035904,28
G5600370,1920,68.68399823992148,25
G5600410,1920,77.73092831552157,4
G5600430,1920,91.23216865393331,6
G5600450,1920,82.41366187945128,2
G5600450,1920,97.56351985694062,1
G0100010,1930,77.59377610310652,33
G0100030,1930,69.49348163612582,27
G0100050,1930,66.67884763749053,35
G0100070,1930,75.24475223059557,27
G0100090,1930,66.40758934168684,66
G0100110,1930,60.179540476031235,15
G0100130,1930,64.98937996809588,44
G0100150,1930,64.32466926602223,89
G0100170,1930,63.99515100236443,44
G0100190,1930,67.19564637433076,69
G0100210,1930,67.28258966430047,65
G0100230,1930,65.38940914235735,25
G0100250,1930,76.10372949083998,25
G0100270,1930,78.27629264386363,31
G0100290,1930,66.1522738752846,38
G0100310,1930,69.85070631840452,71
G0100330,1930,59.943848925968695,45
G0100350,1930,66.52100113901093,45
G0100370,1930,67.91473720022793,25
G0100390,1930,66.51881596813445,78
G0100410,1930,72.46317347350752,67
G0100430,1930,73.34335012383899,119
G0100450,1930,63.4478928727711,55
G0100470,1930,58.26926390035597,25
G0100490,1930,70.71663561984178,127
G0100510,1930,60.72188140736309,43
G0100530,1930,66.24463168539576,56
G0100550,1930,66.4585144916292,134
G0100570,1930,71.07177424684296,43
G0100590,1930,60.99534216643464,72
G0100610,1930,68.46724570803259,75
G0100630,1930,83.37657840297473,2
G0100650,1930,68.56075596331733,21
G0100670,1930,75.0750400209692,26
G0100690,1930,70.91871142335027,116
G0100710,1930,69.77727304658448,109
G0100730,1930,63.809256247558025,604
G0100750,1930,79.3624121482209,52
G0100770,1930,70.27477873097799,91
G0100790,1930,75.10522349818703,67
G0100810,1930,59.00905660027323,36
G0100830,1930,64.11695657302936,85
G0100850,1930,71.86831889981758,5
G0100870,1930,67.83842534818041,17
G0100890,1930,68.76929109283546,91
G0100910,1930,64.42825324433637,28
G0100930,1930,68.69704666346995,80
G0100950,1930,69.53206797885127,128
G0100970,1930,66.35691943755668,153
G0100990,1930,66.01082836045592,46
G0101010,1930,61.72452349184973,92
G0101030,1930,70.29815493845933,106
G0101050,1930,70.4168434009707,25
G0101070,1930,71.1921944704381,34
G0101090,1930,71.30501185458301,44
G0101110,1930,66.20145994936169,72
G0101130,1930,64.13234930591324,17
G0101150,1930,68.15540928356965,48
G0101170,1930,63.2477288617446,62
G0101190,1930,57.13330550291048,15
G0101210,1930,65.1461111583716,73
G0101230,1930,58.15723179334248,48
G0101250,1930,66.8072681360432,130
G0101270,1930,67.54642781180355,192
G0101290,1930,73.75016652684086,25
G0101310,1930,67.13230167609115,17
G0101330,1930,78.57908802354974,41
G0203000,1930,95.4445902294495,20
G0203200,1930,95.55045038906192,4
G0203300,1930,99.21283165280336,7
G0400010,1930,80.59063937395807,14
G0400030,1930,75.77387642425771,50
G0400050,1930,88.20367680332585,17
G0400070,1930,72.45934685042297,32
G0400090,1930,88.22648797163221,25
G0400110,1930,79.64056537774678,12
G0400130,1930,79.58167420964949,223
G0400150,1930,78.58345387997349,10
G0400170,1930,78.58966374330356,29
G0400190,1930,83.52448033919201,55
G0400210,1930,82.61033321027655,26
G0400230,1930,73.17728199237817,5
G0400250,1930,72.74368005884257,39
G0400270,1930,76.13764623990875,25
G0500010,1930,65.82731890817722,32
G0500030,1930,62.735829007115115,41
G0500050,1930,74.74765919474653,28
G0500070,1930,70.35985034226908,84
G0500090,1930,74.95292447323706,26
G0500110,1930,66.89888021096856,32
G0500130,1930,71.22490343305607,33
G0500150,1930,66.28637898440836,53
G0500170,1930,59.77971346919525,13
G0500190,1930,66.22503618593896,50
G0500210,1930,68.34232523922826,88
G0500230,1930,69.48472307070156,32
G0500250,1930,75.00096794299789,23
G0500270,1930,64.79927528167792,49
G0500290,1930,67.04273735855692,55
G0500310,1930,67.55258427998494,109
G0500330,1930,61.16564236468394,41
G0500350,1930,72.91444489657336,29
G0500370,1930,67.99667179305128,54
G0500390,1930,69.11724361656738,16
G0500410,1930,54.54883547390153,18
G0500430,1930,64.37405050291181,18
G0500450,1930,76.68082101950893,75
G0500470,1930,72.1967396927771,39
G0500490,1930,69.32667384173864,44
G0500510,1930,62.909839362118795,56
G0500530,1930,70.01079542156938,35
G0500550,1930,67.58887298660531,54
G0500570,1930,77.08478135879433,50
G0500590,1930,65.56400209966266,30
G0500610,1930,65.57185345075624,33
G0500630,1930,68.2068205075476,60
G0500650,1930,75.0544580907141,35
G0500670,1930,67.55984165071818,73
G0500690,1930,63.490386795189835,47
G0500710,1930,66.25772945462082,56
G0500730,1930,65.29644485027764,27
G0500750,1930,67.64635991582449,66
G0500770,1930,64.71334421066226,47
G0500790,1930,69.58922503272345,24
G0500810,1930,64.23686478399391,30
G0500830,1930,73.43292828635653,58
G0500850,1930,78.35111209280628,62
G0500870,1930,73.67543770413916,42
G0500890,1930,63.0058825113662,18
G0500910,1930,62.9034807093853,43
G0500930,1930,62.29064978374593,139
G0500950,1930,66.45760197485609,26
G0500970,1930,77.09968531941328,25
G0500990,1930,65.5503871640068,35
G0501010,1930,73.74027747418698,46
G0501030,1930,65.13150104121469,29
G0501050,1930,74.56065086546148,26
G0501070,1930,57.46221712814833,7
G0501090,1930,80.1857486775731,24
G0501110,1930,64.54418132892626,62
G0501130,1930,76.06719366645514,44
G0501150,1930,74.04484329202943,94
G0501170,1930,68.79728343642088,41
G0501190,1930,62.44623596842436,185
G0501210,1930,64.86689658701704,59
G0501230,1930,68.39970038631202,17
G0501250,1930,57.02127526089472,50
G0501270,1930,72.60908455504641,23
G0501290,1930,74.46464849844575,32
G0501310,1930,60.32989330486604,105
G0501330,1930,56.79998073550572,24
G0501350,1930,75.04986717147932,30
G0501370,1930,76.72793783825657,20
G0501390,1930,69.34326374045374,91
G0501410,1930,77.14331561868651,44
G0501430,1930,71.04369928423684,116
G0501450,1930,73.86511130411697,114
G0501470,1930,69.77214829191404,34
G0501490,1930,80.064024372793,39
G0600010,1930,57.07667901218476,461
G0600050,1930,48.98836598580098,5
G0600070,1930,56.316432102192785,37
G0600090,1930,80.96963950201057,3
G0600110,1930,48.79456652409086,8
G0600130,1930,57.14671574994379,86
G0600150,1930,58.328882331125115,5
G0600170,1930,72.82349600502775,8
G0600190,1930,59.424529201924045,159
G0600210,1930,59.159680932907214,11
G0600230,1930,60.404303202633905,67
G0600250,1930,59.4050458747105,67
G0600270,1930,100.0,1
G0600290,1930,60.79698515058375,113
G0600310,1930,61.59202141136132,37
G0600330,1930,62.83029136503187,14
G0600350,1930,68.58508193775187,14
G0600370,1930,60.46966952640419,2225
G0600390,1930,56.81231004208514,17
G0600410,1930,60.6116127249421,32
G0600430,1930,76.53867029753886,14
G0600450,1930,49.71652302943078,38
G0600470,1930,64.75072949971931,31
G0600490,1930,59.28819317432189,11
G0600530,1930,55.813891860646386,57
G0600550,1930,45.82693846091449,18
G0600570,1930,61.49606910887404,9
G0600590,1930,58.557336545029585,166
G0600610,1930,52.62918832077247,18
G0600630,1930,65.78860149785609,4
G0600650,1930,60.52122467849672,82
G0600670,1930,56.90399485444431,133
G0600690,1930,65.48376592784207,16
G0600710,1930,51.54643127803693,162
G0600730,1930,63.46414039425245,229
G0600750,1930,55.69169962814109,348
G0600770,1930,60.474813884369645,79
G0600790,1930,62.17012078664944,42
G0600810,1930,65.09113782733507,93
G0600830,1930,62.31695311596257,61
G0600850,1930,65.11792102997931,151
G0600870,1930,58.72659266744632,46
G0600890,1930,55.66446229162796,26
G0600910,1930,57.55560131639695,4
G0600930,1930,64.93323406229,32
G0600950,1930,53.5794840105266,49
G0600970,1930,59.63199587426425,77
G0600990,1930,63.67650273258758,75
G0601010,1930,54.207715324904335,14
G0601030,1930,59.60227057026778,17
G0601050,1930,64.98169735014464,1
G0601070,1930,63.34982894324105,127
G0601090,1930,58.58452338929709,8
G0601110,1930,61.63020283096826,69
G0601130,1930,62.81773635704696,21
G0601150,1930,42.01615049609379,6
G0800010,1930,68.81318139804493,33
G0800030,1930,69.83662652321544,22
G0800050,1930,75.48697956571273,50
G0800070,1930,81.13104100041443,9
G0800090,1930,76.01716160281222,25
G0800110,1930,80.17009361363873,18
G0800130,1930,69.16890465596508,60
G0800150,1930,64.30266692964861,16
G0800170,1930,76.71434619226243,5
G0800190,1930,72.56190525476671,4
G0800210,1930,84.3816019286046,28
G0800230,1930,97.73132031326496,7
G0800250,1930,71.21876851030017,9
G0800270,1930,76.97132488145225,2
G0800290,1930,67.85657118968119,40
G0800310,1930,65.05001847094617,384
G0800330,1930,75.92052588616212,3
G0800350,1930,97.47001317473524,3
G0800370,1930,86.6450452926803,11
G0800390,1930,74.39574146296391,16
G0800410,1930,72.31208655568264,89
G0800430,1930,77.49935347331765,26
G0800450,1930,72.9057875135516,16
G0800510,1930,78.62711052839671,12
G0800550,1930,66.19414190130587,32
G0800570,1930,65.7647683996103,2
G0800590,1930,73.59179967845012,34
G0800610,1930,56.578306097033575,10
G0800630,1930,78.17091794481414,27
G0800650,1930,61.304091795138255,6
G0800670,1930,68.97457208809222,32
G0800690,1930,65.26755572811504,53
G0800710,1930,69.40284519067438,77
G0800730,1930,71.36158015690836,20
G0800750,1930,75.77907241755523,36
G0800770,1930,71.73975340365806,40
G0800810,1930,71.66335611166178,11
G0800830,1930,84.00613526927894,16
G0800850,1930,65.87649884360624,29
G0800870,1930,69.27202683968191,25
G0800890,1930,63.16014188322196,47
G0800910,1930,40.19344034021414,1
G0800930,1930,81.24808256587832,5
G0800950,1930,82.3129815787495,7
G0800970,1930,71.31886477462437,1
G0800990,1930,65.63255119338677,26
G0801010,1930,68.06315071864502,80
G0801030,1930,49.567227924784376,2
G0801050,1930,63.63530999387358,23
G0801070,1930,50.09469546526512,8
G0801090,1930,73.36699666046202,20
G0801110,1930,48.48789015593921,2
G0801130,1930,82.97792259474303,10
G0801150,1930,57.59548696323002,6
G0801190,1930,65.12311935770335,7
G0801210,1930,70.33491508169678,21
G0801230,1930,70.7646230756204,96
G0801250,1930,82.50082693040427,18
G0900010,1930,66.43468661491599,360
G0900030,1930,71.39373028755412,360
G0900050,1930,71.26609516865283,90
G0900070,1930,65.7630153175302,52
G0900090,1930,64.90170536664644,346
G0900110,1930,67.11956898871405,157
G0900130,1930,72.39758370932013,28
G0900150,1930,67.13169224512089,52
G1000010,1930,81.0581858817869,39
G1000030,1930,80.8617388628769,196
G1000050,1930,79.03039434577973,57
G1100010,1930,80.66422940303852,408
G1200010,1930,64.55037717990966,32
G1200030,1930,59.273937124883155,11
G1200050,1930,80.7029715324867,18
G1200070,1930,72.66019023849714,15
G1200090,1930,56.614282478772765,13
G1200110,1930,79.17218766134272,25
G1200130,1930,72.31688316194692,4
G1200150,1930,84.55301456779996,3
G1200170,1930,77.7547380237281,10
G1200190,1930,71.48013545893113,26
G1200210,1930,56.825420232058526,8
G1200230,1930,57.63829885528861,20
G1200250,1930,65.48700265258944,160
G1200270,1930,54.68000729237681,12
G1200290,1930,76.23618439128033,9
G1200310,1930,68.17587275503271,179
G1200330,1930,73.89006253059851,75
G1200350,1930,79.99565496827222,1
G1200370,1930,64.95754561824016,11
G1200390,1930,75.46924346991219,16
G1200410,1930,69.9746856909388,10
G1200430,1930,37.34192468907627,4
G1200450,1930,91.50751975050022,2
G1200470,1930,73.12309287283284,22
G1200490,1930,70.4359711426386,19
G1200510,1930,88.71911059771246,5
G1200530,1930,46.76377426259692,1
G1200550,1930,84.64078609471598,20
G1200570,1930,71.84104195951018,169
G1200590,1930,79.04367837327916,39
G1200610,1930,63.194963587662734,11
G1200630,1930,71.65127995293366,79
G1200650,1930,71.32221641609031,10
G1200670,1930,77.67829504910331,11
G1200690,1930,70.38517529921634,40
G1200710,1930,77.06889139911958,26
G1200730,1930,76.36524869149187,17
G1200750,1930,73.39089822631773,17
G1200770,1930,84.30544313179685,7
G1200790,1930,77.39320043226557,23
G1200810,1930,68.4465169496765,32
G1200830,1930,77.85089378861065,31
G1200850,1930,25.47473165318589,2
G1200870,1930,70.64706268270483,15
G1200890,1930,60.30918670953824,9
G1200910,1930,80.098682706768,24
G1200930,1930,76.6178537937826,8
G1200950,1930,61.37173251549067,75
G1200970,1930,63.90866766819814,25
G1200990,1930,69.94455905142812,53
G1201010,1930,63.10927939695792,13
G1201030,1930,69.2955142503798,75
G1201050,1930,68.24432551040915,154
G1201070,1930,67.0043235181447,31
G1201090,1930,71.45655957914254,28
G1201110,1930,60.89962149411837,13
G1201130,1930,64.56296442733142,32
G1201150,1930,72.58173903046837,15
G1201170,1930,74.37002055641759,10
G1201190,1930,65.66651173642204,17
G1201210,1930,64.89234648089979,17
G1201230,1930,88.9130416850163,13
G1201250,1930,73.18987648108046,11
G1201270,1930,56.51603656753473,63
G1201290,1930,65.12642651388914,7
G1201310,1930,75.28468735444993,32
G1201330,1930,70.90604795234962,24
G1300010,1930,71.6387175921458,39
G1300030,1930,75.4633229260978,8
G1300050,1930,78.91240891994484,28
G1300070,1930,48.2967362521026,5
G1300090,1930,63.45851441270381,11
G1300110,1930,64.25451335664782,37
G1300130,1930,63.1273706224984,27
G1300150,1930,63.03750708504473,69
G1300170,1930,69.94042987343994,28
G1300190,1930,63.23128270518329,40
G1300210,1930,59.816417932812456,79
G1300230,1930,65.34338041788226,20
G1300250,1930,74.45594018048388,11
G1300270,1930,72.00224866969056,27
G1300290,1930,78.3964425267251,11
G1300310,1930,70.05182899708099,52
G1300330,1930,62.61593937312754,18
G1300350,1930,75.81710509615114,14
G1300370,1930,92.052254439041,7
G1300390,1930,64.81935366319708,8
G1300410,1930,66.44233345989286,10
G1300430,1930,56.87799234105872,16
G1300450,1930,66.7548285785946,78
G1300470,1930,62.84155249072456,44
G1300510,1930,62.819274487284346,129
G1300530,1930,53.62662647515276,7
G1300550,1930,67.93173558405748,31
G1300570,1930,58.028375874239984,55
G1300590,1930,55.81090234283981,44
G1300610,1930,81.74108190587253,4
G1300630,1930,55.29134574417692,10
G1300650,1930,61.70434241170108,7
G1300670,1930,65.40831051870742,68
G1300690,1930,68.46173026427712,51
G1300710,1930,59.92278391521527,69
G1300730,1930,64.3302625887863,8
G1300750,1930,75.00315912005213,30
G1300770,1930,57.151059110710136,37
G1300790,1930,45.99907797633957,8
G1300810,1930,62.13843475487381,26
G1300830,1930,69.05683928492623,16
G1300850,1930,65.48419534493395,10
G1300870,1930,58.926068377848985,33
G1300890,1930,59.48557589870192,102
G1300910,1930,61.7731635685774,39
G1300930,1930,65.66795030492945,18
G1300950,1930,65.97088125214297,10
G1300970,1930,69.31497160605964,23
G1300990,1930,71.82496712558101,14
G1301010,1930,54.20410339532731,4
G1301030,1930,46.03266370783213,7
G1301050,1930,74.19293915266157,36
G1301070,1930,59.37222112230246,36
G1301090,1930,75.48324064629861,11
G1301110,1930,58.94000002205464,35
G1301130,1930,75.80145193225722,30
G1301150,1930,62.36235387814118,82
G1301170,1930,66.29846893495234,28
G1301190,1930,66.85199093227689,36
G1301210,1930,61.68642250032632,407
G1301230,1930,79.2680918594383,31
G1301250,1930,73.2521575497267,7
G1301270,1930,74.79761712775014,14
G1301290,1930,71.9467419792118,39
G1301310,1930,68.08950439806696,38
G1301330,1930,65.855329813335,9
G1301350,1930,68.5016329225099,61
G1301370,1930,71.31116253296393,48
G1301390,1930,64.8289417824571,59
G1301410,1930,52.61336115687847,4
G1301430,1930,67.15416721536343,34
G1301450,1930,56.59823070503818,9
G1301470,1930,64.37348266249597,43
G1301490,1930,70.36286511862687,11
G1301510,1930,63.76680372198896,23
G1301530,1930,62.69417089686018,12
G1301550,1930,63.24909988001819,21
G1301570,1930,75.13413382143776,69
G1301590,1930,77.55373620695599,5
G1301610,1930,73.71395200505344,21
G1301630,1930,69.5588548198064,24
G1301650,1930,64.95233776420443,20
G1301670,1930,71.40822719060276,21
G1301690,1930,79.3824959082402,5
G1301710,1930,72.36104379907069,6
G1301730,1930,65.31901870955176,7
G1301750,1930,69.07039315386844,68
G1301790,1930,53.50385909448331,9
G1301810,1930,84.73661056265863,5
G1301830,1930,75.13728765317553,10
G1301850,1930,59.30244027490595,35
G1301870,1930,53.89172540620009,9
G1301890,1930,92.07995482520592,8
G1301910,1930,41.94540415618271,2
G1301930,1930,70.77442422004128,20
G1301950,1930,70.88155954009675,37
G1301970,1930,53.44146181831914,9
G1301990,1930,71.51969534246538,25
G1302010,1930,65.37592287336807,21
G1302030,1930,56.439832704502166,18
G1302050,1930,73.45350528938648,26
G1302070,1930,56.49253894358591,18
G1302090,1930,74.63708557231566,15
G1302110,1930,85.9626316909367,8
G1302130,1930,70.86145143825718,28
G1302150,1930,62.71550111702278,71
G1302170,1930,58.2409297789507,14
G1302190,1930,65.8525882627835,19
G1302210,1930,61.76246886197468,20
G1302230,1930,62.42440523512266,32
G1302250,1930,39.4536180665166,6
G1302270,1930,73.4240289171633,39
G1302290,1930,64.81132296861696,38
G1302310,1930,78.80250448195356,12
G1302330,1930,66.07150942106817,44
G1302350,1930,75.58077404327678,3
G1302370,1930,74.08214926832517,11
G1302410,1930,73.61190745252101,5
G1302430,1930,63.49816893132918,14
G1302450,1930,59.58483149144537,65
G1302470,1930,67.65270671721122,21
G1302490,1930,48.618187053726714,17
G1302510,1930,59.2619818208692,24
G1302530,1930,71.18281978354895,18
G1302550,1930,65.03724006098656,40
G1302570,1930,68.75963756501685,35
G1302590,1930,55.68190270881767,12
G1302610,1930,63.45355701575983,19
G1302630,1930,63.75940771626332,7
G1302650,1930,66.0179714739449,9
G1302670,1930,67.27722865250864,32
G1302690,1930,72.04470598555343,17
G1302710,1930,72.47336539195771,34
G1302730,1930,67.69399854368487,5
G1302750,1930,66.01856631314529,34
G1302770,1930,62.45120948220088,25
G1302790,1930,67.30886242982254,28
G1302810,1930,65.6456807505769,11
G1302830,1930,73.77681577759638,28
G1302850,1930,60.992359934570096,54
G1302870,1930,72.02152995995473,18
G1302890,1930,60.289522768960055,4
G1302910,1930,61.00798116896455,19
G1302930,1930,60.987361837231774,40
G1302950,1930,58.28022066125958,63
G1302970,1930,55.09866382023161,31
G1302990,1930,68.14339472212563,55
G1303010,1930,55.663761686605405,5
G1303030,1930,65.63514706048295,33
G1303050,1930,74.81962680546786,26
G1303070,1930,81.56673140971971,5
G1303090,1930,68.90167495041179,22
G1303110,1930,65.76952702558997,29
G1303130,1930,60.94776435778374,47
G1303150,1930,73.0154453714822,20
G1303170,1930,68.48199183001661,6
G1303190,1930,60.94951016355983,19
G1303210,1930,71.23982189835004,33
G1500010,1930,85.30107916696363,27
G1500030,1930,81.89186422522603,62
G1500070,1930,88.02419757121889,14
G1500090,1930,81.98092724769688,14
G1600010,1930,69.50695449052418,86
G1600030,1930,83.71491503897403,5
G1600050,1930,71.99955353233509,70
G1600070,1930,81.1214748496665,15
G1600090,1930,85.12369166684816,7
G1600110,1930,80.98045497973747,44
G1600130,1930,70.85873208510498,5
G1600150,1930,65.52961246439841,1
G1600170,1930,72.0520413896994,21
G1600190,1930,78.22158587512698,34
G1600210,1930,74.68823079154566,8
G1600230,1930,91.45218639258457,4
G1600270,1930,78.77370723651558,61
G1600290,1930,89.08473194700322,9
G1600310,1930,79.69638109971561,33
G1600330,1930,94.54759495239472,2
G1600350,1930,69.14725343665805,19
G1600370,1930,72.3110924401394,6
G1600390,1930,50.087778051855814,8
G1600410,1930,78.75721882613855,28
G1600430,1930,84.90100910309626,26
G1600450,1930,82.01783225197356,24
G1600470,1930,85.78174670261419,11
G1600490,1930,74.71395743056097,16
G1600510,1930,77.87056308599531,31
G1600530,1930,75.68115185254875,17
G1600550,1930,71.92609713940836,19
G1600570,1930,75.46427026740903,25
G1600590,1930,70.35347907824031,9
G1600610,1930,78.32179564437331,8
G1600630,1930,88.08410525837924,9
G1600650,1930,80.6292298583843,14
G1600670,1930,75.87473672039839,16
G1600690,1930,75.53280249265686,43
