gisjoin,year,n_married,n_divorced,n_elderly,n_elderly_nonrel,mean_nchild,divorce_ratio,elderly_alone_share
G19093.0,1900,4332.0,24.0,389.0,26.0,2.5988491574188246,0.0055096418732782,0.0668380462724935
G19095.0,1900,6999.0,33.0,1095.0,104.0,2.3836272040302267,0.0046928327645051,0.0949771689497716
G19097.0,1900,8709.0,89.0,1398.0,61.0,2.1706615532118887,0.0101159354398726,0.0436337625178826
G19023.0,1900,7066.0,46.0,916.0,40.0,2.1720050441361916,0.0064679415073115,0.0436681222707423
G19025.0,1900,6911.0,28.0,613.0,24.0,2.3810015487867835,0.0040351635682374,0.0391517128874388
G1901390,1900,10763.0,105.0,1656.0,83.0,2.0827478532396566,0.0096613912403386,0.0501207729468599
G1901410,1900,6192.0,42.0,527.0,32.0,2.507400828892836,0.0067372473532242,0.0607210626185958
G1901450,1900,9142.0,74.0,1127.0,32.0,2.1321695760598502,0.0080295138888888,0.028393966282165
G1901470,1900,5046.0,24.0,430.0,29.0,2.5934065934065935,0.0047337278106508,0.0674418604651162
G1901490,1900,7655.0,41.0,730.0,40.0,2.6283876894809373,0.0053274428274428,0.0547945205479452
G1901530,1900,32286.0,364.0,3168.0,199.0,1.9418361737218253,0.0111485451761102,0.0628156565656565
G1901550,1900,19673.0,163.0,1838.0,109.0,2.3022601434147227,0.0082173825368017,0.05930359085963
G1901590,1900,5992.0,43.0,636.0,13.0,2.3416242133652982,0.0071251035625517,0.020440251572327
G1901610,1900,6524.0,33.0,712.0,25.0,2.4450625869262863,0.0050327893853896,0.0351123595505618
G1901630,1900,18556.0,215.0,2705.0,149.0,2.0290604385808524,0.0114538383676948,0.055083179297597
G1901650,1900,6285.0,38.0,628.0,20.0,2.675141242937853,0.006009805472086,0.0318471337579617
G1901670,1900,7863.0,41.0,732.0,40.0,2.7903880866425994,0.0051872469635627,0.0546448087431694
G1901690,1900,8748.0,44.0,1145.0,40.0,2.1959677419354837,0.0050045495905368,0.0349344978165938
G1901730,1900,7598.0,47.0,845.0,31.0,2.1812660593319317,0.0061478090255068,0.0366863905325443
G20033.0,1900,589.0,3.0,43.0,0.0,2.1580459770114944,0.0050675675675675,0.0
G20035.0,1900,11611.0,118.0,1156.0,58.0,2.1756817839385265,0.0100605337198397,0.0501730103806228
G20037.0,1900,14840.0,91.0,1169.0,46.0,2.2652278177458034,0.0060947022972339,0.039349871685201
G20039.0,1900,3430.0,20.0,251.0,10.0,2.5355106272680143,0.0057971014492753,0.0398406374501992
G20047.0,1900,1466.0,17.0,125.0,8.0,2.1186046511627907,0.0114632501685772,0.064
G20045.0,1900,9457.0,103.0,1646.0,95.0,2.031678986272439,0.0107740585774058,0.0577156743620899
G20053.0,1900,3378.0,18.0,354.0,14.0,2.53910323253389,0.0053003533568904,0.03954802259887
G20055.0,1900,1347.0,15.0,134.0,3.0,1.9835487661574616,0.0110132158590308,0.0223880597014925
G20057.0,1900,2109.0,16.0,239.0,9.0,1.9960753532182105,0.0075294117647058,0.0376569037656903
G20075.0,1900,561.0,6.0,52.0,2.0,1.817174515235457,0.0105820105820105,0.0384615384615384
G20077.0,1900,3859.0,28.0,380.0,12.0,2.203050108932462,0.0072034988422948,0.031578947368421
G20079.0,1900,6728.0,48.0,660.0,24.0,2.3246376811594205,0.0070838252656434,0.0363636363636363
G20085.0,1900,6386.0,49.0,731.0,32.0,2.2444029850746268,0.0076146076146076,0.0437756497948016
G20091.0,1900,7043.0,76.0,995.0,61.0,2.028062469497316,0.0106756566933558,0.0613065326633165
G20093.0,1900,412.0,2.0,31.0,0.0,2.107142857142857,0.0048309178743961,0.0
G20099.0,1900,10700.0,72.0,1193.0,45.0,2.211579118555863,0.0066839955440029,0.0377200335289186
G2001030,1900,13307.0,118.0,1920.0,117.0,2.0963697157869596,0.0087895716945996,0.0609375
G2001050,1900,3602.0,26.0,409.0,16.0,2.50484496124031,0.0071664829106945,0.0391198044009779
G2001790,1900,1411.0,8.0,99.0,4.0,2.3551401869158877,0.0056377730796335,0.0404040404040404
G2001830,1900,6241.0,44.0,630.0,25.0,2.4148997134670487,0.0070007955449482,0.0396825396825396
G2001890,1900,219.0,1.0,26.0,3.0,2.6451612903225805,0.0045454545454545,0.1153846153846153
G2001910,1900,9833.0,89.0,1014.0,48.0,2.131369150779896,0.0089699657327151,0.0473372781065088
G2001950,1900,1001.0,10.0,92.0,5.0,2.125960061443932,0.009891196834817,0.0543478260869565
G2001990,1900,470.0,3.0,31.0,3.0,1.9858657243816251,0.0063424947145877,0.0967741935483871
G2101.00,1900,5188.0,15.0,556.0,24.0,2.690842245989305,0.0028829521429944,0.0431654676258992
G2105.00,1900,3684.0,28.0,385.0,22.0,2.403171552138395,0.0075431034482758,0.0571428571428571
G21015.0,1900,4385.0,15.0,674.0,73.0,2.0292837356549267,0.0034090909090909,0.1083086053412463
G21013.0,1900,5459.0,52.0,277.0,22.0,2.653896529142109,0.0094356741063327,0.0794223826714801
G21017.0,1900,6298.0,68.0,814.0,81.0,2.0056008146639512,0.0106817467797675,0.0995085995085995
G21021.0,1900,4610.0,53.0,664.0,66.0,2.152279005524862,0.0113660733433411,0.0993975903614457
G21031.0,1900,5783.0,21.0,503.0,24.0,2.687894073139975,0.003618194348725,0.0477137176938369
G21097.0,1900,6522.0,35.0,860.0,68.0,2.2876968241259674,0.0053378069238981,0.0790697674418604
G2101050,1900,4185.0,38.0,352.0,22.0,2.44819179195449,0.0089983424106085,0.0625
G2101110,1900,77842.0,963.0,8158.0,834.0,1.9833438794880691,0.0122200367996954,0.1022309389556263
G2101150,1900,4848.0,10.0,346.0,13.0,3.1158849034292473,0.0020584602717167,0.0375722543352601
G2101950,1900,7656.0,101.0,497.0,31.0,3.2672650211917227,0.0130204976150573,0.062374245472837
G2101970,1900,2233.0,4.0,194.0,5.0,2.734645669291339,0.0017881090746535,0.0257731958762886
G2101850,1900,2573.0,17.0,374.0,36.0,2.0808482438701126,0.0065637065637065,0.0962566844919786
G2101870,1900,6691.0,28.0,753.0,45.0,2.3332423580786026,0.0041672867986307,0.0597609561752988
G2102050,1900,2878.0,11.0,189.0,31.0,2.924066924066924,0.0038075458636206,0.164021164021164
G2102110,1900,6822.0,33.0,846.0,85.0,2.178050652340752,0.0048140043763676,0.1004728132387706
G2102230,1900,2813.0,11.0,326.0,27.0,2.2739549839228297,0.0038951841359773,0.0828220858895705
G2102210,1900,4761.0,21.0,456.0,44.0,2.599429793300071,0.0043914680050188,0.0964912280701754
G2102290,1900,4835.0,17.0,582.0,37.0,2.734334921216562,0.0035037098103874,0.063573883161512
G2102330,1900,7156.0,34.0,563.0,49.0,2.5703241895261844,0.0047287899860917,0.0870337477797513
G2102370,1900,3116.0,28.0,197.0,18.0,3.020771513353116,0.0089058524173027,0.0913705583756345
G2201090,1900,8215.0,56.0,651.0,59.0,2.724973656480506,0.0067706444202635,0.0906298003072196
G2201110,1900,5719.0,26.0,424.0,31.0,3.2425084955205437,0.0045256744995648,0.0731132075471698
G2201130,1900,6593.0,74.0,390.0,35.0,3.24466648663246,0.0110994450277486,0.0897435897435897
G2201150,1900,3376.0,1.0,205.0,8.0,2.938323668950975,0.0002961208172934,0.0390243902439024
G22061.0,1900,4809.0,22.0,390.0,31.0,3.254638050200073,0.004553922583316,0.0794871794871794
G22063.0,1900,2630.0,4.0,197.0,12.0,3.040988939492518,0.0015186028853454,0.0609137055837563
G22067.0,1900,5497.0,65.0,373.0,38.0,2.2290748898678414,0.0116864437252786,0.1018766756032171
G22069.0,1900,10556.0,80.0,967.0,125.0,2.588804841149773,0.0075216246709289,0.1292657704239917
G22071.0,1900,90771.0,739.0,9722.0,1395.0,2.032040527648936,0.0080756201508031,0.1434889940341493
G22073.0,1900,6963.0,59.0,626.0,71.0,2.1112551306977747,0.0084021646254628,0.1134185303514377
G22075.0,1900,4027.0,16.0,411.0,29.0,2.473764258555133,0.0039574573336631,0.0705596107055961
G2307.00,1900,7949.0,129.0,1600.0,155.0,1.5385988398036592,0.0159692993315177,0.096875
G23011.0,1900,23460.0,363.0,4842.0,446.0,1.5195195195195197,0.0152373756453847,0.0921106980586534
G23013.0,1900,13334.0,203.0,2716.0,193.0,1.427125,0.0149959370613873,0.071060382916053
G23015.0,1900,8663.0,112.0,2140.0,150.0,1.453602414183327,0.0127635327635327,0.0700934579439252
G23017.0,1900,13958.0,226.0,2955.0,329.0,1.4568921011874032,0.0159334461364918,0.1113367174280879
G23019.0,1900,30354.0,321.0,5525.0,504.0,1.7103746397694524,0.0104645476772616,0.0912217194570135
G23023.0,1900,8452.0,106.0,1831.0,138.0,1.5332663316582915,0.0123860715120355,0.0753686510103768
G23025.0,1900,14734.0,256.0,3026.0,286.0,1.4865330217685402,0.0170780520346897,0.0945142101784534
G23027.0,1900,10723.0,169.0,2741.0,239.0,1.3406066233364284,0.0155159750275431,0.0871944545786209
G2409.00,1900,6072.0,18.0,697.0,61.0,2.1322314049586777,0.0029556650246305,0.0875179340028694
G24011.0,1900,13229.0,30.0,2071.0,176.0,2.106052344601963,0.0022626140734595,0.0849830999517141
G24013.0,1900,8894.0,50.0,1420.0,148.0,2.1214136424092724,0.0055903398926654,0.104225352112676
G24015.0,1900,5324.0,9.0,606.0,72.0,2.977363107984093,0.0016876054753422,0.1188118811881188
G24017.0,1900,10152.0,23.0,1058.0,89.0,2.318343195266272,0.0022604422604422,0.0841209829867674
G24021.0,1900,5945.0,15.0,702.0,43.0,2.914224664224664,0.0025167785234899,0.0612535612535612
G24025.0,1900,5547.0,16.0,800.0,94.0,2.5517241379310347,0.0028761459644076,0.1175
G2507.00,1900,1999.0,37.0,552.0,45.0,1.05028328611898,0.018172888015717,0.0815217391304347
G25011.0,1900,16517.0,138.0,3220.0,302.0,1.6090086384204032,0.008285800060042,0.0937888198757763
G25019.0,1900,1263.0,18.0,480.0,42.0,1.002145922746781,0.0140515222482435,0.0875
G2603.00,1900,1884.0,9.0,57.0,3.0,2.2198233562315997,0.0047543581616481,0.0526315789473684
G2605.00,1900,16727.0,174.0,2795.0,138.0,1.8127253446447509,0.010295248801846,0.0493738819320214
G2607.00,1900,6726.0,15.0,538.0,33.0,2.467408585055644,0.0022251891410769,0.0613382899628252
G26025.0,1900,21849.0,261.0,3317.0,213.0,1.471495587182953,0.0118046132971506,0.0642146517937895
G26083.0,1900,942.0,0.0,59.0,7.0,2.760910815939279,0.0,0.1186440677966101
G26089.0,1900,3803.0,13.0,459.0,33.0,2.4023364485981307,0.0034067085953878,0.0718954248366013
G26087.0,1900,11870.0,95.0,1840.0,112.0,1.7934618861102742,0.0079398244880902,0.0608695652173913
G26095.0,1900,794.0,4.0,45.0,3.0,2.306866952789699,0.0050125313283208,0.0666666666666666
G2601030,1900,12765.0,31.0,962.0,72.0,2.6759374567593746,0.0024226320725226,0.0748440748440748
G2601050,1900,7243.0,37.0,672.0,40.0,2.358318997296633,0.0050824175824175,0.0595238095238095
G27015.0,1900,6634.0,21.0,881.0,55.0,2.656004195070792,0.0031555221637866,0.0624290578887627
G27017.0,1900,3292.0,19.0,187.0,12.0,2.469323544834819,0.0057384475989127,0.0641711229946524
G27021.0,1900,2678.0,18.0,202.0,4.0,1.9449035812672175,0.0066765578635014,0.0198019801980198
G27025.0,1900,4589.0,15.0,841.0,37.0,2.466984592809978,0.0032580364900086,0.0439952437574316
G27035.0,1900,4898.0,34.0,322.0,16.0,2.441023867173988,0.0068937550689375,0.0496894409937888
G27055.0,1900,5061.0,24.0,1072.0,57.0,2.6920052424639582,0.0047197640117994,0.0531716417910447
G2701230,1900,53012.0,249.0,4415.0,443.0,2.3000194628260022,0.0046750905916148,0.1003397508493771
G2701330,1900,3298.0,16.0,344.0,20.0,2.612300933552993,0.0048280024140012,0.0581395348837209
G2701310,1900,8814.0,55.0,1606.0,70.0,2.375047619047619,0.0062013755778554,0.0435865504358655
G2701350,1900,2175.0,15.0,170.0,9.0,2.2044198895027622,0.0068493150684931,0.0529411764705882
G2701370,1900,24289.0,114.0,1114.0,111.0,2.1520235467255335,0.0046715567758062,0.0996409335727109
G2701410,1900,2516.0,13.0,318.0,14.0,2.5859429366736255,0.0051403716884143,0.0440251572327044
G2701470,1900,5698.0,22.0,800.0,44.0,2.463128663992595,0.0038461538461538,0.055
G2701550,1900,2369.0,14.0,196.0,16.0,2.7279253409906676,0.0058749475451112,0.0816326530612244
G28055.0,1900,3849.0,28.0,346.0,52.0,1.4776657060518732,0.0072220789270054,0.1502890173410404
G28057.0,1900,4733.0,14.0,410.0,15.0,3.164239482200647,0.002949231093322,0.0365853658536585
G28067.0,1900,5716.0,62.0,294.0,25.0,2.9016495487083724,0.010730356524749,0.0850340136054421
G28069.0,1900,6208.0,15.0,599.0,43.0,2.8650414677054536,0.0024104129840912,0.0717863105175292
G28071.0,1900,7165.0,101.0,685.0,55.0,2.7014512785072564,0.0139003578309936,0.0802919708029197
G28077.0,1900,4510.0,45.0,370.0,18.0,3.311281070745698,0.0098792535675082,0.0486486486486486
G28061.0,1900,4622.0,6.0,417.0,26.0,3.3360686311077954,0.0012964563526361,0.0623501199040767
G2801.00,1900,9319.0,159.0,1229.0,151.0,1.8332841981132075,0.0167756910740662,0.1228641171684296
G2805.00,1900,6443.0,45.0,559.0,57.0,2.7988577104544325,0.0069358816276202,0.1019677996422182
G28083.0,1900,8529.0,62.0,463.0,77.0,1.8472497745716865,0.0072168548480968,0.1663066954643628
G2801510,1900,18578.0,173.0,1268.0,140.0,1.5660832360949046,0.0092261746040211,0.1104100946372239
G2801550,1900,4449.0,18.0,380.0,22.0,3.0577078288942694,0.0040295500335795,0.0578947368421052
G2801590,1900,4230.0,9.0,435.0,30.0,3.0994582043343653,0.0021231422505307,0.0689655172413793
G2801630,1900,14918.0,172.0,1290.0,149.0,2.261386559082706,0.0113982770046388,0.1155038759689922
G2902110,1900,7791.0,51.0,771.0,32.0,2.467620835288597,0.0065034429992348,0.0415045395590142
G2902170,1900,11902.0,68.0,1257.0,60.0,2.262121438162017,0.0056808688387635,0.0477326968973747
G2901.00,1900,8485.0,63.0,886.0,39.0,2.2795744680851064,0.0073701450631726,0.0440180586907449
G29015.0,1900,5887.0,12.0,676.0,29.0,2.5848040682022138,0.0020342430920494,0.0428994082840236
G29017.0,1900,5169.0,15.0,413.0,19.0,2.807029876977153,0.0028935185185185,0.0460048426150121
G29063.0,1900,5725.0,18.0,741.0,27.0,2.2012383900928794,0.0031342503917812,0.0364372469635627
G29061.0,1900,8320.0,63.0,905.0,32.0,2.255043533658951,0.0075152093522605,0.0353591160220994
G29067.0,1900,5795.0,46.0,457.0,26.0,3.0575403098324374,0.0078753638075671,0.0568927789934354
G29069.0,1900,7475.0,31.0,287.0,30.0,2.420393974507532,0.0041300293098854,0.1045296167247386
G29073.0,1900,4228.0,15.0,523.0,29.0,2.728896103896104,0.0035352345038887,0.0554493307839388
G29075.0,1900,8027.0,49.0,860.0,40.0,2.2766525706654797,0.0060673600792471,0.0465116279069767
G29081.0,1900,9734.0,70.0,1076.0,49.0,2.310267857142857,0.0071399428804569,0.045539033457249
G29083.0,1900,10773.0,56.0,1174.0,50.0,2.228654124457308,0.0051712992889463,0.0425894378194207
G2901370,1900,7599.0,31.0,1000.0,61.0,2.166591115140526,0.0040629095674967,0.061
G2901410,1900,4366.0,21.0,524.0,37.0,2.5298566878980893,0.0047868702986095,0.0706106870229007
G2901430,1900,3624.0,23.0,169.0,14.0,2.3352967829632987,0.0063065533315053,0.0828402366863905
G2901450,1900,9793.0,53.0,1000.0,66.0,2.551031487513572,0.0053828966077594,0.066
G2901510,1900,4543.0,3.0,515.0,24.0,2.95575553055868,0.0006599208095028,0.0466019417475728
G2901550,1900,4015.0,32.0,154.0,12.0,2.1817015818725953,0.007907091672844,0.0779220779220779
G2901610,1900,4925.0,30.0,571.0,27.0,2.632045373980858,0.0060544904137235,0.0472854640980735
G2901590,1900,11947.0,85.0,1312.0,67.0,2.174498527142657,0.007064494680851,0.0510670731707317
G2901650,1900,5987.0,33.0,760.0,76.0,2.2223820483314154,0.0054817275747508,0.1
G2901790,1900,2709.0,4.0,199.0,14.0,3.112,0.0014743826022852,0.0703517587939698
G2901830,1900,8151.0,42.0,1011.0,62.0,2.5337753833402403,0.005126327352618,0.0613254203758654
G2901850,1900,6745.0,30.0,670.0,29.0,2.459643605870021,0.0044280442804428,0.0432835820895522
G2901930,1900,3295.0,6.0,419.0,26.0,2.936148300720906,0.0018176310209027,0.0620525059665871
G2901870,1900,8276.0,55.0,679.0,49.0,2.562768701633706,0.0066018485175849,0.0721649484536082
G2901950,1900,11913.0,67.0,1401.0,88.0,2.317174317174317,0.00559265442404,0.0628122769450392
G2902030,1900,3960.0,22.0,236.0,14.0,2.851307939421753,0.005524861878453,0.059322033898305
G2902090,1900,3521.0,32.0,266.0,13.0,2.7893413775766716,0.0090064734027582,0.0488721804511278
G2902070,1900,8567.0,36.0,431.0,37.0,2.549979846835954,0.0041845867720562,0.0858468677494199
G2902190,1900,3252.0,7.0,485.0,26.0,2.670103092783505,0.0021478981282602,0.0536082474226804
G2902210,1900,4829.0,16.0,542.0,31.0,2.789736279401283,0.0033023735810113,0.0571955719557195
G2902230,1900,5239.0,13.0,309.0,24.0,2.689,0.0024752475247524,0.0776699029126213
G3007.00,1900,804.0,4.0,113.0,13.0,1.460960960960961,0.0049504950495049,0.1150442477876106
G3009.00,1900,2675.0,16.0,99.0,19.0,1.7816901408450705,0.0059457450761798,0.1919191919191919
G30013.0,1900,7163.0,60.0,232.0,36.0,1.957853573756246,0.0083067977294752,0.1551724137931034
G30029.0,1900,2975.0,37.0,170.0,16.0,1.4986888111888113,0.0122841965471447,0.0941176470588235
G30031.0,1900,3264.0,30.0,272.0,26.0,2.0387972841901068,0.0091074681238615,0.0955882352941176
G30039.0,1900,1359.0,16.0,107.0,17.0,1.3871543264942017,0.0116363636363636,0.1588785046728972
G3101030,1900,1106.0,8.0,93.0,5.0,2.4084720121028744,0.0071813285457809,0.053763440860215
G3101070,1900,5076.0,31.0,416.0,25.0,2.5429565217391303,0.0060700998629332,0.0600961538461538
G3101110,1900,4056.0,26.0,316.0,10.0,2.4462636439966414,0.0063694267515923,0.0316455696202531
G3101170,1900,192.0,4.0,16.0,1.0,2.0,0.0204081632653061,0.0625
G3101190,1900,6069.0,42.0,501.0,29.0,2.5665662650602408,0.0068728522336769,0.0578842315369261
G3101210,1900,3476.0,14.0,383.0,25.0,2.3348717948717947,0.0040114613180515,0.0652741514360313
G3101250,1900,2953.0,10.0,238.0,8.0,2.303444180522565,0.0033749578130273,0.0336134453781512
G3101270,1900,5696.0,31.0,615.0,25.0,2.3462252475247523,0.0054129561725161,0.040650406504065
G3101330,1900,4479.0,32.0,480.0,27.0,2.3778040141676504,0.0070937707825315,0.05625
G3103.00,1900,4322.0,24.0,419.0,16.0,2.4811083123425695,0.0055223193741371,0.0381861575178997
G3109.00,1900,226.0,2.0,20.0,0.0,1.7483870967741937,0.0087719298245614,0.0
G31013.0,1900,1993.0,26.0,150.0,14.0,1.9281678773204196,0.0128776622090143,0.0933333333333333
G31019.0,1900,7512.0,52.0,726.0,37.0,2.3241682070240297,0.0068746694870438,0.0509641873278236
G31025.0,1900,7921.0,49.0,856.0,38.0,2.370716510903427,0.0061480552070263,0.0443925233644859
G31027.0,1900,4316.0,22.0,309.0,17.0,2.5958570268074737,0.0050714615029967,0.0550161812297734
G31029.0,1900,967.0,11.0,71.0,2.0,2.3442340791738383,0.0112474437627811,0.028169014084507
G31031.0,1900,2354.0,30.0,207.0,11.0,2.121917808219178,0.0125838926174496,0.0531400966183574
G31035.0,1900,5978.0,27.0,614.0,26.0,2.443424170616114,0.004496253122398,0.0423452768729641
G31039.0,1900,4776.0,23.0,474.0,37.0,2.9049373618275607,0.0047926651385705,0.0780590717299578
G3101370,1900,3716.0,19.0,361.0,16.0,2.5779731605738085,0.0050870147255689,0.0443213296398892
G3101450,1900,3585.0,35.0,304.0,4.0,2.3832684824902723,0.0096685082872928,0.0131578947368421
G33017.0,1900,15174.0,199.0,2777.0,259.0,1.720686152804424,0.0129447733038444,0.0932661145120633
G34019.0,1900,15278.0,43.0,2931.0,252.0,1.5180149558123726,0.0028066053129691,0.0859774820880245
G34025.0,1900,32581.0,123.0,4460.0,347.0,1.7536293313553035,0.0037610078277886,0.0778026905829596
G34027.0,1900,23787.0,59.0,3244.0,254.0,1.9333923434388136,0.0024742095110291,0.0782983970406905
G34011.0,1900,21350.0,49.0,3011.0,198.0,1.8464152507252385,0.0022898266274124,0.0657588840916639
G34013.0,1900,131797.0,349.0,12190.0,1137.0,2.0803599414899177,0.0026410182676736,0.093273174733388
G34015.0,1900,13114.0,29.0,1967.0,150.0,1.7851419258454435,0.0022064977554591,0.0762582613116421
G35013.0,1900,3625.0,27.0,297.0,21.0,2.0624203821656053,0.0073932092004381,0.0707070707070707
G35017.0,1900,4589.0,96.0,352.0,38.0,1.5861858190709046,0.0204909284951974,0.1079545454545454
G35019.0,1900,2052.0,46.0,194.0,17.0,2.3010577705451585,0.0219256434699714,0.0876288659793814
G35027.0,1900,1840.0,24.0,116.0,7.0,2.1458715596330276,0.0128755364806866,0.0603448275862069
G35033.0,1900,3833.0,61.0,388.0,19.0,2.2728437233134073,0.0156651258346173,0.0489690721649484
G35039.0,1900,5201.0,62.0,459.0,9.0,2.111634756995582,0.0117803534106023,0.0196078431372549
G35045.0,1900,1849.0,11.0,192.0,26.0,2.4436170212765957,0.0059139784946236,0.1354166666666666
G35051.0,1900,1162.0,15.0,88.0,6.0,1.7725060827250607,0.0127442650807136,0.0681818181818181
G35059.0,1900,1711.0,12.0,107.0,17.0,2.2697435897435896,0.0069645966337782,0.1588785046728972
G35061.0,1900,5603.0,55.0,475.0,33.0,2.281536892213533,0.0097207493814068,0.0694736842105263
G36031.0,1900,11978.0,52.0,2114.0,143.0,1.9630947087594488,0.0043225270157938,0.0676442762535477
G36059.0,1900,20643.0,60.0,2889.0,250.0,1.8892857142857145,0.0028981307056948,0.0865351332641052
G36077.0,1900,23383.0,123.0,4835.0,323.0,1.244291896731831,0.0052327065430102,0.0668045501551189
G36085.0,1900,22709.0,46.0,2419.0,197.0,2.0589023754561024,0.0020215337288508,0.0814386109962794
G3601110,1900,34172.0,115.0,5380.0,389.0,1.9346753503059009,0.0033540408901332,0.0723048327137546
G3601150,1900,18387.0,72.0,3658.0,277.0,1.622579499022917,0.0039005363237445,0.0757244395844723
G3601190,1900,63822.0,131.0,7668.0,762.0,1.9861254692855976,0.0020483792785326,0.0993740219092331
G3601210,1900,12898.0,49.0,2718.0,159.0,1.569648189017266,0.003784660539121,0.0584988962472406
G37061.0,1900,6694.0,12.0,870.0,49.0,2.826788218793829,0.0017894422904861,0.0563218390804597
G37069.0,1900,7774.0,13.0,871.0,76.0,2.786559594251902,0.001669449081803,0.087256027554535
