GISJOIN,STATE,COUNTY,n_soil_types,hhi,shi
G3701190,370,1190,8,0.256358718514176,0.743641281485824
G3701210,370,1210,10,0.2516277965823785,0.7483722034176215
G3701230,370,1230,8,0.2845327480665345,0.7154672519334655
G3701250,370,1250,6,0.4201704283612569,0.579829571638743
G3701270,370,1270,8,0.5002481653093962,0.4997518346906038
G3701290,370,1290,9,0.2412639750021536,0.7587360249978464
G3701310,370,1310,10,0.2933064357724321,0.7066935642275679
G3701330,370,1330,12,0.1848415663128818,0.8151584336871182
G3701350,370,1350,9,0.4416361780734592,0.5583638219265408
G3701370,370,1370,12,0.1456814478951288,0.8543185521048712
G3701390,370,1390,5,0.2915771366381776,0.7084228633618224
G3701410,370,1410,12,0.2602010981313076,0.7397989018686923
G3701430,370,1430,7,0.3242875110915924,0.6757124889084076
G3701450,370,1450,8,0.2857074623974726,0.7142925376025273
G3701470,370,1470,11,0.1717416767844265,0.8282583232155735
G3701490,370,1490,6,0.4566952675619965,0.5433047324380035
G3701510,370,1510,7,0.3327783184951817,0.6672216815048182
G3701530,370,1530,10,0.5433773483355688,0.4566226516644311
G3701550,370,1550,7,0.37877405618897,0.6212259438110299
G3701570,370,1570,9,0.2464356797739502,0.7535643202260497
G3701590,370,1590,7,0.4071095299658378,0.5928904700341622
G3701610,370,1610,6,0.3584412868472608,0.6415587131527392
G3701630,370,1630,8,0.2946748489799095,0.7053251510200904
G3701650,370,1650,6,0.3158211221208818,0.6841788778791181
G3701670,370,1670,6,0.3192936198723417,0.6807063801276583
G3701690,370,1690,7,0.4299732133886552,0.5700267866113448
G3701710,370,1710,10,0.3502705913258767,0.6497294086741232
G3701730,370,1730,10,0.324363422663788,0.6756365773362121
G3701750,370,1750,9,0.1999647463227167,0.8000352536772832
G3701770,370,1770,8,0.2879216107444533,0.7120783892555467
G3701790,370,1790,7,0.4551674407297435,0.5448325592702565
G3701810,370,1810,7,0.3176196422905887,0.6823803577094113
G3701830,370,1830,10,0.3164869729669771,0.6835130270330229
G3701850,370,1850,8,0.4178211145802172,0.5821788854197828
G3701870,370,1870,12,0.2106055663624328,0.7893944336375671
G3701890,370,1890,7,0.2983760910466523,0.7016239089533476
G3701910,370,1910,5,0.3121914762203204,0.6878085237796796
G3701930,370,1930,8,0.2850479169276982,0.7149520830723017
G3701950,370,1950,7,0.4139574620121053,0.5860425379878946
G3701970,370,1970,9,0.560754344271185,0.439245655728815
G3701990,370,1990,9,0.2477818346789029,0.7522181653210971
G3800010,380,10,10,0.1643458996051739,0.835654100394826
G3800030,380,30,14,0.2763415123875885,0.7236584876124115
G3800050,380,50,20,0.1321370726147377,0.8678629273852623
G3800070,380,70,11,0.3389756460439149,0.661024353956085
G3800090,380,90,16,0.2040185779265477,0.7959814220734522
G3800110,380,110,24,0.0964832358842244,0.9035167641157756
G3800130,380,130,14,0.1985848840133294,0.8014151159866706
G3800150,380,150,19,0.1431711364926009,0.8568288635073991
G3800170,380,170,20,0.158165697571861,0.841834302428139
G3800190,380,190,13,0.281725230722975,0.7182747692770249
G3800210,380,210,19,0.1592530688558559,0.8407469311441441
G3800230,380,230,14,0.3601337776203891,0.6398662223796109
G3800250,380,250,25,0.0997258839181477,0.9002741160818523
G3800270,380,270,21,0.1417779650326571,0.8582220349673428
G3800290,380,290,23,0.0852100771823821,0.9147899228176178
G3800310,380,310,19,0.1501438564914066,0.8498561435085934
G3800330,380,330,16,0.1778307721874107,0.8221692278125893
G3800350,380,350,21,0.101067197412345,0.898932802587655
G3800370,380,370,15,0.1798661660519174,0.8201338339480826
G3800390,380,390,18,0.1024448771414731,0.8975551228585269
G3800410,380,410,16,0.1797799305710034,0.8202200694289965
G3800430,380,430,17,0.113082369563162,0.8869176304368379
G3800450,380,450,14,0.3203317017545121,0.6796682982454878
G3800470,380,470,18,0.1283797517109965,0.8716202482890035
G3800490,380,490,23,0.1714042996981047,0.8285957003018953
G3800510,380,510,15,0.1352329886738251,0.8647670113261748
G3800530,380,530,23,0.0796853076729326,0.9203146923270672
G3800550,380,550,14,0.3773592598649253,0.6226407401350746
G3800570,380,570,22,0.0697745033265736,0.9302254966734264
G3800590,380,590,27,0.0720369550951111,0.9279630449048888
G3800610,380,610,15,0.2827560799469441,0.7172439200530558
G3800630,380,630,18,0.2722888256000744,0.7277111743999256
G3800650,380,650,12,0.1395566160115577,0.8604433839884422
G3800670,380,670,18,0.1727051015989763,0.8272948984010237
G3800690,380,690,15,0.1508361151085883,0.8491638848914116
G3800710,380,710,12,0.3623229058193149,0.6376770941806851
G3800730,380,730,16,0.1265968562407264,0.8734031437592735
G3800750,380,750,14,0.5529120167639011,0.4470879832360989
G3800770,380,770,18,0.1038155814236752,0.8961844185763247
G3800790,380,790,15,0.1751167549744672,0.8248832450255328
G3800810,380,810,16,0.3474947409818534,0.6525052590181466
G3800830,380,830,21,0.1159973883070372,0.8840026116929627
G3800850,380,850,20,0.1089172275924824,0.8910827724075175
G3800870,380,870,25,0.1169944215559816,0.8830055784440183
G3800890,380,890,14,0.1758888076944503,0.8241111923055496
G3800910,380,910,17,0.151927806868873,0.8480721931311269
G3800930,380,930,18,0.1975888769448353,0.8024111230551647
G3800950,380,950,8,0.2869792360791206,0.7130207639208794
G3800970,380,970,15,0.1811641992821616,0.8188358007178385
G3800990,380,990,22,0.1118297274625768,0.8881702725374232
G3801010,380,1010,20,0.2168818325500993,0.7831181674499006
G3801030,380,1030,16,0.1803667379483953,0.8196332620516047
G3801050,380,1050,18,0.1993890035788077,0.8006109964211923
G3900010,390,10,12,0.161399068625902,0.838600931374098
G3900030,390,30,6,0.383365822683924,0.616634177316076
G3900050,390,50,13,0.2218413791150442,0.7781586208849558
G3900070,390,70,7,0.416491857180806,0.5835081428191939
G3900090,390,90,11,0.2126370477090707,0.7873629522909293
G3900110,390,110,7,0.4226198425829794,0.5773801574170205
G3900130,390,130,12,0.2259935130697218,0.7740064869302782
G3900150,390,150,7,0.3664909859150239,0.6335090140849761
G3900170,390,170,10,0.3948945285062816,0.6051054714937183
G3900190,390,190,9,0.2843616903273022,0.7156383096726978
G3900210,390,210,8,0.2845070635743555,0.7154929364256444
G3900230,390,230,10,0.2712972121770159,0.728702787822984
G3900250,390,250,7,0.3055942936911847,0.6944057063088154
G3900270,390,270,13,0.1790405485564901,0.8209594514435098
G3900290,390,290,11,0.1942610615279044,0.8057389384720957
G3900310,390,310,10,0.2109538822197983,0.7890461177802016
G3900330,390,330,12,0.1319629237696466,0.8680370762303533
G3900350,390,350,13,0.188723997290646,0.811276002709354
G3900370,390,370,10,0.2133833205769401,0.7866166794230599
G3900390,390,390,13,0.1966520717528008,0.8033479282471991
G3900410,390,410,10,0.2496386324291603,0.7503613675708396
G3900430,390,430,12,0.150180501145904,0.8498194988540959
G3900450,390,450,15,0.1541593844479787,0.8458406155520213
G3900470,390,470,5,0.335307857170347,0.664692142829653
G3900490,390,490,10,0.2477771231000966,0.7522228768999034
G3900510,390,510,11,0.1718846693320065,0.8281153306679935
G3900530,390,530,9,0.4139671790231846,0.5860328209768154
G3900550,390,550,9,0.2975317190563421,0.7024682809436579
G3900570,390,570,10,0.1826828297580378,0.8173171702419622
G3900590,390,590,15,0.1796115054409825,0.8203884945590174
G3900610,390,610,10,0.2458139239267261,0.7541860760732738
G3900630,390,630,8,0.4875611491553367,0.5124388508446633
G3900650,390,650,7,0.4595987552796194,0.5404012447203805
G3900670,390,670,8,0.2527653655363134,0.7472346344636865
G3900690,390,690,7,0.4323552782396541,0.5676447217603459
G3900710,390,710,13,0.1230225265473638,0.8769774734526362
G3900730,390,730,8,0.2233830096576274,0.7766169903423725
G3900750,390,750,11,0.2435258986195837,0.7564741013804163
G3900770,390,770,13,0.3576369616670822,0.6423630383329177
G3900790,390,790,7,0.3016832489942121,0.6983167510057878
G3900810,390,810,9,0.3191721447642643,0.6808278552357356
G3900830,390,830,13,0.1747556981866914,0.8252443018133085
G3900850,390,850,6,0.3843544564387016,0.6156455435612984
G3900870,390,870,8,0.3479233524177039,0.6520766475822961
G3900890,390,890,18,0.1281422205733942,0.8718577794266058
G3900910,390,910,12,0.1453700832489216,0.8546299167510785
G3900930,390,930,8,0.4209886094253,0.5790113905747
G3900950,390,950,8,0.1873779558466827,0.8126220441533173
G3900970,390,970,6,0.2935133407378256,0.7064866592621744
G3900990,390,990,7,0.2312028132649818,0.7687971867350181
G3901010,390,1010,8,0.3917309252654883,0.6082690747345116
G3901030,390,1030,8,0.2076470382613841,0.7923529617386159
G3901050,390,1050,9,0.6495726587186104,0.3504273412813896
G3901070,390,1070,8,0.3933549400503024,0.6066450599496975
G3901090,390,1090,6,0.3454605817445873,0.6545394182554127
G3901110,390,1110,9,0.2808603653312201,0.71913963466878
G3901130,390,1130,7,0.3661051990191648,0.6338948009808352
G3901150,390,1150,9,0.2613329520305381,0.7386670479694619
G3901170,390,1170,10,0.2550083178202205,0.7449916821797795
G3901190,390,1190,18,0.1759629071335006,0.8240370928664993
G3901210,390,1210,9,0.195685809669748,0.804314190330252
G3901230,390,1230,5,0.44898195688249,0.55101804311751
G3901250,390,1250,7,0.3073073509173148,0.6926926490826851
G3901270,390,1270,8,0.2459902033237079,0.754009796676292
G3901290,390,1290,10,0.1700275596341394,0.8299724403658605
G3901310,390,1310,11,0.2325699095381672,0.7674300904618327
G3901330,390,1330,7,0.2009040515873694,0.7990959484126305
G3901350,390,1350,11,0.4251809211879483,0.5748190788120517
G3901370,390,1370,8,0.2270229795041851,0.7729770204958148
G3901390,390,1390,14,0.1565439785096237,0.8434560214903764
G3901410,390,1410,18,0.1460703056467659,0.8539296943532341
G3901430,390,1430,10,0.2229546143134287,0.7770453856865713
G3901450,390,1450,10,0.3162063200391174,0.6837936799608826
G3901470,390,1470,10,0.2989981765145707,0.7010018234854293
G3901490,390,1490,6,0.3256380893465725,0.6743619106534274
G3901510,390,1510,12,0.2327076074977401,0.7672923925022599
G3901530,390,1530,6,0.2307334956314165,0.7692665043685835
G3901550,390,1550,10,0.1638921217732648,0.8361078782267352
G3901570,390,1570,8,0.158060086958667,0.841939913041333
G3901590,390,1590,6,0.3558366230581291,0.6441633769418709
G3901610,390,1610,8,0.3501949388708889,0.6498050611291111
G3901630,390,1630,10,0.1760109666186882,0.8239890333813118
G3901650,390,1650,9,0.2344632885005765,0.7655367114994235
G3901670,390,1670,12,0.2670020474894544,0.7329979525105457
G3901690,390,1690,11,0.1883212833534778,0.8116787166465222
G3901710,390,1710,10,0.3549930490762933,0.6450069509237066
G3901730,390,1730,7,0.6844713415334391,0.3155286584665608
G3901750,390,1750,14,0.2240901249014248,0.7759098750985751
G4000010,400,10,5,0.3646790140594526,0.6353209859405473
G4000030,400,30,16,0.1421385049125964,0.8578614950874035
G4000050,400,50,15,0.2466888260906471,0.7533111739093529
G4000070,400,70,17,0.1351070565090602,0.8648929434909398
G4000090,400,90,12,0.1264375508599401,0.8735624491400599
G4000110,400,110,20,0.089180140528152,0.910819859471848
G4000130,400,130,14,0.2009578788175615,0.7990421211824386
G4000150,400,150,17,0.1315169076808795,0.8684830923191205
G4000170,400,170,17,0.1379673343207759,0.8620326656792241
G4000190,400,190,10,0.2733938936915783,0.7266061063084217
G4000210,400,210,8,0.3050548378126881,0.6949451621873118
G4000230,400,230,15,0.2112921980505019,0.7887078019494981
G4000250,400,250,12,0.1376602691095225,0.8623397308904774
G4000270,400,270,9,0.325100322429217,0.674899677570783
G4000290,400,290,7,0.3422081321216076,0.6577918678783923
G4000310,400,310,13,0.1400741964639007,0.8599258035360993
G4000330,400,330,16,0.1599086841175795,0.8400913158824204
G4000350,400,350,11,0.255040532489282,0.744959467510718
G4000370,400,370,13,0.2994674617464274,0.7005325382535725
G4000390,400,390,15,0.2666513107078678,0.7333486892921321
G4000410,400,410,7,0.3767320198559959,0.6232679801440041
G4000430,400,430,18,0.1220507848116793,0.8779492151883207
G4000450,400,450,14,0.1377123024184421,0.8622876975815579
G4000470,400,470,9,0.2360624376381378,0.7639375623618622
G4000490,400,490,11,0.1811788851811137,0.8188211148188862
G4000510,400,510,13,0.2326985866572936,0.7673014133427064
G4000530,400,530,10,0.2159824854462203,0.7840175145537797
G4000550,400,550,13,0.1487718410686227,0.8512281589313773
G4000570,400,570,12,0.176120721542648,0.823879278457352
G4000590,400,590,16,0.2018135882671478,0.7981864117328521
G4000610,400,610,10,0.2883255974129229,0.7116744025870771
G4000630,400,630,9,0.2977757025432918,0.7022242974567082
G4000650,400,650,15,0.2282327980828633,0.7717672019171367
G4000670,400,670,14,0.2822019062109118,0.7177980937890882
G4000690,400,690,13,0.157263954165308,0.842736045834692
G4000710,400,710,16,0.2380746848825006,0.7619253151174994
G4000730,400,730,18,0.1079485732087388,0.8920514267912611
G4000750,400,750,17,0.3487047026413577,0.6512952973586423
G4000770,400,770,6,0.3227186239372747,0.6772813760627253
G4000790,400,790,14,0.2371595039681949,0.7628404960318051
G4000810,400,810,10,0.2967108246410251,0.703289175358975
G4000830,400,830,13,0.2102236422246029,0.7897763577753971
G4000850,400,850,12,0.1817582456969607,0.8182417543030392
G4000870,400,870,13,0.1953276272206762,0.8046723727793238
G4000890,400,890,16,0.1723298588490169,0.8276701411509831
G4000910,400,910,9,0.227014437842765,0.772985562157235
G4000930,400,930,20,0.129324535496282,0.870675464503718
G4000950,400,950,9,0.284395443260377,0.715604556739623
G4000970,400,970,11,0.1326092129106201,0.8673907870893798
G4000990,400,990,8,0.268772244672219,0.731227755327781
G4001010,400,1010,8,0.2457558072590238,0.7542441927409762
G4001030,400,1030,12,0.1681165918710837,0.8318834081289163
G4001050,400,1050,8,0.1653085226502175,0.8346914773497824
G4001070,400,1070,10,0.1921433798185563,0.8078566201814437
G4001090,400,1090,11,0.3075619734097401,0.6924380265902599
G4001110,400,1110,9,0.2868345898211334,0.7131654101788665
G4001130,400,1130,21,0.1609144616877988,0.8390855383122011
G4001150,400,1150,9,0.2303160213944671,0.7696839786055328
G4001170,400,1170,12,0.1787628941362066,0.8212371058637934
G4001190,400,1190,12,0.1723490519700926,0.8276509480299075
G4001210,400,1210,14,0.1853384477974938,0.8146615522025061
G4001230,400,1230,15,0.104189409536778,0.8958105904632219
G4001250,400,1250,10,0.2863072616632902,0.7136927383367098
G4001270,400,1270,9,0.325459048741864,0.674540951258136
G4001290,400,1290,14,0.1987167067510909,0.8012832932489091
G4001310,400,1310,8,0.1927625594740469,0.807237440525953
G4001330,400,1330,10,0.3104616670959554,0.6895383329040445
G4001350,400,1350,7,0.3624778438708514,0.6375221561291486
G4001370,400,1370,9,0.2534219034360411,0.7465780965639589
G4001390,400,1390,15,0.2379912885529932,0.7620087114470068
G4001410,400,1410,12,0.1798740112912947,0.8201259887087052
G4001430,400,1430,12,0.2260490572673738,0.7739509427326262
G4001450,400,1450,10,0.1656967182061836,0.8343032817938163
G4001470,400,1470,8,0.1972477936426709,0.802752206357329
G4001490,400,1490,9,0.3414646069836357,0.6585353930163643
G4001510,400,1510,18,0.1317555688923912,0.8682444311076087
G4001530,400,1530,18,0.1002891518358458,0.8997108481641543
G4100010,410,10,27,0.1118823943876619,0.888117605612338
G4100030,410,30,13,0.1191107687505578,0.8808892312494422
G4100050,410,50,23,0.1326010136709721,0.8673989863290279
G4100070,410,70,8,0.200093096129046,0.799906903870954
G4100090,410,90,12,0.1756268731709865,0.8243731268290134
G4100110,410,110,11,0.3517778444489316,0.6482221555510683
G4100130,410,130,19,0.1277393402237928,0.8722606597762071
G4100150,410,150,12,0.2366772226222894,0.7633227773777105
G4100170,410,170,21,0.12291858308193,0.87708141691807
G4100190,410,190,24,0.0790210356313081,0.920978964368692
G4100210,410,210,13,0.1673890238170536,0.8326109761829463
G4100230,410,230,15,0.1479252137966883,0.8520747862033116
G4100250,410,250,32,0.1002258137563681,0.8997741862436318
G4100270,410,270,12,0.1716351203555317,0.8283648796444683
G4100290,410,290,25,0.1192233306973113,0.8807766693026886
G4100310,410,310,18,0.1717969526448517,0.8282030473551483
G4100330,410,330,11,0.3035067973531341,0.6964932026468659
G4100350,410,350,26,0.0756534303883246,0.9243465696116754
G4100370,410,370,31,0.1171530999974315,0.8828469000025685
G4100390,410,390,24,0.1056659343711222,0.8943340656288779
G4100410,410,410,8,0.2988658680919626,0.7011341319080373
G4100430,410,430,16,0.1203951070542241,0.8796048929457758
G4100450,410,450,47,0.0934393034601017,0.9065606965398982
G4100470,410,470,13,0.1189222686283246,0.8810777313716753
G4100490,410,490,15,0.1119154289775424,0.8880845710224575
G4100510,410,510,14,0.1340711466216707,0.8659288533783294
G4100530,410,530,14,0.1220131570903274,0.8779868429096725
G4100550,410,550,6,0.3213321190838632,0.6786678809161368
G4100570,410,570,8,0.2199918367525617,0.7800081632474383
G4100590,410,590,23,0.0913774957262638,0.908622504273736
G4100610,410,610,17,0.2405701472320717,0.7594298527679282
G4100630,410,630,21,0.185687738922807,0.8143122610771929
G4100650,410,650,18,0.1088562363140801,0.8911437636859199
G4100670,410,670,15,0.1387863468778835,0.8612136531221164
G4100690,410,690,10,0.2562631961538145,0.7437368038461855
G4100710,410,710,13,0.1488746792879417,0.8511253207120583
G4200010,420,10,9,0.2613786495837938,0.7386213504162061
G4200030,420,30,11,0.1974566080918029,0.8025433919081971
G4200050,420,50,8,0.4226730667606056,0.5773269332393944
G4200070,420,70,10,0.3353921791404365,0.6646078208595634
G4200090,420,90,12,0.177104220585493,0.822895779414507
G4200110,420,110,8,0.2038142255123993,0.7961857744876006
G4200130,420,130,8,0.2381885005174794,0.7618114994825206
G4200150,420,150,5,0.4097126342260295,0.5902873657739705
G4200170,420,170,11,0.1903839063332845,0.8096160936667155
G4200190,420,190,18,0.178731763406037,0.821268236593963
G4200210,420,210,6,0.3517159780902567,0.6482840219097433
G4200230,420,230,4,0.3356755555581451,0.6643244444418549
G4200250,420,250,12,0.2327157583010932,0.7672842416989067
G4200270,420,270,11,0.3358975828934879,0.6641024171065121
G4200290,420,290,7,0.5084890604845954,0.4915109395154046
G4200310,420,310,7,0.1853219255392109,0.814678074460789
G4200330,420,330,10,0.2417309599681757,0.7582690400318243
G4200350,420,350,9,0.5506236612901729,0.4493763387098271
G4200370,420,370,11,0.1655566855659589,0.8344433144340411
G4200390,420,390,10,0.3257475570818596,0.6742524429181405
G4200410,420,410,10,0.225599596703009,0.7744004032969909
G4200430,420,430,9,0.209211471387804,0.790788528612196
G4200450,420,450,4,0.3459388791670391,0.6540611208329609
G4200470,420,470,9,0.4336736856757243,0.5663263143242757
G4200490,420,490,11,0.1904701596679174,0.8095298403320825
G4200510,420,510,6,0.2519587884644934,0.7480412115355066
G4200530,420,530,5,0.4218134746384773,0.5781865253615227
G4200550,420,550,7,0.2765409605239429,0.7234590394760572
G4200570,420,570,10,0.2157391869136488,0.7842608130863512
G4200590,420,590,6,0.6444749518388351,0.3555250481611649
G4200610,420,610,10,0.2062987536656244,0.7937012463343756
G4200630,420,630,6,0.2548800147148644,0.7451199852851356
G4200650,420,650,10,0.2151658437243023,0.7848341562756976
G4200670,420,670,7,0.2161751074871193,0.7838248925128807
G4200690,420,690,8,0.222895148027504,0.777104851972496
G4200710,420,710,11,0.2286804145186234,0.7713195854813766
G4200730,420,730,11,0.2233998291572757,0.7766001708427244
G4200750,420,750,8,0.2727173438136165,0.7272826561863834
G4200770,420,770,9,0.2398469337797431,0.7601530662202569
G4200790,420,790,11,0.2603600148551783,0.7396399851448217
G4200810,420,810,13,0.2099290193159276,0.7900709806840723
G4200830,420,830,8,0.2977229791524542,0.7022770208475457
G4200850,420,850,5,0.3623381223176829,0.6376618776823171
G4200870,420,870,6,0.29351057927636,0.7064894207236401
G4200890,420,890,12,0.132981313034968,0.8670186869650319
G4200910,420,910,7,0.2354035452591274,0.7645964547408726
G4200930,420,930,6,0.3338971666353172,0.6661028333646828
G4200950,420,950,15,0.213507146971652,0.7864928530283479
G4200970,420,970,12,0.2215781660857445,0.7784218339142555
G4200990,420,990,8,0.3056112716503425,0.6943887283496575
G4201010,420,1010,5,0.4555943815375826,0.5444056184624173
G4201030,420,1030,12,0.2237087140732825,0.7762912859267175
G4201050,420,1050,13,0.2425716569767229,0.757428343023277
G4201070,420,1070,6,0.2816787867836692,0.7183212132163308
G4201090,420,1090,8,0.2915021675606622,0.7084978324393378
G4201110,420,1110,5,0.4076471286430627,0.5923528713569373
G4201130,420,1130,7,0.5297953557872869,0.4702046442127131
G4201150,420,1150,8,0.3216640255377541,0.6783359744622459
G4201170,420,1170,13,0.3037461696147117,0.6962538303852883
G4201190,420,1190,7,0.2507934105632243,0.7492065894367756
G4201210,420,1210,11,0.2186135905292001,0.7813864094707998
G4201230,420,1230,14,0.1534165145125645,0.8465834854874354
G4201250,420,1250,8,0.6336793862919541,0.3663206137080459
G4201270,420,1270,11,0.293304103268103,0.706695896731897
G4201290,420,1290,12,0.2504331329530935,0.7495668670469064
G4201310,420,1310,5,0.297724937602391,0.7022750623976091
G4201330,420,1330,11,0.256923367017202,0.743076632982798
G4400010,440,10,6,0.3069914369433543,0.6930085630566456
G4400030,440,30,10,0.1727243646738154,0.8272756353261845
G4400050,440,50,11,0.4569866281859358,0.5430133718140642
G4400070,440,70,14,0.1528544113895059,0.847145588610494
G4400090,440,90,15,0.1221113607891133,0.8778886392108867
G4500010,450,10,9,0.2503331097056297,0.7496668902943703
G4500030,450,30,17,0.2239986783318975,0.7760013216681024
G4500050,450,50,14,0.1285765675095715,0.8714234324904285
G4500070,450,70,8,0.3212879885336862,0.6787120114663139
G4500090,450,90,11,0.1535044452200311,0.8464955547799689
G4500110,450,110,16,0.1675877828728805,0.8324122171271194
G4500130,450,130,10,0.2812495446092253,0.7187504553907746
G4500150,450,150,17,0.1347369520544059,0.865263047945594
G4500170,450,170,10,0.2357322905917368,0.7642677094082632
G4500190,450,190,20,0.1644157186430428,0.8355842813569572
G4500210,450,210,9,0.1593983219996433,0.8406016780003567
G4500230,450,230,14,0.2218002508826177,0.7781997491173822
G4500250,450,250,18,0.2365678403096698,0.7634321596903302
G4500270,450,270,12,0.2745500706151952,0.7254499293848048
G4500290,450,290,18,0.1435856436001813,0.8564143563998187
G4500310,450,310,15,0.286868091738048,0.7131319082619519
G4500330,450,330,13,0.1639393584930507,0.8360606415069493
G4500350,450,350,18,0.1858535960448382,0.8141464039551618
G4500370,450,370,17,0.159653558508637,0.840346441491363
G4500390,450,390,14,0.1509325470749236,0.8490674529250763
G4500410,450,410,10,0.2474535492201237,0.7525464507798763
G4500430,450,430,13,0.1820114080608081,0.8179885919391919
G4500450,450,450,10,0.1759402073378979,0.824059792662102
G4500470,450,470,15,0.1647683282508851,0.8352316717491148
G4500490,450,490,12,0.1910286502110612,0.8089713497889388
G4500510,450,510,17,0.1019508342434423,0.8980491657565577
G4500530,450,530,9,0.1692409096698774,0.8307590903301225
G4500550,450,550,20,0.2626824187441774,0.7373175812558226
G4500570,450,570,14,0.1596204425919376,0.8403795574080624
G4500590,450,590,12,0.2157259231962156,0.7842740768037844
G4500610,450,610,14,0.1593766448524445,0.8406233551475555
G4500630,450,630,13,0.2722632327330415,0.7277367672669586
G4500650,450,650,13,0.1161137218660436,0.8838862781339564
G4500670,450,670,10,0.1430272346107349,0.856972765389265
G4500690,450,690,17,0.1779778827026375,0.8220221172973625
G4500710,450,710,15,0.1774474968284138,0.8225525031715862
G4500730,450,730,9,0.1621419014132818,0.8378580985867181
G4500750,450,750,18,0.1320538968820016,0.8679461031179984
G4500770,450,770,9,0.1654075287393508,0.8345924712606492
G4500790,450,790,17,0.0973903742009998,0.9026096257990002
G4500810,450,810,12,0.4106864439178976,0.5893135560821023
G4500830,450,830,14,0.2136558134430685,0.7863441865569314
G4500850,450,850,15,0.1025829945680852,0.8974170054319147
G4500870,450,870,13,0.1767729546847003,0.8232270453152997
G4500890,450,890,13,0.1744146349873649,0.825585365012635
G4500910,450,910,13,0.1718135830820195,0.8281864169179805
G4600010,460,10,7,0.386294352836327,0.6137056471636729
G4600030,460,30,16,0.237413918154201,0.762586081845799
G4600050,460,50,17,0.2357390466906315,0.7642609533093685
G4600070,460,70,10,0.174454059964926,0.825545940035074
G4600090,460,90,14,0.18423257289756,0.81576742710244
G4600110,460,110,17,0.1115345924978808,0.8884654075021192
G4600130,460,130,17,0.1278554181645053,0.8721445818354946
G4600150,460,150,14,0.2186221263354877,0.7813778736645123
G4600170,460,170,13,0.2378069081099386,0.7621930918900615
G4600190,460,190,23,0.1781710662551483,0.8218289337448517
G4600210,460,210,16,0.1155710964274482,0.8844289035725518
G4600230,460,230,16,0.1640046766420934,0.8359953233579065
G4600250,460,250,12,0.1833189975499601,0.8166810024500399
G4600270,460,270,14,0.238748443202607,0.761251556797393
G4600290,460,290,14,0.1507709665289353,0.8492290334710647
G4600310,460,310,17,0.1162172999244858,0.8837827000755141
G4600330,460,330,16,0.1442056137015963,0.8557943862984037
G4600350,460,350,11,0.2832513956339269,0.7167486043660731
G4600370,460,370,12,0.2142637077911651,0.7857362922088349
G4600390,460,390,14,0.1377883583775881,0.8622116416224118
G4600410,460,410,13,0.1943497897908649,0.805650210209135
G4600430,460,430,13,0.2744484313718848,0.7255515686281151
G4600450,460,450,8,0.2876899800687146,0.7123100199312854
G4600470,460,470,16,0.2333296263951442,0.7666703736048558
G4600490,460,490,12,0.2480488785363803,0.7519511214636196
G4600510,460,510,13,0.1723688204303751,0.8276311795696248
G4600530,460,530,13,0.2029629278167714,0.7970370721832286
G4600550,460,550,17,0.1237179465178868,0.8762820534821132
G4600570,460,570,10,0.274597890125735,0.725402109874265
G4600590,460,590,19,0.2220623586915064,0.7779376413084936
G4600610,460,610,9,0.1992964701185209,0.8007035298814791
G4600630,460,630,20,0.1028531835020975,0.8971468164979024
G4600650,460,650,13,0.1675061993095316,0.8324938006904684
G4600670,460,670,12,0.1792780103626583,0.8207219896373417
G4600690,460,690,15,0.1334705284851015,0.8665294715148986
G4600710,460,710,13,0.1196528846471818,0.8803471153528182
G4600730,460,730,19,0.1201641666163269,0.8798358333836731
G4600750,460,750,13,0.1726276146659785,0.8273723853340215
G4600770,460,770,10,0.263821422553584,0.736178577446416
G4600790,460,790,13,0.457816848554099,0.542183151445901
G4600810,460,810,14,0.2356920167029962,0.7643079832970038
G4600830,460,830,13,0.3639872481544636,0.6360127518455364
G4600850,460,850,13,0.2434651111441953,0.7565348888558047
G4600870,460,870,14,0.1802182448767719,0.819781755123228
G4600890,460,890,10,0.2373252294560237,0.7626747705439763
G4600910,460,910,17,0.1394622631018863,0.8605377368981136
G4600930,460,930,24,0.0833575358271841,0.9166424641728158
G4600950,460,950,14,0.1752613783376197,0.8247386216623802
G4600970,460,970,11,0.2146077589467322,0.7853922410532678
G4600990,460,990,16,0.2536506764054967,0.7463493235945032
G4601010,460,1010,15,0.1163751981504037,0.8836248018495962
G4601030,460,1030,27,0.0910224410781937,0.9089775589218062
G4601050,460,1050,16,0.1347017645907482,0.8652982354092518
G4601070,460,1070,15,0.2224047162713659,0.7775952837286341
G4601090,460,1090,15,0.1194768589910212,0.8805231410089788
G4601110,460,1110,15,0.1812541526835768,0.8187458473164231
G4601130,460,1130,12,0.2604076629595188,0.7395923370404812
G4601150,460,1150,18,0.1256375606461973,0.8743624393538026
G4601170,460,1170,14,0.2676268176812675,0.7323731823187325
G4601190,460,1190,10,0.2174925800155279,0.7825074199844722
G4601210,460,1210,14,0.1995634411505851,0.8004365588494149
G4601230,460,1230,19,0.2008177411849726,0.7991822588150275
G4601250,460,1250,14,0.1204000515508673,0.8795999484491326
G4601270,460,1270,15,0.1484639105719302,0.8515360894280698
G4601290,460,1290,13,0.2079412958522895,0.7920587041477105
G4601310,460,1310,11,0.2093726676593706,0.7906273323406294
G4601330,460,1330,11,0.2464622301822095,0.7535377698177905
