gisjoin,year,cv_age_first,cv_children,cv_nchild,n_mothers,tni_raw,tni_z
G4601010,1910,0.2016212358242264,0.466824244118817,0.5555164505985805,233,0.2088434702732326,0.1461930707802443
G4601030,1910,0.1906659326094998,0.4937457124325609,0.5729793420870973,352,0.5490173685124781,0.3843191022899576
G4601050,1910,0.2033305505678866,0.5010013482828037,0.5932746510388894,267,1.1182821379529788,0.7828116413319179
G4601070,1910,0.1995508215358037,0.5012430375097257,0.5552900406889899,127,0.6467656326057692,0.45274412353932
G4601090,1910,0.1908180332828808,0.445661162236568,0.5262861354111383,320,-0.6115764644417464,-0.4281112607288602
G46011.0,1910,0.1937419193658048,0.4799798946317727,0.5562081492301129,346,0.2419537880643334,0.1693707120349979
G4601110,1910,0.1983701307670419,0.5192184626327077,0.557690705679352,215,0.8999306400403952,0.6299628309403675
G4601150,1910,0.1889343426674062,0.4824440813062692,0.5695318492319731,428,0.3197716821833725,0.2238442222100123
G4601170,1910,0.1850016263222932,0.5027094960099467,0.5955513342680738,423,0.7977521620882848,0.5584366039535854
G4601190,1910,0.1709524935033025,0.3671525004984967,0.5436794022440978,63,-1.9273667461723885,-1.349181100917491
G4601210,1910,0.1989374890951276,0.7211102550927978,0.9643650760992952,3,8.009247136029664,5.606574301423718
G4601230,1910,0.1971453560428084,0.4840939558848462,0.5963542991173486,230,0.7895961672124381,0.5527273043781282
G4601250,1910,0.1854935200157942,0.4778889718465667,0.5366510772071985,311,-0.1584915991845716,-0.1109461241347412
G4601270,1910,0.1920966406982824,0.4903561427357052,0.5662421684158422,294,0.4595537029910079,0.3216934048298981
G4601290,1910,0.2368999115651469,0.4656248593379186,0.5469206323054691,88,0.8107693736466487,0.5675488166946567
G46013.0,1910,0.2004563325984852,0.4866267810652712,0.5772933270663169,652,0.6914093259644499,0.4839952735730668
G4601350,1910,0.2004662705150326,0.4743365207057402,0.548824514875319,258,0.2205309652393663,0.1543744650876282
G46015.0,1910,0.2001284360626677,0.4433607633647017,0.53788272609745,190,-0.3348784665657067,-0.2344191623581484
G46017.0,1910,0.214426856264361,0.4465698366023951,0.5942291218182147,18,0.589195528241892,0.4124443223002239
G46019.0,1910,0.1872555484541646,0.4781483361447508,0.5934285007020877,137,0.4768647914322326,0.3338113857007388
G46021.0,1910,0.1673020258877417,0.4590298795461966,0.5297715202431725,47,-0.8603933799681038,-0.6022862487966057
G46023.0,1910,0.1970206090709796,0.4737325792295308,0.5528724115692703,333,0.1853409372448311,0.129741000384934
G46025.0,1910,0.1928415791482174,0.4573125148006615,0.5377836288327366,279,-0.287020422152686,-0.2009179259291464
G46027.0,1910,0.1886731609534277,0.4801612116765417,0.5930519169196748,223,0.529582471189107,0.3707144283382887
G46029.0,1910,0.1936448169299846,0.5208987014213318,0.625187782104139,392,1.5373894071334495,1.0761920309014572
G4603.00,1910,0.174116986414048,0.4420776235426393,0.5311243614408128,169,-0.9465786152571508,-0.6626170036262364
G46031.0,1910,0.1813482110825153,0.4057204129667897,0.4788142468094158,28,-1.8596967632170631,-1.3018112569145024
G46033.0,1910,0.1810909231120784,0.4481143918490868,0.5303562781699551,140,-0.7299670201543981,-0.5109861472089978
G46035.0,1910,0.1910450162743931,0.4847422710095869,0.6182350084910379,357,0.905879946664002,0.6341274208276185
G46037.0,1910,0.1824938759852282,0.4489690930617255,0.5208851539841937,267,-0.7892767160828558,-0.5525036845467937
G46039.0,1910,0.1877524267060611,0.4634355040606289,0.5299252390150827,186,-0.3861012785366152,-0.2702757786374555
G46041.0,1910,0.1229750923802691,0.1571348402636772,0.0,2,-11.542174657975496,-8.079668253566778
G46043.0,1910,0.1879773474479408,0.4636947382286914,0.5664460747702156,126,0.0056141106303013,0.0039299484521587
G46045.0,1910,0.1833924650167459,0.4419032045187569,0.5203350175749071,128,-0.875927530474003,-0.6131603506368438
G46047.0,1910,0.1910007619681569,0.4681712303961661,0.5672413714522401,237,0.1374054836860648,0.0961855765747884
G46049.0,1910,0.2079716881069057,0.5158256257288131,0.5544587994279803,178,1.011445892949525,0.7080249184947074
G4605.00,1910,0.1815209556521798,0.4659406776965482,0.5649677306320919,429,-0.1082207627320548,-0.0757559027595182
G46051.0,1910,0.1709598969724828,0.4472956956707234,0.4874962386156813,226,-1.3951776828638225,-0.9766420251256964
G46053.0,1910,0.1871561065258985,0.4954342278559778,0.5587226155739549,340,0.352388262448754,0.2466762409516468
G46057.0,1910,0.1653500141542652,0.4612180995907805,0.5141766600544283,173,-1.032772405895493,-0.7229537473085873
G46059.0,1910,0.1956990798230874,0.4738191907456898,0.5383855634023194,241,0.0078444780545171,0.0054912338602576
G46061.0,1910,0.1683788876784459,0.4312721121899821,0.4653693420536804,172,-1.9037910944283585,-1.332677846496387
G46063.0,1910,0.2454990196490865,0.5084418937050771,0.6217833919164721,76,2.3693394307698066,1.658567570495642
G46065.0,1910,0.2029794801371424,0.5056258507245806,0.5879525670673748,172,1.1200799161643584,0.7840701088193598
G46067.0,1910,0.170507027178998,0.4031231359162126,0.4573536827097982,140,-2.3393308529666776,-1.6375611864653072
G46069.0,1910,0.2095345092536842,0.5195675612725705,0.5992087494572068,72,1.5652391433295705,1.0956871985004435
G46073.0,1910,0.1727192729733282,0.4152565033243939,0.4867968888835016,139,-1.8157561206479869,-1.2710522513261255
G46077.0,1910,0.1948577458702306,0.4782551020626284,0.5802779971560632,317,0.4930263745790356,0.3451246983257887
G46079.0,1910,0.1720757939632213,0.4759621265854627,0.540558584344909,286,-0.4140877270614763,-0.2898666465957872
G46081.0,1910,0.1992780762134416,0.5247672637695112,0.6107225015480162,450,1.5528426755589906,1.0870095142623952
G46083.0,1910,0.1917507079001386,0.4786112462996514,0.5735257510436584,360,0.3646540643578517,0.2552624574339104
G46085.0,1910,0.1933811485893352,0.5032751257031166,0.5666470349151018,312,0.6705038137706433,0.4693611506107931
G46087.0,1910,0.1675823160321042,0.4683965232544447,0.5523187399148073,272,-0.4868092528603945,-0.3407726344845129
G46089.0,1910,0.2044456037332832,0.4478338390499186,0.5198935504272668,59,-0.3744210089594994,-0.2620994421937755
G4609.00,1910,0.1776324876079111,0.4588042586723052,0.5359265137694773,211,-0.5912967008782116,-0.4139151697226553
G46091.0,1910,0.1864084165489078,0.454318630457375,0.5484416100208204,185,-0.3462894601305148,-0.2424070021872337
G46093.0,1910,0.1865374228778144,0.4880522728833573,0.5844181694141315,331,0.5064686399998779,0.3545344541469545
G46095.0,1910,0.1150326656984604,0.1237179148263483,0.3333333333333333,3,-8.668792945313763,-6.068264710289913
G46097.0,1910,0.1906637898794911,0.4474352959069318,0.5298763771572121,201,-0.5521290021512569,-0.386497285195083
G46099.0,1910,0.1908121901783972,0.528898386165881,0.6018828633039773,803,1.3477048743128757,0.943410458672862
G4701.00,1910,0.1965974717072321,0.3983612285700684,0.4768882093502127,627,-1.6764983706180088,-1.1735700648819198
G4701010,1910,0.2415265413976794,0.4063634265622914,0.5037130155371669,162,-0.379782998886268,-0.2658529029644737
G4701030,1910,0.2083740036794222,0.4996740071964757,0.5408919275789588,771,0.6508988203929779,0.455637407269632
G4701050,1910,0.1969682734262139,0.4360746055477408,0.4803993247553093,465,-1.1041324276644258,-0.7729066651551285
G4701070,1910,0.1989226256753167,0.4317492193100755,0.4957825471464382,685,-0.9638523174244816,-0.6747088136324654
G4701090,1910,0.1957128582002399,0.4172979328383456,0.4965571157709031,509,-1.2225616040115908,-0.8558085865679246
G47011.0,1910,0.213349244498013,0.4502639191621119,0.5114416498989603,517,-0.2502269415443138,-0.1751620241152475
G4701110,1910,0.1917291549810661,0.440406353333944,0.5080008023356861,513,-0.858884407114297,-0.601229948712464
G4701130,1910,0.2012029599507796,0.4651032618365871,0.567736320988653,889,0.3046823001987727,0.2132814639604072
G4701150,1910,0.1983436477408349,0.4107689397510677,0.4889518701885442,574,-1.3409803536541267,-0.9387032091555964
G4701170,1910,0.1941375476356145,0.4771988893422429,0.5432768953315015,535,0.0751545269964878,0.0526091195012168
G4701190,1910,0.2110888413211461,0.4924547956603383,0.579052992326619,941,1.005172696045614,0.7036336013144671
G4701210,1910,0.1955193007508722,0.4154683459675352,0.4639482343097025,183,-1.5945478464621998,-1.1162036614089557
G4701230,1910,0.1975072676024504,0.4088409717342976,0.4634740789091381,647,-1.652367575512224,-1.1566782030857712
G4701250,1910,0.1969267804220542,0.4488215546141543,0.5207710868415001,729,-0.5024814725799495,-0.3517433865207
G4701270,1910,0.2054245715572688,0.4478375453070545,0.5259428202923323,166,-0.2911613808672374,-0.2038166494068901
G4701290,1910,0.1881875194337171,0.3888984388289999,0.4793818367978688,360,-1.9518157754968215,-1.3662957306919286
G47013.0,1910,0.1951575049303359,0.3968942647897442,0.4587621138995221,842,-1.9163489525642097,-1.3414685060314966
G4701310,1910,0.1910767790467831,0.4617007183121591,0.5434317773308232,977,-0.2017264598662265,-0.1412110734747316
G4701330,1910,0.2080982528385257,0.4091661588519383,0.4876893881372324,508,-1.1806419322947213,-0.8264642861386553
G4701350,1910,0.2097431744631051,0.421032220861939,0.4940502064529458,290,-0.9146375999792818,-0.640257888920849
G4701370,1910,0.1873345846327765,0.4151037350418837,0.4519973249586526,183,-1.889657848080909,-1.3227843952866172
G4701390,1910,0.2017383792749251,0.3926848953887861,0.4440354137159568,378,-1.9976988918122025,-1.3984144924723985
G4701410,1910,0.1890847666194837,0.4077437294095236,0.4770846658039915,654,-1.6940507564113871,-1.1858569569513553
G4701430,1910,0.2062747680530982,0.4486317868303565,0.5128153990976826,526,-0.4008271771070822,-0.2805840938995914
G4701450,1910,0.1976232253729726,0.4249729393549655,0.4804973073828549,773,-1.2453789699685878,-0.87178103134681
G4701470,1910,0.1937767721180756,0.4769297785827062,0.5513438372478304,794,0.1488603457450336,0.1042041249046636
G4701490,1910,0.2060197438689811,0.4723144264432187,0.5343611935464291,888,0.1519242475894953,0.1063488949500238
G47015.0,1910,0.1873433431161165,0.4438747070093917,0.5054388644511232,325,-0.9253718703511942,-0.6477720139552691
G4701510,1910,0.191413719246992,0.3795017143893257,0.4363512656249069,479,-2.4704803740187344,-1.7293675100667778
G4701530,1910,0.2979399337055384,0.4261615883615232,0.4656877832745645,149,0.6317956674236556,0.4422649585619171
G4701550,1910,0.2002057330004144,0.3846336761387181,0.4182141998604429,750,-2.4124196019627724,-1.688724235236936
G4701570,1910,0.2103510929817998,0.495868703660949,0.5905202362919659,3294,1.1585818538094983,0.8110219521686798
G4701590,1910,0.1877175734070937,0.4807772566836154,0.52606331040181,585,-0.1845543911653176,-0.1291904081805246
G4701610,1910,0.196466043488243,0.3987420633797501,0.4656970712719132,522,-1.7913440875661135,-1.2539635193894323
G4701630,1910,0.2103136362910089,0.4611365620669846,0.5264608602310361,977,-0.0012606606570161,-0.0008824784055729
G4701650,1910,0.2138442787655685,0.4789604779250252,0.5482395337032355,809,0.5479873938141365,0.3835981069733239
G4701670,1910,0.2019969408597016,0.4239779202896726,0.4979659513682929,602,-0.987944702728738,-0.691573788081712
G4701690,1910,0.2214278386537253,0.5029799879089939,0.5998268183177753,178,1.5785031968826362,1.1049722037600256
G47017.0,1910,0.2052237420212528,0.4650179918172523,0.5358803252346697,818,0.0497219755784955,0.0348060118210564
G4701710,1910,0.2092986649541992,0.4310667504475573,0.4843077720910161,232,-0.8853954185152937,-0.6197879920217958
G4701730,1910,0.1916386007765045,0.4284153572469361,0.4791314267521805,391,-1.331799239439317,-0.9322763130764844
G4701750,1910,0.2254316486190053,0.3919507902014659,0.4570382342323429,81,-1.3952481687865816,-0.9766913661631802
G4701770,1910,0.2084312637675603,0.4542284905858726,0.5313139644881709,576,-0.0848426435649047,-0.0593909236407518
G4701790,1910,0.1982339977314664,0.4724699858241517,0.507712502465647,919,-0.2822501882333171,-0.1975787018485456
G4701810,1910,0.190791801215787,0.4038461353553134,0.4744008091719051,382,-1.7425035278821104,-1.2197745098432462
G4701830,1910,0.2023543293860567,0.4825699407666409,0.5531423533901607,1162,0.4191030786130857,0.2933774561193648
G4701850,1910,0.2003368411224572,0.4296363570072332,0.4870916670670515,532,-1.0562909117160078,-0.7394169988604113
G4701870,1910,0.2037835751067943,0.4833162231695871,0.5495020015289253,678,0.420042337524461,0.2940349492376892
G4701890,1910,0.2199477587337842,0.503634881388523,0.5756388620715194,759,1.3038897128602571,0.9127392914531728
G47019.0,1910,0.2021171964365744,0.4081013684861239,0.4767841606500467,677,-1.4302858687814937,-1.001218199339394
G47021.0,1910,0.179142911514193,0.426303049997107,0.4788776132399677,351,-1.6151667427088874,-1.1306371495829397
G47023.0,1910,0.1970537010951013,0.4547708769439884,0.5088122037623293,318,-0.5422321912703574,-0.3795693923971079
G47025.0,1910,0.1952924838142232,0.3889184245419229,0.4605966081884947,766,-2.0060416944142245,-1.404254559819045
G47027.0,1910,0.2041111982288835,0.4172848988603783,0.4662838019903052,325,-1.3719121167131962,-0.9603558345421412
G47029.0,1910,0.1982132371201592,0.4155089287347342,0.4546829711342192,612,-1.6371492311934637,-1.1460251695710535
G4703.00,1910,0.2070821084470008,0.4989155033912438,0.5744820709278268,664,0.967100932329427,0.6769828851565357
G47031.0,1910,0.2009416935594129,0.4484588162666208,0.546184721116153,533,-0.1599618561002384,-0.1119753225724803
G47033.0,1910,0.2016832405425041,0.4548262434639747,0.514134713849407,461,-0.3925163857478503,-0.2747664348277973
G47035.0,1910,0.2010837447519783,0.3962222322850443,0.4560853139556804,330,-1.8347717859306072,-1.2843634575465477
G47037.0,1910,0.2055819014325764,0.49229971657806,0.5664776909574463,3798,0.7602540884274765,0.5321874780908268
G47039.0,1910,0.2094479546986606,0.4079702124051638,0.4829996064410427,337,-1.2195168756709198,-0.8536772382177369
G47041.0,1910,0.1949453417997662,0.4421663018272096,0.4949450984859198,543,-0.9067263311659508,-0.6347199006846083
G47043.0,1910,0.1933456730989708,0.4394061068382492,0.4950085297245907,646,-0.9768552126886738,-0.6838110047865347
G47045.0,1910,0.201669634011332,0.4339811877278031,0.5074688500371481,836,-0.7546578277197401,-0.5282700248102411
G47047.0,1910,0.209302770381416,0.4594457318099755,0.4998954311320589,246,-0.3242573652230526,-0.2269842570756451
G47049.0,1910,0.1829447699632329,0.3733071055974136,0.4217185733800997,233,-2.8810962481201017,-2.016803815676219
G4705.00,1910,0.2138851240454723,0.4532460874525159,0.5138737425975507,443,-0.1721595614416031,-0.1205138705960009
G47051.0,1910,0.2130053425635042,0.480792891662091,0.5369795041697494,644,0.4385233553435455,0.3069718954710648
G47053.0,1910,0.189200380405309,0.4747331078451189,0.5445328315308765,1332,-0.0454016270362499,-0.0317817131948868
G47055.0,1910,0.2017805968846083,0.4523785759083346,0.5275636426401875,827,-0.283791116230838,-0.1986573709374767
G47057.0,1910,0.2268082027363785,0.4570363802258607,0.5203886533257042,482,0.2090493698875258,0.1463372031146027
G47059.0,1910,0.2009386260765321,0.4313673730440496,0.5023119458789697,1127,-0.8601070084565949,-0.602085785116335
G47061.0,1910,0.2061595711479109,0.4210058782549449,0.4600446606196913,314,-1.3441746422784675,-0.9409392515960896
G47063.0,1910,0.2113994226986028,0.4837336281662742,0.5428555131227513,442,0.5091370008671919,0.35640234050525
G47065.0,1910,0.209923506692243,0.5014642974885573,0.5773620690557024,2321,1.0901388395102694,0.7631109764471519
G47067.0,1910,0.2198396646395035,0.4131761038751936,0.4432393926000028,332,-1.3553721265182532,-0.9487776321970532
G47069.0,1910,0.2081087055000653,0.4377134948318635,0.5099343594839569,451,-0.5470997136288516,-0.3829767196156644
G4707.00,1910,0.1982584751973859,0.4072391394490994,0.4420969237439415,173,-1.8842150674306155,-1.3189743799875575
G47071.0,1910,0.1900637638023783,0.4169256808153355,0.4763008373841186,555,-1.5540484174889606,-1.0878535488643877
G47073.0,1910,0.1939838411604256,0.4394377571189446,0.4949585970815201,789,-0.9641111876773688,-0.6748900260838469
G47075.0,1910,0.1994093398815868,0.4673541176410266,0.4950067462882043,307,-0.463702381964495,-0.3245975325865478
G47077.0,1910,0.1922949763260748,0.4305208406895756,0.5128877550319617,558,-0.9345975590833432,-0.6542301127603263
G47079.0,1910,0.1884083735714677,0.4881069107951716,0.546633381293067,778,0.1479938932177935,0.1035975971761366
G47081.0,1910,0.210681156221884,0.4335451309368145,0.4889320753009603,510,-0.7743433176303101,-0.5420501167426083
G47083.0,1910,0.2392494437566196,0.4355086425125784,0.5076591057924176,179,0.0239705759638908,0.0167797063702664
G47085.0,1910,0.1988457277596102,0.4282407736074899,0.4858719753201717,454,-1.1186079459061122,-0.7830397110201437
G47087.0,1910,0.2082392305507221,0.3929119499628137,0.4680541426069069,663,-1.6116115293049398,-1.1281484552315089
G47089.0,1910,0.2087011839000081,0.4536033353067982,0.5163392422771322,549,-0.2454453050347973,-0.1718148180773159
G4709.00,1910,0.1959518260884289,0.4302327276187077,0.4841265536702859,722,-1.167208390170859,-0.8170606367357134
G47091.0,1910,0.1860450877453318,0.4026835038263682,0.4574815110461324,436,-2.031874377127236,-1.4223377644668411
G47093.0,1910,0.2066532083131012,0.4914865289969017,0.5556332671194959,3129,0.6565033159046495,0.4595606250171317
G47095.0,1910,0.185528278102216,0.4308071854918746,0.4933700641993079,179,-1.271566561391638,-0.8901126765807514
G47097.0,1910,0.198480796723625,0.454847970383426,0.5115005945370122,467,-0.48423712465443,-0.3389721122063758
G47099.0,1910,0.1941612461834268,0.4149777691135425,0.4939569353953129,612,-1.313538636598922,-0.9194936601161444
G4801.00,1910,0.1930288251126889,0.4468003479479171,0.5009986795605804,623,-0.8167811840599158,-0.5717571600252591
G4801010,1910,0.2602637216293104,0.368492827762877,0.4045724486948768,170,-1.574698500720542,-1.102308868322271
G4801030,1910,0.1428571428571428,0.4018187817080398,0.4313286965232482,13,-3.186606318058068,-2.2306647289242356
G4801050,1910,0.143012360925056,0.4960158727618967,0.4824904156078155,37,-1.3272675893560633,-0.9291041006989288
G4801070,1910,0.2245171857101086,0.4431053427118438,0.550453630064793,71,0.2837153259982129,0.1986043168159945
G48011.0,1910,0.1744869359798767,0.4665282324826595,0.5409123824988451,113,-0.4940022184436065,-0.3458078013741006
G4801110,1910,0.1907330791123433,0.4842341981115023,0.6182428536623097,146,0.8925796183825514,0.6248170227993408
G4801130,1910,0.2054331798246108,0.5004258518434122,0.5917236770496808,3612,1.1361917521700822,0.7953485978164198
G4801150,1910,0.2116490745553028,0.4460476540722886,0.4677944089129223,108,-0.801840383748101,-0.5612984108259618
G4801170,1910,0.1838988966976952,0.4271953748254066,0.552841505480656,189,-0.7302748706454629,-0.5112016464466379
G4801190,1910,0.1819997629255155,0.4066919506791803,0.467675033775432,486,-1.949990896557867,-1.3650182923523964
G4801210,1910,0.1894691727157096,0.4340644825348321,0.5104348234368532,1074,-0.9675344482101452,-0.6772863517564314
G4801230,1910,0.190710314351898,0.4450103132662751,0.5169832243173274,497,-0.7205592671007762,-0.5044006010760409
G4801250,1910,0.1720285809317811,0.4035350198849331,0.4635864593173162,124,-2.2375244985818634,-1.566295450682495
G4801270,1910,0.1835890024512101,0.3962840179304288,0.4885995162770482,89,-1.8440143866048968,-1.290833394925016
G4801290,1910,0.1857320767376545,0.4346160412791408,0.5118675016012176,225,-1.0198696221687962,-0.713921635497041
G48013.0,1910,0.2000389540826257,0.4290424960898982,0.4642823339969181,281,-1.3101508338653916,-0.9171221553515256
G4801310,1910,0.2493754819406051,0.4617497563803225,0.5044642562270598,157,0.561330638862883,0.3929385472815482
G4801330,1910,0.1867146992395179,0.4162813232791938,0.4650993361207541,879,-1.7480220841160674,-1.2236375690093295
G4801350,1910,0.1866679578398316,0.3396908056014738,0.3818520079315177,39,-3.695648975736973,-2.58700102800437
G4801370,1910,0.1787411880345357,0.3986967411319832,0.4513277891396469,116,-2.2991117188080277,-1.6094072838363045
G4801390,1910,0.1957758074239434,0.4470781244257619,0.5018565823703248,1679,-0.7486754124056076,-0.5240822584208417
G4801410,1910,0.2149547937951907,0.5800969524259727,0.6113216393827626,969,2.648881104924514,1.8542502782301007
G4801430,1910,0.1801300964604457,0.3993872660797427,0.4672175513206827,1125,-2.0946458689350806,-1.4662786027072696
G4801450,1910,0.1911852622935366,0.4342564769413448,0.4887365104297339,735,-1.1582476726179334,-0.8107880211076416
G4801470,1910,0.1803061843558131,0.4374775869553062,0.5023924560765568,1502,-1.188361718017527,-0.8318682337895247
G4801490,1910,0.1754601274691259,0.4705542976058024,0.5204546437399808,461,-0.6329340596129577,-0.4430618474935587
G48015.0,1910,0.1839079884664833,0.4669103877347114,0.5231619466941154,337,-0.4857426439468406,-0.3400259947538571
G4801510,1910,0.1810023956316219,0.366735137181313,0.4287228885711935,442,-2.938584783820055,-2.057046517818834
G4801530,1910,0.184674758758728,0.4144576227975008,0.4859792462015505,198,-1.595258785759186,-1.1167013279092717
G4801550,1910,0.1903433033256985,0.4241984864258241,0.4691051600606979,208,-1.5221751251234616,-1.0655418410542632
G4801570,1910,0.2057691853980907,0.4731269089408798,0.5368941913492484,171,0.184867790588085,0.1294097917405429
G4801590,1910,0.1909551042607103,0.3837245640015867,0.4523050514700564,327,-2.2530146129502207,-1.577138726669456
G4801610,1910,0.1964998464039898,0.4532584645962386,0.5135883086861666,405,-0.5243770936895066,-0.367070598247545
G4801630,1910,0.2008175629772483,0.4206496617437772,0.4928789843818337,168,-1.1116734500608576,-0.7781854762164206
G4801650,1910,0.1852398386288991,0.3784501867955697,0.4335417990210332,41,-2.638786879903587,-1.8471841930370831
G4801670,1910,0.2147803229107512,0.4953118358889282,0.5926897730419924,899,1.262585352349736,0.8838257166512065
G4801690,1910,0.1858000537983345,0.4263391695097541,0.495447430984136,49,-1.3068450358448047,-0.9148080549232166
G48017.0,1910,0.1317746547656723,0.3901321359428858,0.3956554531714667,14,-3.9476240575570385,-2.763386772424267
G4801710,1910,0.1530309433706768,0.444865217261034,0.4842068409996223,325,-1.8240743383183176,-1.2768751089096215
G4801730,1910,0.1888974424460258,0.4734570783547983,0.513855402227471,45,-0.3915501860918168,-0.2740900828474479
G4801750,1910,0.1781674845774598,0.4191440934588201,0.4697788386969723,202,-1.830566195730802,-1.2814194912116246
G4801770,1910,0.1768021695886616,0.4116842866434014,0.4703225599993267,540,-1.9567418125078824,-1.3697440189074133
G4801790,1910,0.1787441213245357,0.3772129917889128,0.4582780079526482,137,-2.5268583912465337,-1.7688328352323206
G4801810,1910,0.1895900389736115,0.4745421837980984,0.5559470237067394,2143,0.0796354259583099,0.0557458054518369
G4801830,1910,0.1859325459412316,0.4681588300504956,0.5086052037196179,223,-0.580459477868251,-0.406328976539389
G4801850,1910,0.1985952329651454,0.4296164967880628,0.496092037756765,346,-0.9970424563850966,-0.6979423307155093
G4801870,1910,0.1644849662685459,0.4539001058556566,0.5086098035196266,457,-1.2110858035610468,-0.8477753810991043
G4801890,1910,0.1728038632601654,0.4352982295976197,0.5215304053167501,311,-1.1686511028275215,-0.8180705538437517
G48019.0,1910,0.1794792767628603,0.3823302204944035,0.4512436866558073,171,-2.5143148618910036,-1.7600522060246755
G4801910,1910,0.1836931450320892,0.4065092398774878,0.4482144488279547,319,-2.122904778160875,-1.486060196602516
G4801930,1910,0.1920027260817511,0.4053310858946012,0.4605302764806216,535,-1.843053529125884,-1.2901607825361527
G4801950,1910,0.2246989234538016,0.4551607698008124,0.5192692200350575,37,0.1286409729957028,0.0900503082322641
G4801970,1910,0.1882791141601328,0.4440188621772305,0.4943575721996131,403,-1.0209301772364014,-0.7146640374589598
G4801990,1910,0.199252059321199,0.4238992809590166,0.4996233480928274,315,-1.0268027596736071,-0.7187749194452723
G4802010,1910,0.2119017398021738,0.5024647606586946,0.5861354055990393,2558,1.236046615651857,0.8652482652833694
G4802030,1910,0.208784825880814,0.4941625902030745,0.5696296126707705,511,0.8838097209615287,0.6186779836772189
G4802050,1910,0.2038261462136787,0.4906355033668603,0.6238596738292421,58,1.3043301674384442,0.9130476152290616
G4802070,1910,0.1816441181717094,0.4074870840680121,0.4503920343813137,588,-2.127522651741178,-1.4892927665186173
G4802090,1910,0.1950118700361639,0.4739392479694658,0.5082127532056084,403,-0.3211798905972099,-0.2248299859116408
G48021.0,1910,0.1860774126240505,0.4308591155738177,0.4919659823469954,445,-1.2745500583189473,-0.892201162167091
G4802110,1910,0.2126117308256668,0.4801018731974797,0.5464472900821628,134,0.5203745609552162,0.3642687747068863
G4802130,1910,0.2030001960969935,0.4269557652576181,0.5088985225514858,554,-0.8112674350967433,-0.5678974660095305
G4802150,1910,0.2393158021108238,0.5015379365094997,0.5715628230905675,198,1.6209612473587998,1.134693376130568
G4802170,1910,0.1972165993416115,0.4115073155040847,0.468331981844014,1454,-1.5698559126064195,-1.0989189953901597
G4802190,1910,0.0258515045905802,0.3779644730092272,0.5391265523477459,3,-4.739905288665995,-3.3179936554924048
G4802210,1910,0.1788386349063505,0.444689994188691,0.4948941059883369,333,-1.1956243066196868,-0.8369521376730135
G4802230,1910,0.180625579661898,0.4127299958403584,0.4796902704200833,984,-1.766875393759076,-1.2368351242284428
G4802250,1910,0.1929558818968463,0.4076297336738993,0.4637588604530897,549,-1.7578050581696694,-1.2304857745883135
G4802270,1910,0.1698637713341568,0.4161514833251183,0.4805968966984671,303,-1.925728736270593,-1.3480344732676122
G48023.0,1910,0.1745805999580034,0.4276845007009801,0.4874171806792297,281,-1.5978255614380583,-1.118498103350742
G4802310,1910,0.1914669880655567,0.4451277408185886,0.5148375385137051,1653,-0.7262435892891247,-0.5083796985069144
G4802330,1910,0.1816534191598564,0.4413146783555054,0.5579727921479898,27,-0.5238210678100191,-0.3666813730989244
G4802350,1910,0.2183879231128866,0.3960211691267273,0.414562329978093,59,-1.9259251038900391,-1.3481719330850108
G4802370,1910,0.1870975352201324,0.4141944489899652,0.4810851694530693,435,-1.601653651560505,-1.1211778148566458
G4802390,1910,0.1988090703619444,0.4771712742845566,0.555397660365698,141,0.2959519046689476,0.2071700766617695
G4802410,1910,0.1844659509353675,0.3753182147265018,0.445025478063924,278,-2.5775825134897317,-1.804340362394476
G4802430,1910,0.1892384738894287,0.5373054871768369,0.5610783928665258,31,1.0052334715220128,0.7036761449166743
G4802450,1910,0.2192807345399597,0.4947772361293245,0.6000231838364022,777,1.422565532260329,0.9958138661227064
G48025.0,1910,0.2087956683951018,0.4893325722610304,0.5446316443884963,341,0.5538560037160909,0.3877062081347133
G4802510,1910,0.1961695558372112,0.4391349482777486,0.5112545181905357,1259,-0.7532741344255159,-0.5273014220024252
G4802530,1910,0.1926016735941616,0.4500333175201979,0.5085614010029585,909,-0.7006711526673376,-0.4904786694147379
G4802550,1910,0.2054164952187055,0.4374198713921019,0.4881823722670646,351,-0.8337698403225211,-0.5836494342927329
G4802570,1910,0.1980818697713578,0.4487341872477505,0.5085054578533827,886,-0.6093124249481585,-0.4265264044462944
G4802590,1910,0.1735005985573145,0.4213217724044034,0.5201535462773182,135,-1.3647985999663836,-0.955376282842954
G4802630,1910,0.2124669126067885,0.4132159457164488,0.4500624042084027,84,-1.4313252523696969,-1.0019457809979406
G4802650,1910,0.1940948658347213,0.4363247478580263,0.5286983581451595,179,-0.6511093610545289,-0.455784788395774
G4802670,1910,0.1847264710244771,0.3674611017019724,0.4478461444487626,129,-2.652732486038206,-1.856946293724476
G4802690,1910,0.1747033331862696,0.2498611357620768,0.3496799873577659,27,-5.531730193659747,-3.872281104507988
G48027.0,1910,0.2000498728262666,0.4375884434600273,0.5072593787412831,1402,-0.7389038507512065,-0.5172420416656497
G4802710,1910,0.2081022985584744,0.4246779437125015,0.533559671349768,62,-0.4816153328892982,-0.3371368248086442
G4802750,1910,0.1914219177032042,0.3935284446893546,0.4796595718273354,340,-1.8190706193353536,-1.2733724423312325
G4802770,1910,0.1908739583196614,0.4468055374996277,0.5113677459403098,1361,-0.7511123527444798,-0.5257881474820696
