gisjoin,state,county,year,religious_diversity_index,source,rdi_zscore
G2800370,Mississippi,Franklin,1926,0.6843311453146219,members,-0.1942736647682755
G2800390,Mississippi,George,1926,0.7173984256,members,0.0108529444202232
G2800410,Mississippi,Greene,1926,0.7886404188055374,members,0.4527891536265153
G2800430,Mississippi,Grenada,1926,0.8034708008575953,members,0.544786619310253
G2800450,Mississippi,Hancock,1926,0.5199755583114862,members,-1.213822414232448
G2800470,Mississippi,Harrison,1926,0.7318546130773833,members,0.1005291649450818
G2800490,Mississippi,Hinds,1926,0.8399412389797939,members,0.7710240734662148
G2800510,Mississippi,Holmes,1926,0.7642461286371719,members,0.3014637956710922
G2800530,Mississippi,Humphreys,1926,0.5678828551269728,members,-0.9166385737007212
G2800550,Mississippi,Issaquena,1926,0.2681069374084472,members,-2.7762416915647115
G2800570,Mississippi,Itawamba,1926,0.6879226734937989,members,-0.1719943000657215
G2800590,Mississippi,Jackson,1926,0.8230499977259611,members,0.6662424581207365
G2800610,Mississippi,Jasper,1926,0.7936500030715983,members,0.4838651606362457
G2800630,Mississippi,Jefferson,1926,0.7467976676093208,members,0.1932255730137719
G2800650,Mississippi,Jefferson Davis,1926,0.6979207931144416,members,-0.1099728589812455
G2800670,Mississippi,Jones,1926,0.8215845181391469,members,0.6571516331153584
G2800690,Mississippi,Kemper,1926,0.7145325418046831,members,-0.0069250228086563
G2800710,Mississippi,Lafayette,1926,0.8233490121514436,members,0.6680973374657668
G2800730,Mississippi,Lamar,1926,0.7576315030475612,members,0.2604312188598603
G2800750,Mississippi,Lauderdale,1926,0.820102676208671,members,0.6479593074106569
G2800770,Mississippi,Lawrence,1926,0.6178513748133989,members,-0.6066683275544816
G2800790,Mississippi,Leake,1926,0.7598875568822347,members,0.274426221450319
G2800810,Mississippi,Lee,1926,0.7865387241556641,members,0.4397516889981118
G2800830,Mississippi,Leflore,1926,0.7003649002815295,members,-0.0948113031668183
G2800850,Mississippi,Lincoln,1926,0.7071374287637724,members,-0.0527992056732938
G2800870,Mississippi,Lowndes,1926,0.7731182570897098,members,0.3565003638450599
G2800890,Mississippi,Madison,1926,0.8309494751800279,members,0.7152453700787011
G2800910,Mississippi,Marion,1926,0.7321988186585089,members,0.1026643790634098
G2800930,Mississippi,Marshall,1926,0.7979164807740806,members,0.5103314468483454
G2800950,Mississippi,Monroe,1926,0.8210342739965438,members,0.6537382978115804
G2800970,Mississippi,Montgomery,1926,0.7497738154654499,members,0.2116875424561555
G2800990,Mississippi,Neshoba,1926,0.6977057048575983,members,-0.1113071182375783
G2801010,Mississippi,Newton,1926,0.731617572473221,members,0.0990587284606726
G2801030,Mississippi,Noxubee,1926,0.6902406306464451,members,-0.157615291968802
G2801050,Mississippi,Oktibbeha,1926,0.7524363733957001,members,0.2282042161978932
G2801070,Mississippi,Panola,1926,0.8276797574293685,members,0.6949622954076707
G2801090,Mississippi,Pearl River,1926,0.6997714874259027,members,-0.0984924274042243
G2801110,Mississippi,Perry,1926,0.7536669093868115,members,0.2358376131135958
G2801130,Mississippi,Pike,1926,0.7357697812978097,members,0.1248161693351511
G2801150,Mississippi,Pontotoc,1926,0.6523669741077243,members,-0.3925573457546082
G2801170,Mississippi,Prentiss,1926,0.7590732680536573,members,0.2693749349560974
G2801190,Mississippi,Quitman,1926,0.7912534963348766,members,0.4689988850744638
G2801210,Mississippi,Rankin,1926,0.7180899248332033,members,0.0151425289200457
G2801230,Mississippi,Scott,1926,0.7494297570917838,members,0.2095532415114168
G2801250,Mississippi,Sharkey,1926,0.5955987670268335,members,-0.7447081645615234
G2801270,Mississippi,Simpson,1926,0.5862351269951361,members,-0.8027937317078812
G2801290,Mississippi,Smith,1926,0.6183275930109526,members,-0.6037141981777984
G2801310,Mississippi,Stone,1926,0.7808131633495459,members,0.4042342571523206
G2801330,Mississippi,Sunflower,1926,0.7150781303125977,members,-0.0035405678527333
G2801350,Mississippi,Tallahatchie,1926,0.8243833295015828,members,0.6745135292126487
G2801370,Mississippi,Tate,1926,0.7549315438735138,members,0.2436825335872882
G2801390,Mississippi,Tippah,1926,0.7728332124543333,members,0.3547321434466014
G2801410,Mississippi,Tishomingo,1926,0.7302839551560747,members,0.0907858860660034
G2801430,Mississippi,Tunica,1926,0.7899283791885312,members,0.4607787718791379
G2801450,Mississippi,Union,1926,0.6950905848460891,members,-0.1275295198367529
G2801470,Mississippi,Walthall,1926,0.5563810669719964,members,-0.9879877376922336
G2801490,Mississippi,Warren,1926,0.7779323878002993,members,0.3863639117489404
G2801510,Mississippi,Washington,1926,0.8297772196849755,members,0.707973505180002
G2801530,Mississippi,Wayne,1926,0.691724673146344,members,-0.1484093154485472
G2801550,Mississippi,Webster,1926,0.6721545171524215,members,-0.2698090709070692
G2801570,Mississippi,Wilkinson,1926,0.7790916309757623,members,0.3935550571880403
G2801590,Mississippi,Winston,1926,0.7632471144614165,members,0.2952666004788838
G2801610,Mississippi,Yalobusha,1926,0.8232439095908658,members,0.6674453536412037
G2801630,Mississippi,Yazoo,1926,0.7476556104002924,members,0.198547658594168
G2900010,Missouri,Adair,1926,0.8351563392091427,members,0.7413418541609119
G2900030,Missouri,Andrew,1926,0.8017169038439509,members,0.5339066514335543
G2900050,Missouri,Atchison,1926,0.8318763969976489,members,0.7209953539839548
G2900070,Missouri,Audrain,1926,0.8331297384490248,members,0.7287702202522827
G2900090,Missouri,Barry,1926,0.7641221968117492,members,0.300695008068964
G2900110,Missouri,Barton,1926,0.8395987657067757,members,0.7688996053930733
G2900130,Missouri,Bates,1926,0.8472833157616865,members,0.8165692559448956
G2900150,Missouri,Benton,1926,0.7535054745466212,members,0.234836182663697
G2900170,Missouri,Bollinger,1926,0.8177917055548414,members,0.6336236387356668
G2900190,Missouri,Boone,1926,0.8222722524229389,members,0.6614178624647165
G2900210,Missouri,Buchanan,1926,0.8624155557883326,members,0.9104392403918766
G2900230,Missouri,Butler,1926,0.8571192822720247,members,0.8775848109268842
G2900250,Missouri,Caldwell,1926,0.8361319669113496,members,0.7473939757946517
G2900270,Missouri,Callaway,1926,0.7936196795163568,members,0.4836770542056127
G2900290,Missouri,Camden,1926,0.6552202248256468,members,-0.3748577454282125
G2900310,Missouri,Cape Girardeau,1926,0.8279148963396487,members,0.6964209350943272
G2900330,Missouri,Carroll,1926,0.8515610822060353,members,0.8431055697286945
G2900350,Missouri,Carter,1926,0.5988170352534716,members,-0.7247442472664781
G2900370,Missouri,Cass,1926,0.8063282811432065,members,0.5625124569585827
G2900390,Missouri,Cedar,1926,0.7685817991130368,members,0.3283593061454181
G2900410,Missouri,Chariton,1926,0.8534975084784134,members,0.8551178232847297
G2900430,Missouri,Christian,1926,0.6608269589351065,members,-0.3400774324853451
G2900450,Missouri,Clark,1926,0.825474852805778,members,0.6812845872587744
G2900470,Missouri,Clay,1926,0.7982026866360834,members,0.5121068706962045
G2900490,Missouri,Clinton,1926,0.8189359912167576,members,0.6407219980729387
G2900510,Missouri,Cole,1926,0.8007045735036527,members,0.5276268519371368
G2900530,Missouri,Cooper,1926,0.863629769618062,members,0.917971385871416
G2900550,Missouri,Crawford,1926,0.8175473684210526,members,0.6321079396119293
G2900570,Missouri,Dade,1926,0.8242674411973863,members,0.673794638070732
G2900590,Missouri,Dallas,1926,0.6667848413922286,members,-0.303118837287133
G2900610,Missouri,Daviess,1926,0.8021012936626639,members,0.5362911408575016
G2900630,Missouri,DeKalb,1926,0.7960757816621076,members,0.4989130185979195
G2900650,Missouri,Dent,1926,0.6206410283553875,members,-0.5893632402615351
G2900670,Missouri,Douglas,1926,0.6874853941736943,members,-0.1747068794924902
G2900690,Missouri,Dunklin,1926,0.8217452907635168,members,0.6581489556348614
G2900710,Missouri,Franklin,1926,0.6453560638461568,members,-0.4360481994585972
G2900730,Missouri,Gasconade,1926,0.7795830342205095,members,0.3966033841284263
G2900750,Missouri,Gentry,1926,0.8018289017284055,members,0.5346014090935792
G2900770,Missouri,Greene,1926,0.8589782947889448,members,0.8891168429157206
G2900790,Missouri,Grundy,1926,0.7570498018452356,members,0.2568227456451253
G2900810,Missouri,Harrison,1926,0.8256942346579027,members,0.6826454810200834
G2900830,Missouri,Henry,1926,0.8147414558265549,members,0.614701992366757
G2900850,Missouri,Hickory,1926,0.665165399844101,members,-0.3131647361539137
G2900870,Missouri,Holt,1926,0.8321495014870808,members,0.7226895059489133
G2900890,Missouri,Howard,1926,0.8213305770121538,members,0.6555763574390995
G2900910,Missouri,Howell,1926,0.8448603306137299,members,0.801538726574925
G2900930,Missouri,Iron,1926,0.7989538043820135,members,0.5167662873459636
G2900950,Missouri,Jackson,1926,0.8654694637180593,members,0.9293835797204336
G2900970,Missouri,Jasper,1926,0.857410113255767,members,0.8793889258412997
G2900990,Missouri,Jefferson,1926,0.7543328521800986,members,0.2399686630796527
G2901010,Missouri,Johnson,1926,0.8486223056468436,members,0.8248754260474738
G2901030,Missouri,Knox,1926,0.8024204593296712,members,0.5382710246120038
G2901050,Missouri,Laclede,1926,0.8076307072869835,members,0.5705918108179188
G2901070,Missouri,Lafayette,1926,0.8678588539052865,members,0.9442057091155418
G2901090,Missouri,Lawrence,1926,0.8549238256628329,members,0.863965711745536
G2901110,Missouri,Lewis,1926,0.7707883426621915,members,0.3420471810585844
G2901130,Missouri,Lincoln,1926,0.8317767401251601,members,0.7203771514538544
G2901150,Missouri,Linn,1926,0.8398709376551934,members,0.7705879725165053
G2901170,Missouri,Livingston,1926,0.8384672775106099,members,0.7618806327103113
G2901190,Missouri,McDonald,1926,0.6831401369312418,members,-0.2016618596572841
G2901210,Missouri,Macon,1926,0.8494622801041387,members,0.830086048473718
G2901230,Missouri,Madison,1926,0.7963480325611807,members,0.5006018754767867
G2901250,Missouri,Maries,1926,0.7695892611431266,members,0.3346089060016806
G2901270,Missouri,Marion,1926,0.870269390291353,members,0.959159014949344
G2901290,Missouri,Mercer,1926,0.7545851128558162,members,0.2415335143947586
G2901310,Missouri,Miller,1926,0.7582080266555602,members,0.2640075738490017
G2901330,Missouri,Mississippi,1926,0.7754369085531063,members,0.3708836789671925
G2901350,Missouri,Moniteau,1926,0.7785917976110825,members,0.3904544355956026
G2901370,Missouri,Monroe,1926,0.7683574537019191,members,0.3269676218861618
G2901390,Missouri,Montgomery,1926,0.8287117101359314,members,0.7013638185360708
G2901410,Missouri,Morgan,1926,0.7979955697167609,members,0.5108220601221405
G2901430,Missouri,New Madrid,1926,0.8463205435235318,members,0.8105968807471442
G2901450,Missouri,Newton,1926,0.8043759085010066,members,0.5504012831181397
G2901470,Missouri,Nodaway,1926,0.7996973115904131,members,0.5213784934678463
G2901490,Missouri,Oregon,1926,0.7399036706008733,members,0.150459968528186
G2901510,Missouri,Osage,1926,0.4414595700463007,members,-1.7008814738504594
G2901530,Missouri,Ozark,1926,0.5839027706037649,members,-0.8172620627545275
G2901550,Missouri,Pemiscot,1926,0.7497684001220178,members,0.2116539493990243
G2901570,Missouri,Perry,1926,0.5353408822522171,members,-1.1185065378784231
G2901590,Missouri,Pettis,1926,0.8761770162801957,members,0.9958058536668604
G2901610,Missouri,Phelps,1926,0.8364052965706127,members,0.7490895245580036
G2901630,Missouri,Pike,1926,0.8225976962571265,members,0.6634366916400247
G2901650,Missouri,Platte,1926,0.7141694268857686,members,-0.0091775374218894
G2901670,Missouri,Polk,1926,0.5527768359767284,members,-1.0103459019080647
G2901690,Missouri,Pulaski,1926,0.6903933669848424,members,-0.1566678210269853
G2901710,Missouri,Putnam,1926,0.8060257223477629,members,0.5606355907859223
G2901730,Missouri,Ralls,1926,0.7482456042706596,members,0.202207573804187
G2901750,Missouri,Randolph,1926,0.8090546330530195,members,0.5794248645677991
G2901770,Missouri,Ray,1926,0.7931325309604155,members,0.4806551204212516
G2901790,Missouri,Reynolds,1926,0.5377940924086115,members,-1.1032885133942476
G2901810,Missouri,Ripley,1926,0.8181295555555556,members,0.6357194272148747
G2901830,Missouri,St Charles,1926,0.6549100448678492,members,-0.3767818880378297
G2901850,Missouri,St Clair,1926,0.7781856229187988,members,0.3879348078352515
G2901860,Missouri,Ste Genevieve,1926,0.1567345844442697,members,-3.4671189854856252
G2901870,Missouri,St Francois,1926,0.8188325329821454,members,0.6400802145130124
G2901890,Missouri,St Louis,1926,0.8016072661389104,members,0.5332265346994272
G2901950,Missouri,Saline,1926,0.8599698166761621,members,0.8952675611152757
G2901970,Missouri,Schuyler,1926,0.7688601643054003,members,0.3300860918844578
G2901990,Missouri,Scotland,1926,0.8202557106192292,members,0.6489086273866584
G2902010,Missouri,Scott,1926,0.7246772007430009,members,0.056005447173512
G2902030,Missouri,Shannon,1926,0.7485422181771325,members,0.2040475619842811
G2902050,Missouri,Shelby,1926,0.7738419923528195,members,0.3609899184498114
G2902070,Missouri,Stoddard,1926,0.8352879362056765,members,0.7421581911999855
G2902090,Missouri,Stone,1926,0.6598005343958298,members,-0.3464446626752074
G2902110,Missouri,Sullivan,1926,0.8218597458707348,members,0.6588589562108185
G2902130,Missouri,Taney,1926,0.65634996837074,members,-0.3678495953578834
G2902150,Missouri,Texas,1926,0.6638002897209291,members,-0.3216329382049593
G2902170,Missouri,Vernon,1926,0.8227198874079154,members,0.6641946812968044
G2902190,Missouri,Warren,1926,0.6768683802045289,members,-0.2405675144284945
G2902210,Missouri,Washington,1926,0.6263485858443536,members,-0.5539574885832592
G2902230,Missouri,Wayne,1926,0.7430693148136991,members,0.1700974427223155
G2902250,Missouri,Webster,1926,0.7807747225369991,members,0.4039957968536773
G2902270,Missouri,Worth,1926,0.7798465742241844,members,0.398238204617829
G2902290,Missouri,Wright,1926,0.6950984332214745,members,-0.1274808339267977
G2905100,Missouri,St Louis City,1926,0.5950170342113623,members,-0.7483168338824182
G3000010,Montana,Beaverhead,1926,0.7360240663783422,members,0.1263935786620355
G3000030,Montana,Big Horn,1926,0.6753664734723135,members,-0.2498843083298348
G3000050,Montana,Blaine,1926,0.5896352084032843,members,-0.7817019707829074
G3000070,Montana,Broadwater,1926,0.5371577856853296,members,-1.1072357216141022
G3000090,Montana,Carbon,1926,0.6925035185353801,members,-0.1435778956173339
G3000110,Montana,Carter,1926,0.4725892582780356,members,-1.5077743499212353
G3000130,Montana,Cascade,1926,0.554928246527246,members,-0.9970000341078884
G3000150,Montana,Chouteau,1926,0.6937362715903701,members,-0.1359307455658467
G3000170,Montana,Custer,1926,0.8462022484639155,members,0.8098630597539014
G3000190,Montana,Daniels,1926,0.6692441871245481,members,-0.2878627519199919
G3000210,Montana,Dawson,1926,0.7657497140759517,members,0.3107910031106012
G3000230,Montana,Deer Lodge,1926,0.4793673674467474,members,-1.4657276336963716
G3000250,Montana,Fallon,1926,0.6578244419014263,members,-0.3587029781254521
G3000270,Montana,Fergus,1926,0.7938473071508579,members,0.4850890991158638
G3000290,Montana,Flathead,1926,0.8408385784119434,members,0.7765905486471011
G3000310,Montana,Gallatin,1926,0.7990413424655959,members,0.517309313264792
G3000330,Montana,Garfield,1926,0.7276252080856124,members,0.0742928522710544
G3000350,Montana,Glacier,1926,0.1715643997343244,members,-3.37512503560261
G3000370,Montana,Golden Valley,1926,0.7300859547637082,members,0.0895576281399322
G3000390,Montana,Granite,1926,0.6627937618600537,members,-0.3278767431194633
G3000410,Montana,Hill,1926,0.7014459180198629,members,-0.0881054144084074
G3000430,Montana,Jefferson,1926,0.6450771268889477,members,-0.4377785320325456
G3000450,Montana,Judith Basin,1926,0.4310846857571834,members,-1.7652401031838407
G3000470,Montana,Lake,1926,0.3860822759776893,members,-2.0444040272716912
G3000490,Montana,Lewis And Clark,1926,0.6993568249336274,members,-0.1010647076239463
G3000510,Montana,Liberty,1926,0.647792980368828,members,-0.4209312494446582
G3000530,Montana,Lincoln,1926,0.7553852563553912,members,0.2464970530201176
G3000550,Montana,McCone,1926,0.7334064134894049,members,0.1101554648375489
G3000570,Montana,Madison,1926,0.5583123447772097,members,-0.9760074216769612
G3000590,Montana,Meagher,1926,0.7406220670608138,members,0.154916404878828
G3000610,Montana,Mineral,1926,0.4763499999999999,members,-1.4844453010607712
G3000630,Montana,Missoula,1926,0.7442439813968937,members,0.1773842643495633
G3000650,Montana,Musselshell,1926,0.6292858078222736,members,-0.5357369884524672
G3000670,Montana,Park,1926,0.7808325895402178,members,0.4043547638461762
G3000690,Montana,Petroleum,1926,0.6479584775086504,members,-0.4199046192885285
G3000710,Montana,Phillips,1926,0.714470413448991,members,-0.0073104242939792
G3000730,Montana,Pondera,1926,0.5398233847288381,members,-1.0907001829023568
G3000750,Montana,Powder River,1926,0.4509743903683297,members,-1.641858088411692
G3000770,Montana,Powell,1926,0.671364434242506,members,-0.274710200570291
G3000790,Montana,Prairie,1926,0.7305732572829964,members,0.0925805170067496
G3000810,Montana,Ravalli,1926,0.7781280218704658,members,0.3875774906435056
G3000830,Montana,Richland,1926,0.8006259739646244,members,0.5271392745861876
G3000850,Montana,Roosevelt,1926,0.7798564236063843,members,0.3982993033945001
G3000870,Montana,Rosebud,1926,0.6718189249615379,members,-0.2718908534906981
G3000890,Montana,Sanders,1926,0.7218121227630885,members,0.0382324786678455
G3000910,Montana,Sheridan,1926,0.7125333477531257,members,-0.0193266443924886
G3000930,Montana,Silver Bow,1926,0.4903437828661009,members,-1.397637519946922
G3000950,Montana,Stillwater,1926,0.7980819874646276,members,0.5113581362505856
G3000970,Montana,Sweet Grass,1926,0.7315773351619663,members,0.0988091239226125
G3000990,Montana,Teton,1926,0.7934772886510338,members,0.4827937594462299
G3001010,Montana,Toole,1926,0.5361821948777701,members,-1.1132876143788857
G3001030,Montana,Treasure,1926,0.7204854930580278,members,0.0300029826010592
G3001050,Montana,Valley,1926,0.7184917432914242,members,0.0176351336076057
G3001070,Montana,Wheatland,1926,0.7115725070774137,members,-0.0252870375085303
G3001090,Montana,Wibaux,1926,0.5524204272429353,members,-1.0125568159722762
G3001110,Montana,Yellowstone,1926,0.8249647010065492,members,0.6781199572122718
G3001130,Montana,Yellowstone National Park,1926,,members,
G3100010,Nebraska,Adams,1926,0.8644125386695511,members,0.9228271453993824
G3100030,Nebraska,Antelope,1926,0.8537563285327397,members,0.8567233644624666
G3100050,Nebraska,Arthur,1926,0.3144404809089707,members,-2.488820331600226
G3100070,Nebraska,Banner,1926,0.4152249134948096,members,-1.8636231960359335
G3100090,Nebraska,Blaine,1926,0.5907719860495806,members,-0.7746501859982619
G3100110,Nebraska,Boone,1926,0.7336843586637631,members,0.1118796450744586
G3100130,Nebraska,Box Butte,1926,0.7878042926208071,members,0.4476024032301339
G3100150,Nebraska,Boyd,1926,0.7754602295559058,members,0.3710283463902717
G3100170,Nebraska,Brown,1926,0.7256655311136699,members,0.0621363674047412
G3100190,Nebraska,Buffalo,1926,0.869673311890127,members,0.9554613555047582
G3100210,Nebraska,Burt,1926,0.8350339619277076,members,0.7405827098779278
G3100230,Nebraska,Butler,1926,0.4948909197953121,members,-1.3694302173881647
G3100250,Nebraska,Cass,1926,0.8795153188722551,members,1.0165143814092257
G3100270,Nebraska,Cedar,1926,0.62092334802869,members,-0.5876119236491024
G3100290,Nebraska,Chase,1926,0.7953684977331327,members,0.4945255167280335
G3100310,Nebraska,Cherry,1926,0.7316906142657535,members,0.0995118293840611
G3100330,Nebraska,Cheyenne,1926,0.8048651491503807,members,0.5534361948077974
G3100350,Nebraska,Clay,1926,0.8775274423855295,members,1.004182966194897
G3100370,Nebraska,Colfax,1926,0.5800479677478827,members,-0.8411746020408901
G3100390,Nebraska,Cuming,1926,0.6626955333747763,members,-0.3284860849200827
G3100410,Nebraska,Custer,1926,0.8373324416510145,members,0.7548408934316245
G3100430,Nebraska,Dakota,1926,0.5959064433765899,members,-0.7427995526101212
G3100450,Nebraska,Dawes,1926,0.7965204255219596,members,0.5016712825519181
G3100470,Nebraska,Dawson,1926,0.838446624564551,members,0.7617525160718017
G3100490,Nebraska,Deuel,1926,0.7235744641697309,members,0.0491648297368539
G3100510,Nebraska,Dixon,1926,0.8585807843434077,members,0.8866509621687606
G3100530,Nebraska,Dodge,1926,0.8744670659436955,members,0.9851985006768378
G3100550,Nebraska,Douglas,1926,0.7774016992326469,members,0.3830718857498815
G3100570,Nebraska,Dundy,1926,0.7920649019542831,members,0.4740322861267708
G3100590,Nebraska,Fillmore,1926,0.8143560698163919,members,0.6123113232578621
G3100610,Nebraska,Franklin,1926,0.8560672264999294,members,0.8710585822396544
G3100630,Nebraska,Frontier,1926,0.8317014326092508,members,0.7199099955447026
G3100650,Nebraska,Furnas,1926,0.8541742256420248,members,0.8593157100160629
G3100670,Nebraska,Gage,1926,0.8876252821177927,members,1.0668230021014475
G3100690,Nebraska,Garden,1926,0.7606047439110497,members,0.2788751553240806
G3100710,Nebraska,Garfield,1926,0.6356095883286211,members,-0.4965086140193576
G3100730,Nebraska,Gosper,1926,0.754051971516633,members,0.2382262730921459
G3100750,Nebraska,Grant,1926,0.7296944701624442,members,0.0871291275764216
G3100770,Nebraska,Greeley,1926,0.4105503172239213,members,-1.8926211684756729
G3100790,Nebraska,Hall,1926,0.8735288988659662,members,0.979378758930735
G3100810,Nebraska,Hamilton,1926,0.8608376896597564,members,0.9006512467644918
G3100830,Nebraska,Harlan,1926,0.8439848168912085,members,0.796107643049189
G3100850,Nebraska,Hayes,1926,0.7361514792899408,members,0.1271839605228209
G3100870,Nebraska,Hitchcock,1926,0.7894999939441252,members,0.4581213651661265
G3100890,Nebraska,Holt,1926,0.5964013359620303,members,-0.7397295802057443
G3100910,Nebraska,Hooker,1926,0.659589325926449,members,-0.3477548544049796
G3100930,Nebraska,Howard,1926,0.606518828483597,members,-0.6769676319436532
G3100950,Nebraska,Jefferson,1926,0.882071294051347,members,1.032369889244532
G3100970,Nebraska,Johnson,1926,0.8251558850230678,members,0.679305931042023
G3100990,Nebraska,Kearney,1926,0.8590457512386629,members,0.8895352962230124
G3101010,Nebraska,Keith,1926,0.812130412239808,members,0.5985048780963826
G3101030,Nebraska,Keya Paha,1926,0.5813368379301568,members,-0.8331793400207792
G3101050,Nebraska,Kimball,1926,0.8028507951792673,members,0.540940531534801
G3101070,Nebraska,Knox,1926,0.827445773364808,members,0.693510819587669
G3101090,Nebraska,Lancaster,1926,0.8846446991973321,members,1.0483335205776352
G3101110,Nebraska,Lincoln,1926,0.8600925596297615,members,0.8960289737762606
G3101130,Nebraska,Logan,1926,0.6778555810079134,members,-0.2344436012539363
G3101150,Nebraska,Loup,1926,0.4912780348878605,members,-1.3918420645088834
G3101170,Nebraska,McPherson,1926,0.5380992633739887,members,-1.1013954431202375
G3101190,Nebraska,Madison,1926,0.8501778705656589,members,0.83452507834471
G3101210,Nebraska,Merrick,1926,0.8629016808115417,members,0.913454824884825
G3101230,Nebraska,Morrill,1926,0.8362265086753775,members,0.7479804477183896
G3101250,Nebraska,Nance,1926,0.7202199034698775,members,0.0283554479026243
G3101270,Nebraska,Nemaha,1926,0.8397130793576182,members,0.7696087284712009
G3101290,Nebraska,Nuckolls,1926,0.8372717300140075,members,0.7544642802922898
G3101310,Nebraska,Otoe,1926,0.8565561814458678,members,0.8740917216221706
G3101330,Nebraska,Pawnee,1926,0.8293192639729441,members,0.7051326636727235
G3101350,Nebraska,Perkins,1926,0.7573262126973721,members,0.2585374080047851
G3101370,Nebraska,Phelps,1926,0.7661269069352652,members,0.313130847560261
G3101390,Nebraska,Pierce,1926,0.7590959419214147,members,0.2695155879995329
G3101410,Nebraska,Platte,1926,0.6593389674770427,members,-0.3493079056195097
G3101430,Nebraska,Polk,1926,0.8040933008988492,members,0.5486481803935994
G3101450,Nebraska,Red Willow,1926,0.8163700052203129,members,0.6248043900285715
G3101470,Nebraska,Richardson,1926,0.8814659539948441,members,1.0286147768759069
G3101490,Nebraska,Rock,1926,0.764067065376187,members,0.3003530106522131
G3101510,Nebraska,Saline,1926,0.7671384968324548,members,0.3194060538581194
G3101530,Nebraska,Sarpy,1926,0.7813348790120809,members,0.4074706214342558
G3101550,Nebraska,Saunders,1926,0.8159477360368768,members,0.6221849231411979
G3101570,Nebraska,Scotts Bluff,1926,0.8639632369631527,members,0.9200399873766868
G3101590,Nebraska,Seward,1926,0.8110337484630279,members,0.5917019321023566
G3101610,Nebraska,Sheridan,1926,0.7951286181496697,members,0.4930374691733315
G3101630,Nebraska,Sherman,1926,0.6568671769150072,members,-0.364641190130322
G3101650,Nebraska,Sioux,1926,0.4551756812929929,members,-1.615796176027212
G3101670,Nebraska,Stanton,1926,0.8393666191539082,members,0.7674595282287724
G3101690,Nebraska,Thayer,1926,0.8439862022882344,members,0.796116237097198
G3101710,Nebraska,Thomas,1926,0.4875346260387811,members,-1.4150635921758383
G3101730,Nebraska,Thurston,1926,0.7953560108486096,members,0.4944480567053333
G3101750,Nebraska,Valley,1926,0.7826129046527607,members,0.4153986113949097
G3101770,Nebraska,Washington,1926,0.8648053143555429,members,0.925263654962426
G3101790,Nebraska,Wayne,1926,0.8560987771852262,members,0.8712543009391258
G3101810,Nebraska,Webster,1926,0.831297171170866,members,0.7174022362924787
G3101830,Nebraska,Wheeler,1926,0.6788693335662503,members,-0.228154979297332
G3101850,Nebraska,York,1926,0.8690518540400218,members,0.9516062594567772
G3200010,Nevada,Churchill,1926,0.7373660896455769,members,0.134718565775707
G3200030,Nevada,Clark,1926,0.389084546502574,members,-2.0257800108021993
G3200050,Nevada,Douglas,1926,0.4602235410020642,members,-1.5844827345574308
G3200070,Nevada,Elko,1926,0.7391390710060504,members,0.1457169197827387
G3200090,Nevada,Esmeralda,1926,0.0,members,-4.439392289251643
G3200110,Nevada,Eureka,1926,0.4177517361111111,members,-1.8479485306014152
G3200130,Nevada,Humboldt,1926,0.4834613514827418,members,-1.4403313792681929
G3200150,Nevada,Lander,1926,0.3878116343490305,members,-2.0336762802140704
G3200170,Nevada,Lincoln,1926,0.3049228651941611,members,-2.547861057728566
G3200190,Nevada,Lyon,1926,0.3210055096418731,members,-2.448095419494261
G3200210,Nevada,Mineral,1926,0.4444680624933574,members,-1.6822188608654165
G3200230,Nevada,Nye,1926,0.2864796746318309,members,-2.6622698966175933
G3200250,Nevada,Ormsby,1926,0.648042032810986,members,-0.4193862997986912
G3200270,Nevada,Pershing,1926,0.3519486569018167,members,-2.256145467146371
G3200290,Nevada,Storey,1926,0.5715372311271686,members,-0.8939693444459808
G3200310,Nevada,Washoe,1926,0.6870289769802768,members,-0.1775381770909946
G3200330,Nevada,White Pine,1926,0.5744686724105421,members,-0.8757847037587487
G3300010,New Hampshire,Belknap,1926,0.6387144792196952,members,-0.4772480115479806
G3300030,New Hampshire,Carroll,1926,0.8119590715918673,members,0.5974419988445994
G3300050,New Hampshire,Cheshire,1926,0.6344526035699249,members,-0.5036857497978651
G3300070,New Hampshire,Coos,1926,0.4707085818365605,members,-1.5194407699621686
G3300090,New Hampshire,Grafton,1926,0.7062752928382057,members,-0.0581473025698289
G3300110,New Hampshire,Hillsborough,1926,0.3977529534326944,members,-1.9720071905007983
G3300130,New Hampshire,Merrimack,1926,0.6731665255404503,members,-0.2635312685805661
G3300150,New Hampshire,Rockingham,1926,0.7153170655021155,members,-0.0020583786669699
G3300170,New Hampshire,Strafford,1926,0.5001110396317627,members,-1.3370481928500828
G3300190,New Hampshire,Sullivan,1926,0.6272475799485605,members,-0.5483807489577159
G3400010,New Jersey,Atlantic,1926,0.7728042055860573,members,0.3545522048341336
G3400030,New Jersey,Bergen,1926,0.6573710947584342,members,-0.3615152312477137
G3400050,New Jersey,Burlington,1926,0.8230744016728428,members,0.666393843382284
G3400070,New Jersey,Camden,1926,0.7533740661802718,members,0.2340210157562398
G3400090,New Jersey,Cape May,1926,0.8103700394320501,members,0.5875847388576354
G3400110,New Jersey,Cumberland,1926,0.801395762289255,members,0.531914510634076
