gisjoin,state,county,year,total_farms,farm_size_gini
G4800330,Texas,Borden,1925,311.0,0.6786810239230194
G4800350,Texas,Bosque,1925,2389.0,0.5448943203296068
G4800370,Texas,Bowie,1925,5578.0,0.5482622406209041
G4800390,Texas,Brazoria,1925,1602.0,0.784239379380755
G4800410,Texas,Brazos,1925,2795.0,0.6415026572485392
G4800430,Texas,Brewster,1925,204.0,0.3865281733923844
G4800450,Texas,Briscoe,1925,546.0,0.6633297316938995
G4800470,Texas,Brooks,1925,590.0,0.8009629870107098
G4800490,Texas,Brown,1925,2552.0,0.5513595104063905
G4800510,Texas,Burleson,1925,3049.0,0.5147402700997696
G4800530,Texas,Burnet,1925,1625.0,0.6441563839820841
G4800550,Texas,Caldwell,1925,3085.0,0.4459129969299558
G4800570,Texas,Calhoun,1925,486.0,0.7146721361812558
G4800590,Texas,Callahan,1925,1500.0,0.624658919380021
G4800610,Texas,Cameron,1925,2801.0,0.6141518982457368
G4800630,Texas,Camp,1925,1656.0,0.4232373930793804
G4800650,Texas,Carson,1925,509.0,0.4724339824288001
G4800670,Texas,Cass,1925,4695.0,0.4165005293292861
G4800690,Texas,Castro,1925,521.0,0.5455329920133677
G4800710,Texas,Chambers,1925,389.0,0.7883873670116222
G4800730,Texas,Cherokee,1925,5611.0,0.4690417869285576
G4800750,Texas,Childress,1925,1322.0,0.5650266093243587
G4800770,Texas,Clay,1925,2164.0,0.6076248558960242
G4800790,Texas,Cochran,1925,56.0,0.7544491825491733
G4800810,Texas,Coke,1925,636.0,0.6469868526857544
G4800830,Texas,Coleman,1925,2602.0,0.5438474445890109
G4800850,Texas,Collin,1925,6318.0,0.3575422340150306
G4800870,Texas,Collingsworth,1925,1602.0,0.5825222916137618
G4800890,Texas,Colorado,1925,2493.0,0.6956650444134898
G4800910,Texas,Comal,1925,962.0,0.7076306153352376
G4800930,Texas,Comanche,1925,2746.0,0.4624987531764091
G4800950,Texas,Concho,1925,824.0,0.6479651126745902
G4800970,Texas,Cooke,1925,3192.0,0.4938474640259602
G4800990,Texas,Coryell,1925,3084.0,0.5025867635788779
G4801010,Texas,Cottle,1925,832.0,0.4824714154075571
G4801030,Texas,Crane,1925,16.0,0.0314972557997715
G4801050,Texas,Crockett,1925,182.0,0.4689055080184204
G4801070,Texas,Crosby,1925,1114.0,0.494948636969948
G4801090,Texas,Culberson,1925,65.0,0.1087863836936766
G4801110,Texas,Dallam,1925,280.0,0.5650943537209981
G4801130,Texas,Dallas,1925,5603.0,0.4866806115551222
G4801150,Texas,Dawson,1925,972.0,0.5215874738011103
G4801170,Texas,Deaf Smith,1925,605.0,0.6211267788431696
G4801190,Texas,Delta,1925,2097.0,0.3560287399521692
G4801210,Texas,Denton,1925,4255.0,0.4481550725417356
G4801230,Texas,DeWitt,1925,4007.0,0.5978693293415603
G4801250,Texas,Dickens,1925,967.0,0.614890228711602
G4801270,Texas,Dimmit,1925,297.0,0.7331577959967577
G4801290,Texas,Donley,1925,886.0,0.5801175497208264
G4801310,Texas,Duval,1925,1247.0,0.6478703223747377
G4801330,Texas,Eastland,1925,2012.0,0.4770934038837155
G4801350,Texas,Ector,1925,107.0,0.538674073506734
G4801370,Texas,Edwards,1925,310.0,0.3214770302792161
G4801390,Texas,Ellis,1925,5982.0,0.3831820343153577
G4801410,Texas,El Paso,1925,1035.0,0.7952345395751327
G4801430,Texas,Erath,1925,3215.0,0.4974061700377221
G4801450,Texas,Falls,1925,5720.0,0.4221189724777808
G4801470,Texas,Fannin,1925,6294.0,0.3661469372481634
G4801490,Texas,Fayette,1925,4796.0,0.4490748458400709
G4801510,Texas,Fisher,1925,2002.0,0.5476067242948313
G4801530,Texas,Floyd,1925,1485.0,0.4950567524816994
G4801550,Texas,Foard,1925,874.0,0.6404034438913642
G4801570,Texas,Fort Bend,1925,3659.0,0.6358293852640826
G4801590,Texas,Franklin,1925,1782.0,0.4448080149077978
G4801610,Texas,Freestone,1925,2910.0,0.4938944383318098
G4801630,Texas,Frio,1925,1683.0,0.7023922123280577
G4801650,Texas,Gaines,1925,436.0,0.6482921587086621
G4801670,Texas,Galveston,1925,771.0,0.7978003865040186
G4801690,Texas,Garza,1925,617.0,0.6664378380382944
G4801710,Texas,Gillespie,1925,1600.0,0.6369982802583791
G4801730,Texas,Glasscock,1925,133.0,0.469005327425517
G4801750,Texas,Goliad,1925,2176.0,0.640457933916184
G4801770,Texas,Gonzales,1925,4822.0,0.5571755916383323
G4801790,Texas,Gray,1925,608.0,0.5850912178275616
G4801810,Texas,Grayson,1925,5501.0,0.4177488683802651
G4801830,Texas,Gregg,1925,1776.0,0.4540708772386186
G4801850,Texas,Grimes,1925,3371.0,0.5547242758507729
G4801870,Texas,Guadalupe,1925,4336.0,0.3964163803643952
G4801890,Texas,Hale,1925,1293.0,0.5018354357673049
G4801910,Texas,Hall,1925,1528.0,0.4159559045157652
G4801930,Texas,Hamilton,1925,1994.0,0.4626129223620927
G4801950,Texas,Hansford,1925,319.0,0.4765647843445659
G4801970,Texas,Hardeman,1925,1295.0,0.5357044420994245
G4801990,Texas,Hardin,1925,360.0,0.5344881937750003
G4802010,Texas,Harris,1925,2760.0,0.6831338797493227
G4802030,Texas,Harrison,1925,5763.0,0.4790381224435153
G4802050,Texas,Hartley,1925,218.0,0.5512603066380253
G4802070,Texas,Haskell,1925,2411.0,0.4548934137379832
G4802090,Texas,Hays,1925,1720.0,0.7111552989042982
G4802110,Texas,Hemphill,1925,306.0,0.6365081308414501
G4802130,Texas,Henderson,1925,4232.0,0.4645269540426908
G4802150,Texas,Hidalgo,1925,2646.0,0.5705128624912708
G4802170,Texas,Hill,1925,5685.0,0.367053252127881
G4802190,Texas,Hockley,1925,279.0,0.5686084278577712
G4802210,Texas,Hood,1925,1275.0,0.5538360017235358
G4802230,Texas,Hopkins,1925,5272.0,0.3710178446462475
G4802250,Texas,Houston,1925,4883.0,0.5398033335729153
G4802270,Texas,Howard,1925,798.0,0.6184592821591921
G4802290,Texas,Hudspeth,1925,93.0,0.6000077860279728
G4802310,Texas,Hunt,1925,5241.0,0.3402870079138932
G4802330,Texas,Hutchinson,1925,155.0,0.4797583411686983
G4802350,Texas,Irion,1925,129.0,0.6126837133829642
G4802370,Texas,Jack,1925,1349.0,0.6432916345169977
G4802390,Texas,Jackson,1925,1397.0,0.6955408028446168
G4802410,Texas,Jasper,1925,978.0,0.5525325837457356
G4802430,Texas,Jeff Davis,1925,128.0,0.5273570615268383
G4802450,Texas,Jefferson,1925,651.0,0.8107666304794964
G4802470,Texas,Jim Hogg,1925,221.0,0.7453215685007157
G4802490,Texas,Jim Wells,1925,964.0,0.7032065536718501
G4802510,Texas,Johnson,1925,3768.0,0.4559355587230379
G4802530,Texas,Jones,1925,2727.0,0.358039773716436
G4802550,Texas,Karnes,1925,2829.0,0.4961320158624194
G4802570,Texas,Kaufman,1925,4455.0,0.4470587867382671
G4802590,Texas,Kendall,1925,644.0,0.6071480577881483
G4802610,Texas,Kenedy,1925,29.0,0.395700598219931
G4802630,Texas,Kent,1925,538.0,0.6580418397632941
G4802650,Texas,Kerr,1925,573.0,0.629753776746643
G4802670,Texas,Kimble,1925,463.0,0.5447520520987545
G4802690,Texas,King,1925,135.0,0.7463897776197812
G4802710,Texas,Kinney,1925,156.0,0.4395657394617893
G4802730,Texas,Kleberg,1925,378.0,0.6248897584124857
G4802750,Texas,Knox,1925,1542.0,0.5789448492630321
G4802770,Texas,Lamar,1925,6152.0,0.467700209399383
G4802790,Texas,Lamb,1925,632.0,0.3834338519759831
G4802810,Texas,Lampasas,1925,1194.0,0.6115601097566161
G4802830,Texas,La Salle,1925,476.0,0.7434505422422901
G4802850,Texas,Lavaca,1925,3935.0,0.5216703946302171
G4802870,Texas,Lee,1925,2052.0,0.4911804192539023
G4802890,Texas,Leon,1925,3063.0,0.5333566141545192
G4802910,Texas,Liberty,1925,1189.0,0.669835156161471
G4802930,Texas,Limestone,1925,6756.0,0.4400366563989208
G4802950,Texas,Lipscomb,1925,510.0,0.5410968676472339
G4802970,Texas,Live Oak,1925,915.0,0.7362446670972262
G4802990,Texas,Llano,1925,683.0,0.7042058217168401
G4803010,Texas,Loving,1925,20.0,0.5080846523507074
G4803030,Texas,Lubbock,1925,2037.0,0.4775695737145057
G4803050,Texas,Lynn,1925,757.0,0.4505917403051587
G4803070,Texas,McCulloch,1925,1308.0,0.6393306659624205
G4803090,Texas,McLennan,1925,6591.0,0.4425076821600949
G4803110,Texas,McMullen,1925,105.0,0.6792256535111013
G4803130,Texas,Madison,1925,1850.0,0.560695576048071
G4803150,Texas,Marion,1925,1344.0,0.4850908031370718
G4803170,Texas,Martin,1925,417.0,0.5998250423387154
G4803190,Texas,Mason,1925,861.0,0.6738854313546292
G4803210,Texas,Matagorda,1925,1747.0,0.7702479014400183
G4803230,Texas,Maverick,1925,53.0,0.6914151976222777
G4803250,Texas,Medina,1925,2027.0,0.706332947865433
G4803270,Texas,Menard,1925,291.0,0.7192435208888802
G4803290,Texas,Midland,1925,266.0,0.6783798916416749
G4803310,Texas,Milam,1925,5541.0,0.4689756038393236
G4803330,Texas,Mills,1925,1712.0,0.5804823755349018
G4803350,Texas,Mitchell,1925,1339.0,0.6297233111669305
G4803370,Texas,Montague,1925,2703.0,0.5101190898091579
G4803390,Texas,Montgomery,1925,1889.0,0.6135286482114526
G4803410,Texas,Moore,1925,152.0,0.5568744158101183
G4803430,Texas,Morris,1925,1682.0,0.3661974491500236
G4803450,Texas,Motley,1925,503.0,0.5934203162753766
G4803470,Texas,Nacogdoches,1925,3847.0,0.5190982516820795
G4803490,Texas,Navarro,1925,6023.0,0.4193391948977016
G4803510,Texas,Newton,1925,949.0,0.4997863112614957
G4803530,Texas,Nolan,1925,1351.0,0.6406153737285747
G4803550,Texas,Nueces,1925,1947.0,0.6124566413495867
G4803570,Texas,Ochiltree,1925,410.0,0.4697330904270613
G4803590,Texas,Oldham,1925,151.0,0.5884392007812437
G4803610,Texas,Orange,1925,352.0,0.7588262539086214
G4803630,Texas,Palo Pinto,1925,1269.0,0.6887075113134775
G4803650,Texas,Panola,1925,3798.0,0.5406297552236692
G4803670,Texas,Parker,1925,2921.0,0.5408854350525234
G4803690,Texas,Parmer,1925,249.0,0.5519445222818041
G4803710,Texas,Pecos,1925,278.0,0.7007469408413594
G4803730,Texas,Polk,1925,1826.0,0.5211278043969483
G4803750,Texas,Potter,1925,284.0,0.7042237187790016
G4803770,Texas,Presidio,1925,512.0,0.8363019958094968
G4803790,Texas,Rains,1925,1531.0,0.3791054888317182
G4803810,Texas,Randall,1925,562.0,0.5193763299938879
G4803830,Texas,Reagan,1925,55.0,0.3442379811877414
G4803850,Texas,Real,1925,317.0,0.5635140300778989
G4803870,Texas,Red River,1925,5601.0,0.4592308754046588
G4803890,Texas,Reeves,1925,296.0,0.8544663688820059
G4803910,Texas,Refugio,1925,510.0,0.5265835086461343
G4803930,Texas,Roberts,1925,153.0,0.5561393535596293
G4803950,Texas,Robertson,1925,4428.0,0.5714544909561967
G4803970,Texas,Rockwall,1925,988.0,0.4249415265806883
G4803990,Texas,Runnels,1925,2466.0,0.4681762872911628
G4804010,Texas,Rusk,1925,5651.0,0.4751454210908767
G4804030,Texas,Sabine,1925,1167.0,0.4673142196627127
G4804050,Texas,San Augustine,1925,1502.0,0.4977128450429021
G4804070,Texas,San Jacinto,1925,1410.0,0.4904765218138398
G4804090,Texas,San Patricio,1925,1640.0,0.667635566493924
G4804110,Texas,San Saba,1925,1459.0,0.6983045892616697
G4804130,Texas,Schleicher,1925,270.0,0.5332154738414107
G4804150,Texas,Scurry,1925,1332.0,0.4955167527777787
G4804170,Texas,Shackelford,1925,411.0,0.6951857248109179
G4804190,Texas,Shelby,1925,4214.0,0.4635335273047135
G4804210,Texas,Sherman,1925,261.0,0.4885663499826057
G4804230,Texas,Smith,1925,6098.0,0.4167289244387476
G4804250,Texas,Somervell,1925,430.0,0.4522430559028851
G4804270,Texas,Starr,1925,1072.0,0.8142678746829941
G4804290,Texas,Stephens,1925,798.0,0.6349093972836949
G4804310,Texas,Sterling,1925,176.0,0.5576076432718025
G4804330,Texas,Stonewall,1925,592.0,0.6281045091864582
G4804350,Texas,Sutton,1925,130.0,0.3092341531476634
G4804370,Texas,Swisher,1925,770.0,0.5039055862977672
G4804390,Texas,Tarrant,1925,3553.0,0.5535173560919886
G4804410,Texas,Taylor,1925,2705.0,0.5482311396610711
G4804430,Texas,Terrell,1925,107.0,0.3058776751739419
G4804450,Texas,Terry,1925,1061.0,0.5132271061577036
G4804470,Texas,Throckmorton,1925,543.0,0.6579399854293666
G4804490,Texas,Titus,1925,2740.0,0.4241978526435311
G4804510,Texas,Tom Green,1925,988.0,0.7236363460450241
G4804530,Texas,Travis,1925,4797.0,0.6120809696654672
G4804550,Texas,Trinity,1925,1330.0,0.505091370110117
G4804570,Texas,Tyler,1925,761.0,0.4936153288919747
G4804590,Texas,Upshur,1925,3903.0,0.4468399474946393
G4804610,Texas,Upton,1925,35.0,0.2225746984664325
G4804630,Texas,Uvalde,1925,977.0,0.7229792063705678
G4804650,Texas,Val Verde,1925,232.0,0.5773730721055585
G4804670,Texas,Van Zandt,1925,5257.0,0.4021882778500647
G4804690,Texas,Victoria,1925,1813.0,0.7002079066946618
G4804710,Texas,Walker,1925,1787.0,0.5731251799771937
G4804730,Texas,Waller,1925,1754.0,0.6738293229788672
G4804750,Texas,Ward,1925,322.0,0.841114481126422
G4804770,Texas,Washington,1925,3620.0,0.4903704317625443
G4804790,Texas,Webb,1925,398.0,0.7585689449838819
G4804810,Texas,Wharton,1925,3242.0,0.6234799765534376
G4804830,Texas,Wheeler,1925,1134.0,0.5491652911417125
G4804850,Texas,Wichita,1925,786.0,0.5758929417640388
G4804870,Texas,Wilbarger,1925,1840.0,0.5391957448447424
G4804890,Texas,Willacy,1925,413.0,0.6912167527067015
G4804910,Texas,Williamson,1925,4522.0,0.4498309487731179
G4804930,Texas,Wilson,1925,2976.0,0.5148642516346007
G4804950,Texas,Winkler,1925,36.0,0.1856545561326716
G4804970,Texas,Wise,1925,3263.0,0.5490998284860125
G4804990,Texas,Wood,1925,4188.0,0.4129756828532207
G4805010,Texas,Yoakum,1925,113.0,0.5490748465537332
G4805030,Texas,Young,1925,1586.0,0.574537533207906
G4805050,Texas,Zapata,1925,303.0,0.6739809509714043
G4805070,Texas,Zavala,1925,249.0,0.7660611148135233
G4900010,Utah,Beaver,1925,504.0,0.6498781584418909
G4900030,Utah,Box Elder,1925,1921.0,0.7473683214657848
G4900050,Utah,Cache,1925,2483.0,0.6758006119184785
G4900070,Utah,Carbon,1925,292.0,0.6712829324611651
G4900090,Utah,Daggett,1925,49.0,0.6782251739616534
G4900110,Utah,Davis,1925,1238.0,0.6592073470366724
G4900130,Utah,Duchesne,1925,968.0,0.5710527752850801
G4900150,Utah,Emery,1925,787.0,0.5823575987502225
G4900170,Utah,Garfield,1925,494.0,0.6472770772006016
G4900190,Utah,Grand,1925,129.0,0.801148693532437
G4900210,Utah,Iron,1925,536.0,0.7075981728331411
G4900230,Utah,Juab,1925,479.0,0.7064317673269133
G4900250,Utah,Kane,1925,266.0,0.7584748636173733
G4900270,Utah,Millard,1925,1436.0,0.5990087543315054
G4900290,Utah,Morgan,1925,189.0,0.6859861171787778
G4900310,Utah,Piute,1925,238.0,0.5134125576421493
G4900330,Utah,Rich,1925,199.0,0.6892334638558106
G4900350,Utah,Salt Lake,1925,2359.0,0.6979611526844995
G4900370,Utah,San Juan,1925,263.0,0.6460287609969382
G4900390,Utah,Sanpete,1925,1515.0,0.7061290310170854
G4900410,Utah,Sevier,1925,1063.0,0.691381450135116
G4900430,Utah,Summit,1925,476.0,0.7578710386211103
G4900450,Utah,Tooele,1925,421.0,0.6836992266382103
G4900470,Utah,Uintah,1925,1132.0,0.6250643817033579
G4900490,Utah,Utah,1925,3354.0,0.7409349395043638
G4900510,Utah,Wasatch,1925,432.0,0.7955541366594154
G4900530,Utah,Washington,1925,750.0,0.6923613565956325
G4900550,Utah,Wayne,1925,274.0,0.4823830992587781
G4900570,Utah,Weber,1925,1745.0,0.6193027235335864
G5000010,Vermont,Addison,1925,2245.0,0.4905420337606394
G5000030,Vermont,Bennington,1925,1322.0,0.5742616374375413
G5000050,Vermont,Caledonia,1925,2072.0,0.43477945468848
G5000070,Vermont,Chittenden,1925,2025.0,0.4895178387676393
G5000090,Vermont,Essex,1925,741.0,0.5309078154459158
G5000110,Vermont,Franklin,1925,2253.0,0.4250221529993345
G5000130,Vermont,Grand Isle,1925,496.0,0.414684112944219
G5000150,Vermont,Lamoille,1925,1459.0,0.4071734339856623
G5000170,Vermont,Orange,1925,2635.0,0.4343416326496084
G5000190,Vermont,Orleans,1925,2375.0,0.3991496201274989
G5000210,Vermont,Rutland,1925,2571.0,0.4984799900989914
G5000230,Vermont,Washington,1925,2391.0,0.4238948128268692
G5000250,Vermont,Windham,1925,2091.0,0.5245157761679655
G5000270,Vermont,Windsor,1925,3110.0,0.461488281675347
G5100010,Virginia,Accomack,1925,3418.0,0.358288793787317
G5100030,Virginia,Albemarle,1925,3379.0,0.6648921563756012
G5100050,Virginia,Alleghany,1925,599.0,0.5957145054180011
G5100070,Virginia,Amelia,1925,1444.0,0.5758342302023607
G5100090,Virginia,Amherst,1925,2407.0,0.5225499192155114
G5100110,Virginia,Appomattox,1925,1360.0,0.5327670344069844
G5100130,Virginia,Arlington,1925,49.0,0.5856770954395425
G5100150,Virginia,Augusta,1925,3587.0,0.5494332306877641
G5100170,Virginia,Bath,1925,603.0,0.6718676905629996
G5100190,Virginia,Bedford,1925,4175.0,0.4539357533422721
G5100210,Virginia,Bland,1925,798.0,0.5918369220951303
G5100230,Virginia,Botetourt,1925,1579.0,0.552910229981769
G5100250,Virginia,Brunswick,1925,2907.0,0.5458599041129631
G5100270,Virginia,Buchanan,1925,1991.0,0.5360918573289688
G5100290,Virginia,Buckingham,1925,2137.0,0.5998449199480596
G5100310,Virginia,Campbell,1925,3242.0,0.5666182245216167
G5100330,Virginia,Caroline,1925,2487.0,0.5893802226436596
G5100350,Virginia,Carroll,1925,3572.0,0.4619193596275225
G5100360,Virginia,Charles City,1925,692.0,0.7446738521526726
G5100370,Virginia,Charlotte,1925,2811.0,0.5781529179954107
G5100410,Virginia,Chesterfield,1925,2019.0,0.6166842279954428
G5100430,Virginia,Clarke,1925,648.0,0.5009341963667793
G5100450,Virginia,Craig,1925,536.0,0.5241729295214282
G5100470,Virginia,Culpeper,1925,1724.0,0.6057016841519693
G5100490,Virginia,Cumberland,1925,1504.0,0.5950441765590178
G5100510,Virginia,Dickenson,1925,1483.0,0.4970912930303084
G5100530,Virginia,Dinwiddie,1925,2401.0,0.5594636970423897
G5100550,Virginia,Elizabeth City,1925,336.0,0.5493178564830126
G5100570,Virginia,Essex,1925,1264.0,0.6491615829639191
G5100590,Virginia,Fairfax,1925,2367.0,0.5897854081065379
G5100610,Virginia,Fauquier,1925,2445.0,0.6307778561824077
G5100630,Virginia,Floyd,1925,2279.0,0.4482631521039113
G5100650,Virginia,Fluvanna,1925,1377.0,0.5570826010967125
G5100670,Virginia,Franklin,1925,4093.0,0.4279922611760444
G5100690,Virginia,Frederick,1925,1856.0,0.4779331730549785
G5100710,Virginia,Giles,1925,1324.0,0.6107067326288916
G5100730,Virginia,Gloucester,1925,1659.0,0.625841795264005
G5100750,Virginia,Goochland,1925,1384.0,0.6093070391699812
G5100770,Virginia,Grayson,1925,2883.0,0.5399280253815679
G5100790,Virginia,Greene,1925,1118.0,0.5398048062956573
G5100810,Virginia,Greensville,1925,1447.0,0.4602430161523437
G5100830,Virginia,Halifax,1925,5853.0,0.5308616646581112
G5100850,Virginia,Hanover,1925,2671.0,0.5944530438753954
G5100870,Virginia,Henrico,1925,1841.0,0.6398479022185658
G5100890,Virginia,Henry,1925,2153.0,0.4462707613049044
G5100910,Virginia,Highland,1925,840.0,0.68502114017495
G5100930,Virginia,Isle Of Wight,1925,1568.0,0.5105212359669142
G5100950,Virginia,James City,1925,531.0,0.7332951350509116
G5100970,Virginia,King And Queen,1925,1481.0,0.5482108869675901
G5100990,Virginia,King George,1925,944.0,0.5735224997101329
G5101010,Virginia,King William,1925,1047.0,0.6666860540551793
G5101030,Virginia,Lancaster,1925,1465.0,0.6003211843996357
G5101050,Virginia,Lee,1925,2850.0,0.6105113369897103
G5101070,Virginia,Loudoun,1925,2035.0,0.5795713068440342
G5101090,Virginia,Louisa,1925,2231.0,0.5513814530778869
G5101110,Virginia,Lunenburg,1925,2170.0,0.4948279401138301
G5101130,Virginia,Madison,1925,1399.0,0.5625849941098506
G5101150,Virginia,Mathews,1925,1361.0,0.5510733866717934
G5101170,Virginia,Mecklenburg,1925,4809.0,0.5736436561508915
G5101190,Virginia,Middlesex,1925,1303.0,0.6116601068939571
G5101210,Virginia,Montgomery,1925,2156.0,0.5948093222118673
G5101230,Virginia,Nansemond,1925,1997.0,0.4587073685942345
G5101250,Virginia,Nelson,1925,2009.0,0.6332900406352887
G5101270,Virginia,New Kent,1925,671.0,0.7082420070028262
G5101290,Virginia,Norfolk,1925,1095.0,0.6040197670146272
G5101310,Virginia,Northampton,1925,1438.0,0.4779603700233954
G5101330,Virginia,Northumberland,1925,1583.0,0.5691167070683035
G5101350,Virginia,Nottoway,1925,1529.0,0.572878757011237
G5101370,Virginia,Orange,1925,1553.0,0.6171225504661356
G5101390,Virginia,Page,1925,1307.0,0.6143024680613165
G5101410,Virginia,Patrick,1925,2891.0,0.5091667410217033
G5101430,Virginia,Pittsylvania,1925,7380.0,0.5034951222226425
G5101450,Virginia,Powhatan,1925,957.0,0.6206385538556857
G5101470,Virginia,Prince Edward,1925,1849.0,0.5569029472484214
G5101490,Virginia,Prince George,1925,1008.0,0.5524658203857145
G5101510,Virginia,Princess Anne,1925,1866.0,0.5750623556520917
G5101530,Virginia,Prince William,1925,1152.0,0.6063424073209258
G5101550,Virginia,Pulaski,1925,1142.0,0.661621860226421
G5101570,Virginia,Rappahannock,1925,995.0,0.6255340651910449
G5101590,Virginia,Richmond,1925,1231.0,0.5480492410546753
G5101610,Virginia,Roanoke,1925,1888.0,0.6466094376557707
G5101630,Virginia,Rockbridge,1925,2120.0,0.5544600257702433
G5101650,Virginia,Rockingham,1925,3768.0,0.5686420164977404
G5101670,Virginia,Russell,1925,2600.0,0.6030163361356
G5101690,Virginia,Scott,1925,3696.0,0.5062636240440106
G5101710,Virginia,Shenandoah,1925,2614.0,0.5360996909288072
G5101730,Virginia,Smyth,1925,1304.0,0.697571157151921
G5101750,Virginia,Southampton,1925,3322.0,0.4905424421804336
G5101770,Virginia,Spotsylvania,1925,1735.0,0.5497800999626605
G5101790,Virginia,Stafford,1925,1349.0,0.5002302338286987
G5101810,Virginia,Surry,1925,1099.0,0.6026767108275048
G5101830,Virginia,Sussex,1925,1700.0,0.6087928044236333
G5101850,Virginia,Tazewell,1925,1567.0,0.7082275865559002
G5101870,Virginia,Warren,1925,883.0,0.573733950151886
G5101890,Virginia,Warwick,1925,251.0,0.6841659758575889
G5101910,Virginia,Washington,1925,3829.0,0.5913038323142481
G5101930,Virginia,Westmoreland,1925,1483.0,0.5638034291181984
G5101950,Virginia,Wise,1925,2091.0,0.5694734683865912
G5101970,Virginia,Wythe,1925,1885.0,0.6724479262480735
G5101990,Virginia,York,1925,794.0,0.6031018030565095
G5300010,Washington,Adams,1925,817.0,0.4422425424394364
G5300030,Washington,Asotin,1925,534.0,0.729270322631121
G5300050,Washington,Benton,1925,1841.0,0.8556800352484049
G5300070,Washington,Chelan,1925,2172.0,0.7533597602738399
G5300090,Washington,Clallam,1925,732.0,0.5122903460062912
G5300110,Washington,Clark,1925,3420.0,0.5182911893948048
G5300130,Washington,Columbia,1925,565.0,0.6415611624829325
G5300150,Washington,Cowlitz,1925,1154.0,0.4689585244583386
G5300170,Washington,Douglas,1925,1349.0,0.6403060869735822
G5300190,Washington,Ferry,1925,602.0,0.4746136185043499
G5300210,Washington,Franklin,1925,348.0,0.6287673092587565
G5300230,Washington,Garfield,1925,440.0,0.5395153734027409
G5300250,Washington,Grant,1925,903.0,0.6029730688527848
G5300270,Washington,Grays Harbor,1925,1279.0,0.5979765832329911
G5300290,Washington,Island,1925,950.0,0.5690289208653998
G5300310,Washington,Jefferson,1925,350.0,0.5468501911913994
G5300330,Washington,King,1925,5125.0,0.5827726276872678
G5300350,Washington,Kitsap,1925,2359.0,0.478266170232154
G5300370,Washington,Kittitas,1925,818.0,0.7042271046238937
G5300390,Washington,Klickitat,1925,1262.0,0.6988829411060081
G5300410,Washington,Lewis,1925,3259.0,0.5079520799536658
G5300430,Washington,Lincoln,1925,1595.0,0.4982513425538563
G5300450,Washington,Mason,1925,544.0,0.5361912479557194
G5300470,Washington,Okanogan,1925,2496.0,0.6662087219780225
G5300490,Washington,Pacific,1925,524.0,0.64068901941236
G5300510,Washington,Pend Oreille,1925,505.0,0.4705681029279175
G5300530,Washington,Pierce,1925,4321.0,0.5847952843551703
G5300550,Washington,San Juan,1925,566.0,0.5483927883614719
G5300570,Washington,Skagit,1925,2858.0,0.5313729807625724
G5300590,Washington,Skamania,1925,310.0,0.5629817042575337
G5300610,Washington,Snohomish,1925,4740.0,0.5667557298915546
G5300630,Washington,Spokane,1925,5035.0,0.6633234244658714
G5300650,Washington,Stevens,1925,2643.0,0.4623980820010306
G5300670,Washington,Thurston,1925,2069.0,0.6365361437957601
G5300690,Washington,Wahkiakum,1925,395.0,0.475564899981006
G5300710,Washington,Walla Walla,1925,1415.0,0.7866463955584801
G5300730,Washington,Whatcom,1925,3763.0,0.4774590642279822
G5300750,Washington,Whitman,1925,2858.0,0.5627087411684502
G5300770,Washington,Yakima,1925,6351.0,0.6985471801978311
G5400010,West Virginia,Barbour,1925,1935.0,0.4630047527758762
G5400030,West Virginia,Berkeley,1925,1436.0,0.5201327085873892
G5400050,West Virginia,Boone,1925,1066.0,0.509723249338169
G5400070,West Virginia,Braxton,1925,2617.0,0.468946397200828
G5400090,West Virginia,Brooke,1925,364.0,0.3836656618808481
G5400110,West Virginia,Cabell,1925,2274.0,0.4369604984887298
G5400130,West Virginia,Calhoun,1925,1594.0,0.4319598627908795
G5400150,West Virginia,Clay,1925,1159.0,0.4730969182102239
G5400170,West Virginia,Doddridge,1925,1165.0,0.4713095416075641
G5400190,West Virginia,Fayette,1925,1725.0,0.4950974218526595
G5400210,West Virginia,Gilmer,1925,1544.0,0.4936291572216551
G5400230,West Virginia,Grant,1925,945.0,0.5691920970533519
G5400250,West Virginia,Greenbrier,1925,2682.0,0.5802897323966163
G5400270,West Virginia,Hampshire,1925,1766.0,0.5249075267979928
G5400290,West Virginia,Hancock,1925,360.0,0.4466938637606279
G5400310,West Virginia,Hardy,1925,1266.0,0.5708216538358738
G5400330,West Virginia,Harrison,1925,2108.0,0.5664120185531321
G5400350,West Virginia,Jackson,1925,2701.0,0.4394634907206362
G5400370,West Virginia,Jefferson,1925,920.0,0.4927000104420262
G5400390,West Virginia,Kanawha,1925,3691.0,0.4911053592389168
G5400410,West Virginia,Lewis,1925,1729.0,0.4892172230502135
G5400430,West Virginia,Lincoln,1925,2298.0,0.3869591345749371
G5400450,West Virginia,Logan,1925,753.0,0.5734105015946895
G5400470,West Virginia,McDowell,1925,1418.0,0.5921892747139268
G5400490,West Virginia,Marion,1925,2460.0,0.4755058394016742
G5400510,West Virginia,Marshall,1925,1681.0,0.3811007265540259
G5400530,West Virginia,Mason,1925,2455.0,0.5167065081014932
G5400550,West Virginia,Mercer,1925,2310.0,0.5208370507966636
G5400570,West Virginia,Mineral,1925,758.0,0.5396748458443288
G5400590,West Virginia,Mingo,1925,1140.0,0.6715326502446315
